"Coptoborus pseudotenuis","Euwallacea fornicatus","Ambrosiodmus tachygraphus","Xyleborus affinis"
0.131230534506287,0.382712816141919,0.0585635896375369,0.891142495267264
0.130642535897156,0.382037616311927,0.0581847940699144,0.890576321234201
0.130058546466854,0.38136491266164,0.0578094338623796,0.890009290755783
0.129478530375365,0.380694691029577,0.057437469536735,0.889441408862971
0.128902452170041,0.380026937363178,0.0570688621557769,0.888872680580692
0.128330276780824,0.37936163771775,0.0567035733148285,0.888303110927779
0.127761969515521,0.378698778255408,0.0563415651334188,0.887732704916912
0.127197496055156,0.378038345244045,0.0559828002471036,0.887161467554554
0.126636822449374,0.377380325056302,0.0556272417994288,0.886589403840892
0.126079915111908,0.376724704168556,0.0552748534340309,0.886016518769779
0.12552674081611,0.376071469159919,0.0549255992868737,0.885442817328672
0.124977266690542,0.375420606711248,0.0545794439786175,0.884868304498573
0.124431460214621,0.374772103604169,0.054236352607119,0.884292985253973
0.123889289214325,0.374125946720107,0.0538962907400603,0.883716864562791
0.123350721857959,0.373482123039333,0.0535592244077032,0.883139947386315
0.122815726651973,0.372840619640019,0.0532251200957667,0.882562238679147
0.122284272436839,0.372201423697308,0.0528939447384273,0.881983743389145
0.12175632838298,0.371564522482385,0.0525656657114373,0.881404466457365
0.12123186398676,0.370929903361572,0.0522402508253603,0.880824412818004
0.120710849066514,0.370297553795424,0.051917668318922,0.880243587398347
0.120193253758648,0.369667461337837,0.0515978868524734,0.879661995118706
0.119679048513779,0.369039613635169,0.0512808755015651,0.87907964089237
0.119168204092929,0.368413998425371,0.0509666037506298,0.878496529625546
0.118660691563772,0.367790603537124,0.050655041486772,0.877912666217305
0.118156482296928,0.367169416888988,0.0503461589936625,0.87732805555953
0.11765554796231,0.366550426488565,0.0500399269455351,0.876742702536858
0.117157860525513,0.365933620431662,0.0497363164012855,0.876156612026629
0.116663392244258,0.365318986901474,0.0494352987986684,0.875569788898835
0.116172115664884,0.364706514167769,0.0491368459485925,0.87498223801606
0.115684003618872,0.364096190586083,0.0488409300295111,0.874393964233436
0.115199029219437,0.363488004596931,0.0485475235819061,0.873804972398585
0.114717165858148,0.362881944725015,0.0482565995028651,0.873215267351569
0.114238387201599,0.362277999578452,0.0479681310407484,0.872624853924838
0.113762667188125,0.361676157848003,0.0476820917899448,0.872033736943183
0.11328998002456,0.361076408306316,0.0473984556857156,0.871441921223678
0.112820300183038,0.360478739807174,0.0471171969991229,0.870849411575637
0.112353602397833,0.359883141284753,0.0468382903320435,0.870256212800561
0.111889861662247,0.359289601752887,0.0465617106122646,0.869662329692087
0.111429053225537,0.358698110304342,0.0462874330886612,0.869067767035942
0.110971152589876,0.3581086561101,0.0460154333264525,0.868472529609892
0.110516135507364,0.357521228418644,0.0457456872025375,0.867876622183696
0.110063977977068,0.356935816555263,0.0454781709009066,0.867280049519055
0.109614656242114,0.356352409921349,0.0452128609081298,0.866682816369568
0.109168146786802,0.355770997993717,0.0449497340089182,0.866084927480681
0.10872442633377,0.355191570323923,0.0446887672817578,0.865486387589645
0.10828347184119,0.35461411653759,0.0444299380946169,0.864887201425463
0.107845260500003,0.354038626333746,0.0441732241007219,0.864287373708853
0.107409769731188,0.353465089484168,0.0439186032344021,0.863686909152191
0.10697697718307,0.352893495832726,0.0436660537070037,0.863085812459477
0.106546860728657,0.352323835294746,0.0434155540028696,0.862484088326283
0.10611939846302,0.351756097856371,0.0431670828753835,0.86188174143971
0.105694568700701,0.35119027357393,0.0429206193430804,0.861278776478347
0.105272349973156,0.350626352573318,0.0426761426858186,0.860675198112222
0.104852721026232,0.350064325049381,0.0424336324410137,0.860071011002763
0.104435660817677,0.349504181265304,0.0421930683999351,0.859466219802754
0.104021148514683,0.348945911552008,0.0419544306040597,0.85886082915629
0.103609163491457,0.348389506307557,0.0417176993414869,0.858254843698738
0.103199685326829,0.347834955996566,0.0414828551434095,0.857648268056695
0.102792693801886,0.347282251149616,0.0412498787806424,0.857041106847944
0.102388168897641,0.34673138236268,0.0410187512602065,0.856433364681416
0.101986090792726,0.34618234029655,0.0407894538219671,0.855825046157145
0.101586439861124,0.345635115676271,0.0405619679353269,0.855216155866234
0.101189196669921,0.345089699290582,0.040336275295971,0.854606698390811
0.100794341977089,0.344546081991365,0.0401123578226638,0.853996678303989
0.100401856729307,0.344004254693093,0.0398901976540981,0.853386100169828
0.100011722059792,0.343464208372295,0.0396697771457924,0.852774968543298
0.0996239192861765,0.342925934067011,0.0394510788670391,0.852163287970238
0.0992384299084013,0.342389422876271,0.0392340855978998,0.85155106298732
0.0988552356066383,0.341854665959564,0.0390187803262492,0.850938298122008
0.098474318239242,0.341321654536319,0.0388051462448654,0.850324997892527
0.0980956598407235,0.340790379885393,0.038593166748565,0.849711166807818
0.0977192426197551,0.340260833344563,0.0383828254313851,0.84909680936751
0.0973450489571954,0.33973300631002,0.0381741060838084,0.848481930061877
0.0969730614041424,0.339206890235872,0.0379669926900321,0.847866533371806
0.0966032626800114,0.338682476633651,0.0377614694252796,0.847250623768762
0.0962356356706362,0.338159757071827,0.0375575206531548,0.84663420571475
0.095870163426395,0.337638723175322,0.0373551309230368,0.846017283662283
0.0955068291603595,0.337119366625032,0.037154284967516,0.845399862054348
0.0951456162464689,0.336601679157358,0.0369549676998694,0.844781945324369
0.0947865082177249,0.336085652563735,0.036757164211576,0.844163537896177
0.0944294887644115,0.335571278690166,0.0365608597698705,0.843544644183977
0.0940745417323361,0.33505854943677,0.0363660398153341,0.842925268592312
0.0937216511210927,0.334547456757323,0.0361726899595237,0.842305415516034
0.0933708010823478,0.334037992658809,0.0359807959826374,0.84168508934027
0.0930219759181469,0.333530149200976,0.0357903438312154,0.841064294440391
0.0926751600792441,0.333023918495899,0.035601319615877,0.840443035181981
0.0923303381634492,0.332519292707537,0.0354137096090924,0.839821315920807
0.0919874949139991,0.332016264051308,0.0352275002429877,0.839199141002787
0.0916466152179483,0.331514824793658,0.0350426781071852,0.838576514763958
0.0913076841045786,0.331014967251643,0.0348592299466753,0.837953441530454
0.0909706867438294,0.330516683792503,0.0346771426597216,0.837329925618466
0.0906356084447484,0.330019966833255,0.0344964032957975,0.836705971334222
0.0903024346539603,0.329524808840279,0.0343169990535547,0.836081582973953
0.0899711509541551,0.329031202328911,0.0341389172788227,0.835456764823866
0.0896417430625951,0.328539139863045,0.0339621454626376,0.834831521160118
0.0893141968296408,0.32804861405473,0.0337866712393021,0.834205856248786
0.0889884982372945,0.327559617563782,0.0336124823844739,0.83357977434584
0.0886646333977623,0.327072143097385,0.0334395668132835,0.83295327969712
0.0883425885520337,0.326586183409716,0.0332679125784798,0.832326376538302
0.0880223500684792,0.326101731301551,0.0330975078686048,0.831699069094879
0.0877039044414651,0.325618779619896,0.0329283410061941,0.831071361582133
0.0873872382899834,0.325137321257604,0.0327604004460052,0.830443258205108
0.0870723383563028,0.32465734915301,0.0325936747732733,0.829814763158586
0.0867591915046322,0.324178856289559,0.0324281527019911,0.829185880627063
0.086447784719802,0.323701835695445,0.0322638230732161,0.828556614784725
0.0861381051059633,0.323226280443248,0.0321006748534023,0.82792696979542
0.0858301398852999,0.322752183649579,0.031938697132757,0.827296949812642
0.0855238763967583,0.322279538474724,0.0317778791236215,0.8266665589795
0.0852193020947928,0.321808338122299,0.0316182101588763,0.826035801428699
0.0849164045481253,0.321338575838895,0.0314596796903705,0.825404681282519
0.0846151714385208,0.320870244913744,0.0313022772873727,0.824773202652786
0.0843155905595775,0.320403338678371,0.0311459926350468,0.824141369640858
0.0840176498155317,0.319937850506262,0.0309908155329484,0.8235091863376
0.0837213372200775,0.319473773812531,0.0308367358935448,0.822876656823363
0.0834266408952003,0.319011102053586,0.0306837437407557,0.822243785167962
0.0831335490700244,0.318549828726805,0.0305318292085164,0.821610575430657
0.0828420500796751,0.31808994737021,0.0303809825393602,0.820977031660132
0.0825521323641546,0.317631451562149,0.0302311940830241,0.820343157894478
0.0822637844672306,0.317174334920975,0.0300824542950723,0.819708958161168
0.0819769950353385,0.316718591104732,0.0299347537355412,0.819074436477043
0.0816917528164981,0.316264213810846,0.0297880830676042,0.818439596848291
0.0814080466592416,0.315811196775814,0.029642433056255,0.817804443270429
0.081125865511555,0.315359533774895,0.0294977945670103,0.817168979728285
0.0808451984198331,0.314909218621815,0.0293541585646323,0.816533210195977
0.080566034527846,0.314460245168459,0.0292115161118676,0.815897138636902
0.0802883630757178,0.314012607304578,0.0290698583682068,0.815260769003714
0.0800121733989186,0.313566298957494,0.0289291765886593,0.814624105238308
0.0797374549272674,0.313121314091807,0.0287894621225482,0.813987151271806
0.0794641971839477,0.312677646709109,0.0286507064123207,0.813349911024535
0.0791923897845342,0.312235290847692,0.0285129009923764,0.81271238840602
0.0789220224360313,0.311794240582273,0.0283760374879123,0.81207458731496
0.0786530849359228,0.311354490023704,0.0282401076137839,0.811436511639217
0.0783855671712343,0.310916033318701,0.0281051031733832,0.810798165255803
0.0781194591176033,0.310478864649563,0.027971016057532,0.810159552030859
0.0778547508383647,0.310042978233904,0.0278378382433914,0.80952067581965
0.0775914324836433,0.309608368324377,0.0277055617933863,0.808881540466541
0.0773294942894591,0.309175029208411,0.0275741788541458,0.808242149804992
0.0770689265768427,0.308742955207941,0.0274436816554582,0.807602507657539
0.0768097197509609,0.308312140679148,0.0273140625092405,0.806962617835785
0.0765518643002523,0.307882580012198,0.0271853138085231,0.806322484140385
0.076295350795574,0.307454267630982,0.027057428026448,0.805682110361035
0.0760401698893571,0.307027197992861,0.0269303977152819,0.805041500276458
0.0757863123147727,0.306601365588412,0.0268042155054424,0.804400657654394
0.0755337688849079,0.306176764941179,0.0266788741045384,0.80375958625159
0.0752825304919513,0.305753390607421,0.0265543662964234,0.803118289813786
0.0750325881063865,0.305331237175866,0.026430684940263,0.802476772075706
0.0747839327761983,0.30491029926747,0.0263078229696138,0.801835036761046
0.0745365556260838,0.304490571535167,0.0261857733915167,0.801193087582466
0.0742904478566768,0.30407204866364,0.0260645292856016,0.80055092824158
0.0740456007437786,0.303654725369074,0.0259440838032059,0.799908562428943
0.073802005637598,0.303238596398922,0.0258244301665033,0.799265993824047
0.0735596539620013,0.302823656531677,0.0257055616676465,0.798623226095308
0.0733185372137696,0.302409900576634,0.0255874716679206,0.797980262900059
0.0730786469618655,0.301997323373664,0.0254701535969084,0.797337107884541
0.0728399748467076,0.301585919792986,0.0253536009516679,0.796693764683896
0.0726025125794543,0.301175684734942,0.0252378072959195,0.796050236922158
0.0723662519412946,0.300766613129774,0.0251227662592462,0.795406528212246
0.0721311847827479,0.300358699937402,0.0250084715363036,0.794762642155957
0.0718973030229718,0.299951940147205,0.0248949168860409,0.79411858234396
0.0716645986490774,0.299546328777804,0.0247820961309328,0.793474352355787
0.0714330637154518,0.299141860876848,0.0246700031562212,0.792829955759829
0.0712026903430909,0.298738531520798,0.0245586319091687,0.792185396113328
0.0709734707189363,0.298336335814717,0.0244479763983202,0.791540676962373
0.0707453970952225,0.297935268892061,0.0243380306927762,0.790895801841893
0.0705184617888301,0.29753532591447,0.0242287889214752,0.790250774275655
0.0702926571806463,0.297136502071562,0.0241202452724854,0.789605597776253
0.0700679757149339,0.296738792580729,0.0240123939923074,0.78896027584511
0.0698444098987061,0.296342192686937,0.0239052293851846,0.788314811972469
0.0696219523011089,0.295946697662523,0.0237987458124237,0.78766920963739
0.0694005955528105,0.295552302806995,0.0236929376917247,0.78702347230775
0.0691803323453977,0.295159003446838,0.0235877994965191,0.786377603440232
0.0689611554307779,0.294766794935319,0.0234833257553172,0.785731606480328
0.0687430576205904,0.29437567265229,0.0233795110510645,0.785085484862334
0.0685260317856216,0.293985632004,0.0232763500205066,0.784439242009347
0.068310070855228,0.2935966684229,0.0231738373535616,0.783792881333263
0.0680951678167658,0.293208777367459,0.0230719677927026,0.783146406234772
0.0678813157150269,0.292821954321977,0.0229707361323468,0.782499820103362
0.0676685076516799,0.292436194796396,0.0228701372182533,0.781853126317312
0.0674567367847193,0.292051494326118,0.0227701659469293,0.781206328243692
0.0672459963279195,0.291667848471826,0.0226708172650437,0.780559429238363
0.0670362795502952,0.291285252819299,0.0225720861688481,0.779912432645974
0.066827579775568,0.290903702979235,0.022473967703606,0.779265341799964
0.0666198903816383,0.290523194587074,0.0223764569630298,0.778618160022561
0.0664132048000645,0.290143723302822,0.022279549088724,0.777970890624777
0.0662075165155455,0.289765284810875,0.0221832392696368,0.777323536906418
0.0660028190654116,0.289387874819849,0.0220875227415186,0.776676102156072
0.0657991060391193,0.289011489062405,0.0219923947863872,0.776028589651122
0.065596371077752,0.288636123295084,0.0218978507320005,0.775381002657736
0.0653946078735267,0.288261773298133,0.0218038859513359,0.774733344430877
0.0651938101693053,0.287888434875341,0.0217104958620758,0.774085618214296
0.0649939717581123,0.287516103853875,0.0216176759261015,0.773437827240543
0.0647950864826566,0.28714477608411,0.0215254216489913,0.772789974730958
0.0645971482348595,0.286774447439474,0.0214337285795274,0.772142063895683
0.0644001509553877,0.286405113816281,0.0213425923092075,0.771494097933658
0.0642040886331904,0.286036771133571,0.0212520084717637,0.770846080032626
0.064008955305043,0.285669415332955,0.0211619727426869,0.770198013369136
0.0638147450550946,0.285303042378454,0.0210724808387579,0.769549901108542
0.0636214520144212,0.284937648256344,0.0209835285175843,0.768901746405014
0.0634290703605829,0.284573228975003,0.0208951115771432,0.768253552401533
0.0632375943171865,0.284209780564755,0.0208072258553298,0.767605322229901
0.0630470181534527,0.283847299077721,0.0207198672295119,0.766957059010741
0.0628573361837884,0.283485780587663,0.0206330316160905,0.766308765853503
0.0626685427673624,0.283125221189841,0.0205467149700647,0.765660445856468
0.0624806323076874,0.282765617000859,0.0204609132846037,0.765012102106753
0.0622935992522046,0.28240696415852,0.020375622590623,0.764363737680313
0.0621074380918745,0.282049258821681,0.020290838956367,0.763715355641952
0.0619221433607708,0.281692497170108,0.0202065584869958,0.763066959045321
0.0617377096356796,0.281336675404332,0.0201227773241783,0.762418550932929
0.0615541315357026,0.280981789745505,0.0200394916456897,0.761770134336145
0.0613714037218634,0.280627836435264,0.0199566976650144,0.761121712275207
0.0611895208967205,0.280274811735583,0.0198743916309538,0.760473287759226
0.0610084778039818,0.279922711928644,0.019792569827239,0.759824863786192
0.060828269228125,0.279571533316692,0.0197112285721485,0.759176443342984
0.0606488899940209,0.279221272221899,0.0196303642181303,0.758528029405369
0.0604703349665618,0.278871924986234,0.0195499731514298,0.75787962493802
0.0602925990502931,0.278523487971322,0.0194700517917206,0.757231232894514
0.0601156771890482,0.278175957558317,0.0193905965917416,0.756582856217341
0.0599395643655893,0.277829330147764,0.0193116040369375,0.755934497837915
0.0597642556012492,0.277483602159473,0.0192330706451043,0.755286160676581
0.0595897459555804,0.277138770032385,0.0191549929660393,0.754637847642617
0.0594160305260035,0.276794830224448,0.0190773675811948,0.753989561634253
0.0592431044474637,0.276451779212483,0.0190001911033368,0.753341305538667
0.0590709628920878,0.276109613492063,0.0189234601762075,0.752693082232004
0.0588996010688464,0.275768329577384,0.0188471714741921,0.752044894579377
0.0587290142232189,0.275427924001139,0.0187713217019897,0.751396745434882
0.0585591976368622,0.275088393314399,0.0186959075942883,0.750748637641602
0.0583901466272834,0.274749734086487,0.0186209259154434,0.75010057403162
0.0582218565475147,0.274411942904856,0.0185463734591615,0.749452557426027
0.0580543227857931,0.274075016374969,0.0184722470481863,0.74880459063493
0.0578875407652424,0.27373895112018,0.0183985435339893,0.748156676457466
0.0577215059435589,0.273403743781614,0.0183252597964646,0.747508817681806
0.0575562138127006,0.27306939101805,0.0182523927436266,0.746861017085173
0.0573916598985791,0.272735889505802,0.0181799393113117,0.746213277433845
0.0572278397607549,0.272403235938607,0.018107896462884,0.74556560148317
0.0570647489921363,0.272071427027506,0.0180362611889442,0.744917991977574
0.0569023832186806,0.271740459500733,0.0179650305070417,0.744270451650576
0.0567407380990989,0.271410330103598,0.0178942014613912,0.743622983224792
0.0565798093245643,0.271081035598378,0.0178237711225915,0.742975589411955
0.0564195926184219,0.270752572764205,0.0177537365873485,0.74232827291292
0.056260083735903,0.270424938396955,0.0176840949782016,0.741681036417679
0.0561012784638418,0.270098129309137,0.0176148434432526,0.741033882605367
0.0559431726203948,0.269772142329786,0.0175459791558988,0.740386814144285
0.0557857620547634,0.269446974304354,0.0174774993145685,0.739739833691901
0.0556290426469188,0.269122622094605,0.0174094011424604,0.739092943894868
0.0554730103073308,0.268799082578505,0.0173416818872855,0.738446147389034
0.055317660976698,0.268476352650119,0.0172743388210123,0.737799446799458
0.0551629906256816,0.268154429219509,0.0172073692396153,0.737152844740419
0.055008995254642,0.267833309212622,0.0171407704628259,0.736506343815431
0.0548556708933773,0.267512989571198,0.0170745398338869,0.735859946617253
0.0547030136008656,0.267193467252658,0.0170086747193097,0.735213655727909
0.0545510194650084,0.266874739230008,0.016943172508634,0.734567473718693
0.0543996846023782,0.266556802491739,0.0168780306141908,0.73392140315019
0.0542490051579676,0.266239654041724,0.016813246470868,0.733275446572284
0.0540989773049412,0.26592329089912,0.0167488175358791,0.732629606524174
0.0539495972443903,0.265607710098272,0.0166847412885338,0.73198388553439
0.0538008612050893,0.265292908688611,0.0166210152300121,0.731338286120804
0.0536527654432558,0.264978883734564,0.0165576368831412,0.730692810790644
0.0535053062423113,0.264665632315451,0.0164946037921737,0.730047462040513
0.0533584799126468,0.264353151525395,0.0164319135225702,0.729402242356398
0.0532122827913877,0.264041438473222,0.0163695636607828,0.728757154213688
0.0530667112421644,0.263730490282376,0.0163075518140425,0.728112200077188
0.0529217616548817,0.263420304090815,0.016245875610148,0.727467382401135
0.0527774304454935,0.263110877050929,0.0161845326972575,0.72682270362921
0.0526337140557783,0.262802206329441,0.016123520743683,0.726178166194557
0.0524906089531165,0.26249428910732,0.0160628374376866,0.725533772519797
0.0523481116302715,0.262187122579688,0.0160024804872794,0.724889525017041
0.0522062186051709,0.261880703955733,0.0159424476200227,0.724245426087911
0.0520649264206923,0.261575030458621,0.0158827365828318,0.723601478123552
0.0519242316444487,0.261270099325403,0.0158233451417811,0.722957683504647
0.0517841308685781,0.260965907806932,0.0157642710819128,0.722314044601436
0.0516446207095336,0.260662453167775,0.0157055122070464,0.721670563773732
0.0515056978078771,0.260359732686127,0.015647066339592,0.721027243370934
0.0513673588280736,0.260057743653722,0.0155889313203638,0.720384085732048
0.0512296004582882,0.259756483375755,0.0155311050083975,0.719741093185699
0.051092419410185,0.259455949170792,0.0154735852807687,0.719098268050152
0.0509558124187288,0.25915613837069,0.015416370032414,0.718455612633325
0.0508197762419865,0.258857048320509,0.0153594571759535,0.71781312923281
0.0506843076609333,0.258558676378438,0.0153028446415162,0.717170820135885
0.0505494034792583,0.258261019915703,0.0152465303765661,0.716528687619536
0.0504150605231738,0.257964076316496,0.0151905123457319,0.715886733950471
0.0502812756412256,0.257667842977887,0.0151347885306372,0.715244961385139
0.0501480457041049,0.257372317309747,0.0150793569297335,0.714603372169747
0.0500153676044629,0.257077496734672,0.0150242155581347,0.713961968540278
0.0498832382567263,0.256783378687896,0.0149693624474532,0.713320752722507
0.0497516545969156,0.25648996061722,0.0149147956456391,0.712679726932024
0.049620613582464,0.256197239982934,0.0148605132168191,0.712038893374243
0.0494901121920386,0.255905214257736,0.0148065132411396,0.711398254244429
0.0493601474253639,0.25561388092666,0.0147527938146097,0.710757811727712
0.0492307163030459,0.255323237486996,0.0146993530489466,0.710117567999104
0.0491018158663986,0.255033281448219,0.0146461890714232,0.709477525223521
0.0489734431772725,0.25474401033191,0.0145933000247167,0.708837685555798
0.0488455953178833,0.254455421671687,0.0145406840667591,0.708198051140711
0.048718269390644,0.254167513013126,0.0144883393705897,0.707558624112992
0.0485914625179975,0.253880281913693,0.0144362641242087,0.70691940659735
0.0484651718422514,0.253593725942666,0.014384456530433,0.706280400708491
0.0483393945254135,0.253307842681069,0.0143329148067529,0.705641608551133
0.0482141277490302,0.253022629721596,0.0142816371851911,0.70500303222003
0.0480893687140253,0.252738084668543,0.0142306219121631,0.704364673799987
0.0479651146405407,0.252454205137733,0.0141798672483382,0.703726535365881
0.0478413627677787,0.252170988756454,0.0141293714685039,0.703088618982682
0.0477181103538463,0.251888433163382,0.0140791328614299,0.702450926705469
0.0475953546755995,0.251606536008517,0.014029149729735,0.701813460579452
0.047473093028491,0.251325294953111,0.0139794203897541,0.70117622263999
0.0473513227264173,0.251044707669603,0.0139299431714085,0.700539214912614
0.0472300411015694,0.250764771841551,0.0138807164180755,0.69990243941304
0.0471092455042832,0.250485485163565,0.0138317384864612,0.6992658981472
0.0469889333028917,0.250206845341238,0.0137830077464738,0.698629593111248
0.0468691018835797,0.249928850091086,0.0137345225810981,0.697993526291591
0.046749748650238,0.249651497140476,0.0136862813862724,0.697357699664907
0.0466308710243205,0.249374784227566,0.0136382825707653,0.69672211519816
0.0465124664447022,0.249098709101238,0.0135905245560553,0.696086774848626
0.0463945323675381,0.248823269521033,0.0135430057762105,0.695451680563912
0.0462770662661238,0.248548463257093,0.0134957246777703,0.694816834281973
0.0461600656307575,0.248274288090089,0.0134486797196283,0.694182237931137
0.0460435279686031,0.248000741811167,0.0134018693729161,0.693547893430125
0.0459274508035547,0.247727822221879,0.0133552921208888,0.692913802688069
0.0458118316761022,0.247455527134128,0.0133089464588115,0.692279967604534
0.0456966681431978,0.2471838543701,0.0132628308938472,0.69164639006954
0.0455819577781251,0.246912801762207,0.0132169439449453,0.691013071963583
0.0454676981703679,0.246642367153025,0.0131712841427324,0.690380015157652
0.0453538869254806,0.246372548395237,0.0131258500294031,0.689747221513255
0.0452405216649606,0.246103343351567,0.0130806401586129,0.689114692882439
0.0451276000261209,0.245834749894729,0.0130356530953716,0.688482431107808
