"Euwallacea fornicatus","Xyleborus ferrugineus","Xyleborus xylographus","Xyleborus germanus"
0.367973890414335,0.60991032417136,0.0316430782500998,0.992363346160077
0.367341692886855,0.608970614146217,0.0314058587452767,0.992168006574983
0.366711862095035,0.608032942184354,0.0311710703350813,0.991968324438868
0.36608438420804,0.607097304624232,0.0309386817168012,0.991764218837566
0.365459245505802,0.606163697789511,0.0307086620685147,0.991555607699561
0.36483643237789,0.605232117989429,0.0304809810405948,0.991342407787511
0.364215931322387,0.604302561519159,0.0302556087473823,0.99112453468994
0.363597728944787,0.603375024660171,0.0300325157590209,0.990901902813098
0.362981811956901,0.602449503680585,0.0298116730934557,0.990674425373012
0.36236816717578,0.601525994835516,0.0295930522085867,0.990442014387737
0.361756781522649,0.600604494367425,0.0293766249945783,0.990204580669799
0.361147642021856,0.599684998506453,0.0291623637663174,0.989962033818868
0.360540735799833,0.598767503470751,0.0289502412560206,0.989714282214645
0.35993605008407,0.597852005466818,0.028740230605985,0.989461233009989
0.359333572202101,0.596938500689819,0.0285323053614796,0.989202792124296
0.358733289580503,0.596026985323906,0.0283264394637757,0.98893886423713
0.358135189743912,0.595117455542533,0.0281226072433123,0.988669352782124
0.357539260314036,0.594209907508766,0.0279207834129936,0.988394159941168
0.356945489008702,0.593304337375593,0.0277209430616164,0.988113186638884
0.356353863640894,0.592400741286218,0.0275230616474234,0.987826332537409
0.355764372117818,0.591499115374366,0.027327114991782,0.987533496031498
0.355177002439967,0.59059945576457,0.0271330792729838,0.987234574243952
0.354591742700204,0.589701758572464,0.0269409310201625,0.986929463021396
0.354008581082857,0.588806019905065,0.0267506471073291,0.986618056930409
0.353427505862817,0.587912235861055,0.0265622047475211,0.986300249254028
0.352848505404655,0.587020402531055,0.0263755814870622,0.985975931988628
0.352271568161747,0.5861305159979,0.0261907551999325,0.985644995841211
0.351696682675406,0.585242572336906,0.0260077040822451,0.985307330227099
0.35112383757403,0.584356567616135,0.0258264066468269,0.984962823268057
0.350553021572257,0.583472497896654,0.0256468417179031,0.984611361790852
0.34998422347013,0.582590359232795,0.0254689884258811,0.984252831326279
0.34941743215227,0.581710147672405,0.025292826202233,0.983887116108643
0.348852636587064,0.580831859257097,0.0251183347744748,0.983514099075744
0.34828982582586,0.579955490022494,0.0249454941612391,0.983133661869353
0.347728989002168,0.579081035998474,0.0247742846674407,0.982745684836208
0.347170115330875,0.578208493209405,0.0246046868795327,0.982350047029553
0.346613194107469,0.577337857674384,0.0244366816608505,0.981946626211216
0.346058214707268,0.576469125407464,0.0242702501470432,0.981535298854262
0.345505166584661,0.575602292417886,0.0241053737415897,0.98111594014623
0.344954039272361,0.574737354710302,0.023942034111398,0.98068842399297
0.344404822380657,0.573874308284997,0.0237802131824859,0.980252623023094
0.343857505596685,0.573013149138107,0.0236198931357419,0.979808408593077
0.343312078683704,0.572153873261833,0.0234610564027638,0.979355650792993
0.342768531480377,0.571296476644655,0.0233036856617747,0.978894218452938
0.34222685390006,0.570440955271538,0.0231477638336128,0.978423979150132
0.341687035930109,0.569587305124141,0.0229932740777962,0.977944799216737
0.341149067631183,0.568735522181013,0.0228401997886588,0.977456543748395
0.340612939136561,0.5678856024178,0.0226885245915569,0.976959076613512
0.340078640651465,0.567037541807437,0.0225382323391454,0.9764522604633
0.339546162452392,0.566191336320344,0.0223893071077213,0.975935956742615
0.339015494886451,0.565346981924611,0.0222417331936338,0.975410025701575
0.338486628370714,0.564504474586193,0.0220954951097596,0.974874326408013
0.337959553391565,0.563663810269091,0.0219505775820417,0.974328716760757
0.33743426050406,0.562824984935533,0.0218069655460909,0.973773053503778
0.336910740331303,0.561987994546157,0.0216646441438485,0.973207192241201
0.336388983563812,0.561152835060185,0.0215235987203092,0.972630987453221
0.335868980958906,0.560319502435596,0.0213838148203023,0.972044292512925
0.335350723340095,0.559487992629299,0.0212452781853307,0.971446959704056
0.334834201596474,0.558658301597304,0.0211079747504678,0.970838840239717
0.334319406682124,0.55783042529488,0.0209718906413069,0.97021978428206
0.333806329615528,0.55700435967673,0.0208370121709682,0.969589640962946
0.333294961478977,0.556180100697141,0.0207033258371563,0.968948258405637
0.332785293418004,0.55535764431015,0.0205708183192718,0.968295483747487
0.332277316640802,0.554536986469696,0.020439476475573,0.967631163163708
0.331771022417665,0.553718123129776,0.0203092873403877,0.966955141892172
0.331266402080429,0.552901050244597,0.0201802381213753,0.966267264259315
0.330763447021917,0.55208576376872,0.0200523161968357,0.965567373707133
0.330262148695394,0.551272259657213,0.0199255091130661,0.964855312821293
0.329762498614027,0.550460533865791,0.0197998045817646,0.96413092336038
0.32926448835035,0.54965058235096,0.0196751904774785,0.963394046286304
0.328768109535731,0.548842401070155,0.0195516548350971,0.96264452179586
0.328273353859858,0.548035985981881,0.0194291858473895,0.961882189353488
0.327780213070212,0.547231333045847,0.0193077718625832,0.961106887725223
0.327288678971559,0.546428438223096,0.0191874013819865,0.960318455013869
0.326798743425447,0.545627297476141,0.0190680630576512,0.959516728695398
0.326310398349699,0.544827906769093,0.0189497456900763,0.958701545656599
0.325823635717923,0.544030262067785,0.0188324382259506,0.957872742233988
0.325338447559017,0.543234359339903,0.0187161297559346,0.957030154253984
0.324854825956688,0.542440194555103,0.0186008095124809,0.956173617074384
0.324372763048969,0.541647763685134,0.0184864668676914,0.955302965627119
0.323892251027748,0.540857062703961,0.0183730913312115,0.954418034462341
0.323413282138295,0.540068087587877,0.0182606725481603,0.953518657793811
0.3229358486788,0.539280834315621,0.018149200297096,0.95260466954563
0.322459942999912,0.53849529886849,0.0180386644880161,0.951675903400303
0.321985557504283,0.537711477230454,0.0179290551603913,0.950732192848159
0.321512684646121,0.53692936538826,0.0178203624812334,0.949773371238118
0.321041316930743,0.536148959331547,0.0177125767431951,0.948799271829826
0.320571446914136,0.535370255052945,0.0176056883627022,0.947809727847153
0.320103067202516,0.534593248548185,0.017499687878118,0.946804572533069
0.319636170451905,0.533817935816202,0.0173945659479372,0.945783639205892
0.319170749367696,0.533044312859228,0.0172903133490114,0.944746761316913
0.318706796704235,0.532272375682904,0.0171869209748039,0.943693772509401
0.318244305264406,0.531502120296365,0.0170843798336735,0.942624506678993
0.317783267899207,0.530733542712347,0.0169826810471874,0.94153879803545
0.317323677507353,0.529966638947273,0.0168818158484615,0.940436481165798
0.316865527034861,0.52920140502135,0.0167817755805294,0.93931739109884
0.316408809474657,0.528437836958661,0.0166825516947376,0.938181363371024
0.315953517866172,0.527675930787253,0.0165841357491676,0.937028234093685
0.315499645294955,0.526915682539223,0.0164865194070841,0.935857840021628
0.315047184892283,0.52615708825081,0.016389694435409,0.934670018623055
0.314596129834771,0.525400143962476,0.01629365270322,0.933464608150825
0.314146473344001,0.524644845718992,0.0161983861802746,0.932241447715023
0.313698208686137,0.523891189569519,0.016103886935558,0.931000377356849
0.313251329171556,0.523139171567689,0.0160101471358544,0.929741238123769
0.312805828154477,0.522388787771683,0.0159171590443427,0.92846387214596
0.312361699032598,0.521640034244315,0.0158249150192141,0.927168122713987
0.311918935246731,0.520892907053099,0.0157334075123124,0.925853834357712
0.311477530280446,0.520147402270334,0.0156426290677972,0.924520852926412
0.311037477659716,0.51940351597317,0.0155525723208276,0.923169025670068
0.310598770952567,0.518661244243687,0.0154632299962687,0.921798201321814
0.31016140376873,0.517920583168962,0.0153745949074169,0.920408230181501
0.309725369759297,0.51718152884114,0.0152866599547485,0.91899896420036
0.30929066261638,0.516444077357504,0.0151994181246857,0.917570257066718
0.308857276072777,0.515708224820542,0.0151128624883847,0.916121964292739
0.308425203901633,0.514973967338013,0.0150269862005416,0.914653943302153
0.307994439916115,0.514241301023011,0.0149417824982187,0.913166053518931
0.307564977969084,0.513510221994031,0.0148572446996883,0.911658156456863
0.307136811952768,0.512780726375031,0.0147733662032964,0.910130115810002
0.306709935798445,0.512052810295491,0.0146901404863431,0.908581797543923
0.306284343476123,0.511326469890478,0.0146075611039818,0.907013069987752
0.30586002899423,0.5106017013007,0.0145256216881353,0.905423803926907
0.305436986399298,0.50987850067257,0.0144443159464292,0.903813872696517
0.305015209775658,0.509156864158256,0.0143636376611425,0.902183152275441
0.304594693245132,0.508436787915743,0.0142835806881743,0.900531521380853
0.304175430966736,0.507718268108884,0.0142041389560269,0.898858861563318
0.303757417136376,0.507001300907456,0.014125306464805,0.897165057302306
0.303340645986556,0.50628588248721,0.0140470772852306,0.895449996102077
0.30292511178608,0.505572009029926,0.0139694455576733,0.893713568587882
0.302510808839766,0.504859676723462,0.0138924054911955,0.891955668602393
0.302097731488157,0.504148881761802,0.013815951362613,0.890176193302315
0.301685874107234,0.503439620345107,0.0137400775155697,0.888375043255093
0.301275231108139,0.50273188867976,0.0136647783596272,0.886552122535645
0.300865796936891,0.502025682978418,0.0135900483693681,0.884707338823058
0.30045756607411,0.501320999460049,0.0135158820835134,0.882840603497134
0.300050533034746,0.500617834349987,0.0134422741040535,0.880951831734761
0.299644692367808,0.499916183879968,0.0133692190953927,0.879040942605973
0.299240038656088,0.499216044288174,0.0132967117835064,0.87710785916965
0.298836566515906,0.498517411819278,0.0132247469551124,0.875152508568775
0.298434270596837,0.497820282724485,0.0131533194568534,0.873174822125132
0.298033145581455,0.497124653261567,0.0130824241944931,0.871174735433384
0.297633186185074,0.496430519694911,0.0130120561321244,0.869152188454442
0.297234387155489,0.495737878295548,0.0129422102913893,0.867107125608013
0.296836743272729,0.495046725341197,0.0128728817507111,0.86503949586425
0.296440249348796,0.494357057116301,0.0128040656445381,0.86294925283442
0.296044900227425,0.493668869912062,0.0127357571625989,0.860836354860462
0.295650690783833,0.492982160026473,0.0126679515491685,0.858700765103381
0.295257615924478,0.492296923764359,0.0126006441023463,0.85654245163035
0.294865670586811,0.491613157437406,0.0125338301733443,0.854361387500427
0.294474849739044,0.490930857364195,0.0124675051657866,0.852157550848817
0.294085148379909,0.490250019870233,0.0124016645350188,0.849930924969528
0.293696561538421,0.489570641287987,0.0123363037874283,0.847681498396378
0.293309084273649,0.488892717956911,0.0122714184797745,0.845409264982207
0.292922711674483,0.488216246223478,0.0122070042185292,0.843114223976227
0.292537438859407,0.48754122244121,0.0121430566592268,0.840796380099385
0.29215326097627,0.486867642970704,0.0120795715058238,0.838455743617656
0.291770173202065,0.486195504179659,0.0120165445100687,0.836092330413162
0.291388170742703,0.485524802442907,0.0119539714708804,0.833706162053009
0.291007248832796,0.484855534142435,0.011891848233736,0.831297265855749
0.290627402735439,0.484187695667413,0.0118301706900683,0.82886567495538
0.29024862774199,0.48352128341422,0.0117689347766713,0.826411428362763
0.289870919171859,0.482856293786462,0.0117081364751149,0.823934571024365
0.289494272372298,0.482192723195004,0.0116477718111684,0.82143515387826
0.289118682718185,0.481530568057989,0.0115878368542322,0.818913233907255
0.288744145611821,0.480869824800858,0.0115283277167776,0.816368874189067
0.288370656482718,0.480210489856375,0.0114692405537955,0.813802143943464
0.287998210787403,0.479552559664648,0.0114105715622524,0.811213118576262
0.287626804009206,0.478896030673147,0.0113523169805549,0.80860187972012
0.287256431658067,0.478240899336728,0.011294473088022,0.805968515272013
0.28688708927033,0.477587162117646,0.0112370362043641,0.803313119427325
0.286518772408552,0.476934815485581,0.0111800026891711,0.800635792710475
0.286151476661306,0.476283855917652,0.0111233689414068,0.797936642001984
0.285785197642984,0.475634279898432,0.0110671313989108,0.795215780561936
0.285419930993609,0.474986083919971,0.0110112865379082,0.792473328049729
0.285055672378643,0.47433926448181,0.0109558308725251,0.789709410540072
0.284692417488802,0.473693818090995,0.0109007609543128,0.786924160535142
0.284330162039863,0.473049741262094,0.0108460733717771,0.784117716972859
0.283968901772485,0.472407030517213,0.0107917647499157,0.781290225231202
0.283608632452021,0.471765682386007,0.0107378317497611,0.778441837128516
0.283249349868342,0.471125693405699,0.0106842710679313,0.775572710919767
0.282891049835649,0.470487060121086,0.0106310794361856,0.772683011288683
0.282533728192304,0.46984977908456,0.0105782536209874,0.769772909335756
0.282177380800644,0.469213846856114,0.0105257904230733,0.766842582562041
0.281822003546811,0.468579260003357,0.0104736866770282,0.763892214848755
0.281467592340578,0.467946015101525,0.010421939250866,0.760921996432593
0.281114143115175,0.46731410873349,0.0103705450456169,0.757932123876797
0.280761651827119,0.466683537489773,0.0103195009949201,0.754922800037898
0.280410114456046,0.466054297968554,0.0102688040646224,0.751894234028176
0.280059527004541,0.465426386775678,0.010218451252382,0.748846641173756
0.279709885497972,0.464799800524667,0.0101684395872789,0.745780242968405
0.27936118598433,0.46417453583673,0.0101187661294295,0.742695267022986
0.279013424534059,0.463550589340768,0.0100694279696075,0.739591947010585
0.278666597239898,0.462927957673383,0.0100204222288698,0.736470522607312
0.278320700216719,0.462306637478885,0.00997174605818747,0.733331239428815
0.277975729601369,0.461686625409302,0.00992339663808199,0.730174348962507
0.277631681552514,0.461067918124381,0.00987537117826654,0.727000108495525
0.277288552250477,0.460450512291599,0.00982766691729243,0.723808781038476
0.276946337897089,0.459834404586166,0.0097802811222,0.720600635244991
0.276605034715534,0.459219591691033,0.00973321108817481,0.717375945327124
0.276264638950193,0.458606070296893,0.00968645413820825,0.714134990966656
0.275925146866498,0.457993837102191,0.00964000762276294,0.710878057222348
0.275586554750781,0.457382888813121,0.00959386891944275,0.707605434433201
0.275248858910123,0.456773222143637,0.00954803543266743,0.704317418117789
0.27491205567221,0.456164833815454,0.00950250459335143,0.701014308869736
0.274576141385187,0.455557720558049,0.00945727385858737,0.697696412249385
0.274241112417512,0.454951879108667,0.0094123407113337,0.694364038671785
0.273906965157811,0.454347306212319,0.00936770266010678,0.691017503291027
0.273573696014743,0.453743998621792,0.00932335723867688,0.687657125881048
0.27324130141685,0.453141953097641,0.00927930200576852,0.684283230712998
0.272909777812424,0.4525411664082,0.00923553454476491,0.680896146429246
0.272579121669366,0.451941635329574,0.00919205246341613,0.677496205914122
0.272249329475049,0.451343356645647,0.0091488533935516,0.674083746161563
0.271920397736181,0.45074632714808,0.00910593499079614,0.670659108139675
0.271592322978672,0.45015054363631,0.00906329493429007,0.667222636652411
0.271265101747499,0.44955600291755,0.00902093092641279,0.663774680198421
0.270938730606572,0.448962701806791,0.00897884069251051,0.660315590827265
0.270613206138607,0.4483706371268,0.00893702198062729,0.656845723993024
0.270288524944989,0.447779805708118,0.00889547256123963,0.653365438405518
0.269964683645647,0.44719020438906,0.00885419022699494,0.649875095879232
0.269641678878926,0.446601830015711,0.00881317279245322,0.64637506118006
0.269319507301458,0.446014679441928,0.00877241809383229,0.642865701870058
0.268998165588036,0.445428749529335,0.00873192398875635,0.639347388150298
0.268677650431488,0.444844037147322,0.00869168835600794,0.635820492701989
0.268357958542558,0.444260539173041,0.00865170909528315,0.632285390526012
0.268039086649777,0.443678252491406,0.0086119841269501,0.628742458780996
0.267721031499342,0.443097173995084,0.00857251139181056,0.625192076620111
0.267403789855,0.442517300584498,0.00853328885086473,0.621634625026694
0.267087358497922,0.441938629167821,0.00849431448507915,0.618070486648899
0.266771734226588,0.44136115666097,0.00845558629515769,0.614500045633471
0.266456913856665,0.440784879987602,0.00841710230131533,0.61092368745886
0.266142894220895,0.440209796079116,0.00837886054305527,0.607341798767767
0.265829672168977,0.439635901874638,0.00834085907894863,0.603754767199316
0.26551724456745,0.439063194321024,0.00830309598641713,0.60016298122098
0.26520560829958,0.438491670372854,0.00826556936151874,0.59656682996044
0.264894760265249,0.437921326992421,0.00822827731873585,0.592966703037501
0.26458469738084,0.437352161149734,0.00819121799076647,0.589362990396232
0.264275416579127,0.436784169822504,0.00815438952831796,0.585756082137482
0.263966914809163,0.436217349996143,0.00811779009990343,0.582146368351918
0.263659189036174,0.435651698663757,0.00808141789164097,0.578534238953734
0.263352236241445,0.435087212826139,0.00804527110705519,0.574920083515164
0.263046053422218,0.434523889491764,0.0080093479668815,0.571304291101975
0.262740637591582,0.433961725676776,0.00797364670887286,0.567687250110057
0.262435985778366,0.433400718404993,0.00793816558760906,0.564069348103253
0.262132095027038,0.432840864707885,0.00790290287430838,0.560450971652572
0.261828962397595,0.43228216162458,0.00786785685664164,0.556832506176928
0.261526584965464,0.431724606201848,0.00783302583854875,0.553214335785518
0.2612249598214,0.431168195494096,0.00779840814005742,0.549596843121988
0.260924084071379,0.430612926563361,0.00776400209710444,0.545980409210506
0.260623954836502,0.4300587964793,0.00772980606135893,0.542365413303859
0.260324569252893,0.429505802319183,0.00769581840004807,0.538752232733687
0.2600259244716,0.428953941167883,0.00766203749578495,0.535141242763021
0.259728017658497,0.428403210117871,0.00762846174639853,0.531532816441148
0.259430845994184,0.427853606269203,0.0075950895647659,0.527927324460997
0.259134406673892,0.427305126729513,0.00756191937864665,0.524325135019094
0.258838696907387,0.426757768614004,0.00752894963051901,0.520726613678215
0.258543713918874,0.426211529045439,0.00749617877741866,0.51713212323283
0.258249454946902,0.425666405154129,0.00746360529077885,0.513542023577397
0.25795591724427,0.425122394077927,0.00743122765627315,0.509956671577657
0.257663098077935,0.424579492962219,0.00739904437365975,0.506376420944937
0.257370994728919,0.424037698959908,0.00736705395662794,0.502801622113606
0.257079604492216,0.423497009231409,0.00733525493264633,0.49923262212171
0.256788924676703,0.422957420944639,0.00730364584281325,0.495669764494884
0.256498952605048,0.422418931275005,0.00727222524170853,0.492113389133581
0.256209685613623,0.421881537405395,0.00724099169724771,0.488563832203704
0.255921121052412,0.421345236526163,0.00720994379053751,0.485021426030675
0.255633256284925,0.420810025835126,0.0071790801157336,0.481486498996996
0.255346088688109,0.420275902537547,0.00714839927989953,0.477959375443339
0.255059615652264,0.419742863846127,0.00711789990286808,0.474440375573248
0.254773834580954,0.419210906980992,0.00708758061710381,0.470929815361415
0.254488742890922,0.418680029169684,0.00705744006756747,0.467428006465623
0.254204338012008,0.418150227647146,0.00702747691158207,0.463935256142357
0.25392061738706,0.417621499655717,0.00699768981870071,0.460451867166112
0.253637578471856,0.417093842445115,0.00696807747057583,0.456978137752405
0.253355218735017,0.416567253272425,0.00693863856083013,0.453514361484504
0.253073535657928,0.416041729402093,0.0069093717949292,0.450060827243909
0.252792526734653,0.415517268105907,0.00688027589005545,0.446617819144543
0.252512189471859,0.414993866662989,0.00685134957498389,0.443185616470701
0.25223252138873,0.414471522359784,0.00682259158995903,0.439764493618703
0.251953520016892,0.413950232490045,0.00679400068657375,0.436354720042299
0.251675182900332,0.413429994354822,0.00676557562764907,0.432956560201743
0.25139750759532,0.412910805262449,0.00673731518711599,0.429570273516594
0.251120491670331,0.412392662528534,0.00670921814989832,0.426196114322181
0.250844132705967,0.411875563475941,0.00668128331179695,0.422834331829677
0.250568428294884,0.411359505434783,0.00665350947937589,0.419485170089854
0.250293376041709,0.410844485742408,0.00662589546984904,0.41614886796037
0.250018973562974,0.410330501743383,0.00659844011096911,0.412825659076645
0.249745218487031,0.409817550789484,0.00657114224091713,0.409515771826219
0.249472108453986,0.409305630239684,0.00654400070819377,0.406219429326619
0.24919964111562,0.408794737460135,0.00651701437151174,0.402936849406627
0.248927814135321,0.408284869824162,0.00649018209968955,0.399668244590942
0.248656625188004,0.407776024712242,0.0064635027715465,0.396413822088173
0.248386071960046,0.407268199511996,0.00643697527579892,0.393173783782119
0.24811615214921,0.406761391618174,0.00641059851095781,0.389948326226261
0.247846863464578,0.406255598432643,0.00638437138522728,0.386737640641436
0.247578203626475,0.405750817364369,0.00635829281640467,0.383541912916609
0.247310170366405,0.40524704582941,0.00633236173178161,0.380361323612717
0.247042761426978,0.404744281250895,0.00630657706804619,0.377196047969463
0.246775974561841,0.404242521059016,0.00628093777118648,0.374046255915069
0.246509807535613,0.403741762691013,0.00625544279639495,0.370912112078852
0.246244258123814,0.403242003591157,0.00623009110797428,0.3677937758066
0.245979324112797,0.40274324121074,0.0062048816792441,0.364691401178677
0.245715003299685,0.402245473008058,0.00617981349244877,0.361605137030753
0.245451293492302,0.4017486964484,0.00615488553866647,0.358535126977124
0.245188192509107,0.40125290900403,0.00613009681771913,0.35548150943652
0.244925698179131,0.400758108154175,0.00610544633808353,0.352444417660362
0.244663808341908,0.400264291385014,0.00608093311680338,0.349423979763359
0.244402520847414,0.399771456189655,0.00605655617940246,0.346420318756383
0.244141833556005,0.39927960006813,0.00603231455979873,0.343433552581561
0.243881744338346,0.398788720527375,0.00600820730021953,0.340463794149484
0.243622251075358,0.398298815081217,0.00598423345111764,0.337511151378471
0.243363351658147,0.39780988125036,0.00596039207108835,0.334575727235816
0.243105043987946,0.397321916562371,0.00593668222678758,0.331657619780923
0.242847325976054,0.396834918551662,0.00591310299285077,0.32875692221028
0.242590195543774,0.396348884759481,0.00588965345181288,0.325873722904161
0.242333650622351,0.39586381273389,0.0058663326940292,0.323008105475019
0.242077689152913,0.395379700029758,0.00584313981759709,0.320160148817465
0.241822309086411,0.394896544208742,0.00582007392827869,0.317329927159772
0.241567508383563,0.394414342839272,0.0057971341394244,0.31451751011682
0.241313285014787,0.393933093496535,0.00577431957189729,0.311722962744416
0.241059636960151,0.393452793762467,0.00575162935399837,0.308946345594921
0.240806562209311,0.392973441225729,0.00572906262139281,0.306187714774093
0.240554058761452,0.392495033481696,0.00570661851703675,0.303447121999083
0.240302124625235,0.392017568132446,0.00568429619110519,0.300724614657523
0.240050757818738,0.391541042786739,0.00566209480092065,0.298020235867632
