"Sampsonius dampfi","Xyleborus affinis","Xyleborus posticus","Ambrosiodmus obliquus"
0.061273136873647,0.96741559401553,0.147482365879929,0.0838116537174524
0.0609133070286988,0.967206282917147,0.147202763363858,0.083624547111154
0.0605565337828381,0.966996312359265,0.146924443584985,0.083438384584839
0.0602027836307046,0.966785682848773,0.146647397151391,0.0832531587117575
0.0598520235110264,0.966574394896559,0.146371614765775,0.0830688621445212
0.0595042207998078,0.966362449017498,0.14609708722423,0.082885487614032
0.0591593433036352,0.966149845730438,0.145823805415057,0.0827030279284288
0.0588173592530956,0.965936585558191,0.145551760317581,0.0825214759720498
0.0584782372963105,0.965722669027517,0.145280943000999,0.0823408247044135
0.0581419464925778,0.965508096669115,0.145011344623232,0.0821610671592145
0.0578084563061237,0.965292869017609,0.144742956429809,0.0819821964433367
0.0574777365999599,0.965076986611537,0.144475769752758,0.0818042057358821
0.057149757629846,0.964860449993339,0.144209776009517,0.0816270882872141
0.0568244900383543,0.964643259709343,0.143944966701861,0.0814508374180179
0.0565019048490349,0.964425416309754,0.143681333414851,0.0812754465183746
0.0561819734606798,0.964206920348645,0.143418867815788,0.0811009090468501
0.055864667641684,0.963987772383938,0.143157561653194,0.080927218529599
0.0555499595245012,0.963767972977398,0.142897406755801,0.0807543685594827
0.0552378216001941,0.963547522694619,0.142638395031559,0.0805823527952002
0.0549282267130744,0.963326422105011,0.142380518466657,0.0804111649604344
0.0546211480554355,0.963104671781789,0.142123769124559,0.08024079884301
0.0543165591623707,0.96288227230196,0.141868139145056,0.080071248294066
0.0540144339066803,0.962659224246313,0.141613620743331,0.0799025072272404
0.0537147464938627,0.962435528199403,0.141360206209036,0.0797345696178674
0.0534174714571895,0.962211184749543,0.141107887905389,0.0795674295021877
0.0531225836528624,0.96198619448879,0.140856658268272,0.0794010809765701
0.0528300582552508,0.961760558012933,0.140606509805361,0.0792355181967464
0.0525398707522091,0.961534275921481,0.140357435095248,0.0790707353770568
0.0522519969404701,0.961307348817652,0.140109426786592,0.0789067267897076
0.0519664129211162,0.961079777308358,0.139862477597276,0.0787434867640399
0.051683095095125,0.960851562004198,0.139616580313574,0.0785810096858098
0.0514020201589879,0.96062270351944,0.139371727789335,0.0784192899964795
0.0511231651004012,0.960393202472015,0.139127912945177,0.0782583221925186
0.0508465071940283,0.960163059483498,0.13888512876769,0.0780981008247166
0.0505720239973317,0.959932275179102,0.138643368308658,0.0779386204975061
0.0502996933464719,0.959700850187665,0.13840262468428,0.077779875868295
0.0500294933522752,0.959468785141635,0.138162891074416,0.0776218616468096
0.0497614023962666,0.959236080677059,0.137924160721833,0.0774645725944477
0.0494953991267669,0.959002737433573,0.137686426931469,0.0773080035236407
0.0492314624550547,0.958768756054388,0.137449683069703,0.0771521492972257
0.0489695715515891,0.95853413718628,0.137213922563635,0.0769970048278265
0.0487097058422949,0.958298881479573,0.136979138900381,0.0768425650772446
0.0484518450049081,0.958062989588135,0.136745325626377,0.076688825055858
0.0481959689653797,0.957826462169358,0.136512476346683,0.0765357798220302
0.0479420578943375,0.95758929988415,0.136280584724315,0.0763834244815265
0.0476900922036066,0.957351503396923,0.136049644479566,0.0762317541869403
0.0474400525427835,0.957113073375581,0.135819649389357,0.0760807641371265
0.0471919197958673,0.956874010491505,0.135590593286578,0.075930449576644
0.0469456750779433,0.956634315419546,0.13536247005945,0.0757808057952062
0.0467012997319218,0.956393988838008,0.135135273650896,0.0756318281271394
0.046458775325326,0.956153031428638,0.134908998057912,0.0754835119508482
0.0462180836471345,0.955911443876615,0.134683637330957,0.0753358526882909
0.0459792067046713,0.955669226870537,0.134459185573343,0.0751888458044594
0.0457421267205476,0.955426381102409,0.13423563694064,0.0750424868068695
0.0455068261296499,0.95518290726763,0.134012985640085,0.0748967712450564
0.0452732875761777,0.954938806064983,0.13379122593,0.0747516947100782
0.0450414939107274,0.954694078196621,0.133570352119218,0.074607252834027
0.0448114281874216,0.954448724368055,0.133350358566518,0.0744634412895461
0.0445830736610851,0.954202745288145,0.133131239680069,0.0743202557893543
0.044356413784464,0.953956141669083,0.132912989916875,0.0741776920857772
0.0441314322054893,0.953708914226384,0.132695603782233,0.0740357459702853
0.043908112764583,0.953461063678876,0.132479075829201,0.0738944132730376
0.0436864394920067,0.953212590748682,0.132263400658065,0.0737536898624327
0.0434663966052521,0.952963496161212,0.132048572915819,0.0736135716446658
0.0432479685064705,0.952713780645153,0.131834587295651,0.0734740545632918
0.0430311397799447,0.95246344493245,0.131621438536437,0.0733351345987947
0.0428158951895985,0.952212489758302,0.131409121422235,0.0731968077681627
0.0426022196765455,0.951960915861142,0.131197630781797,0.0730590701244694
0.0423900983566759,0.951708723982632,0.130986961488077,0.0729219177564612
0.0421795165182807,0.951455914867647,0.130777108457753,0.0727853467881495
0.0419704596197123,0.951202489264264,0.13056806665075,0.0726493533784092
0.0417629132870818,0.950948447923747,0.130359831069772,0.0725139337205826
0.0415568633119908,0.950693791600542,0.130152396759841,0.0723790840420887
0.0413522956492986,0.950438521052256,0.129945758807838,0.0722448006040377
0.0411491964149243,0.950182637039652,0.129739912342058,0.0721110797008509
0.0409475518836815,0.949926140326634,0.129534852531757,0.0719779176598861
0.0407473484871464,0.949669031680234,0.129330574586724,0.0718453108410674
0.0405485728115588,0.949411311870603,0.129127073756839,0.0717132556365206
0.040351211595755,0.949152981670993,0.128924345331649,0.0715817484702131
0.0401552517291312,0.948894041857753,0.12872238463995,0.0714507857975991
0.0399606802496401,0.94863449321031,0.128521187049365,0.0713203641052694
0.0397674843418151,0.948374336511162,0.128320747965934,0.0711904799106058
0.039575651334826,0.948113572545859,0.128121062833712,0.0710611297614398
0.0393851687005643,0.947852202103,0.127922127134367,0.0709323102357174
0.0391960240517562,0.947590225974213,0.127723936386781,0.0708040179411657
0.0390082051401052,0.947327644954148,0.127526486146666,0.0706762495149667
0.0388216998544617,0.947064459840461,0.127329772006171,0.0705490016234339
0.0386364962190204,0.946800671433806,0.127133789593511,0.0704222709616929
0.0384525823915454,0.946536280537817,0.126938534572583,0.0702960542533678
0.0382699466616204,0.946271287959104,0.126744002642599,0.07017034825027
0.0380885774489258,0.946005694507231,0.126550189537721,0.0700451497320921
0.0379084633015423,0.945739500994715,0.126357091026697,0.0699204555061055
0.037729592894278,0.945472708237003,0.126164702912503,0.0697962624068625
0.0375519550270216,0.945205317052467,0.125973021031996,0.0696725672959008
0.0373755386231198,0.94493732826239,0.125782041255559,0.0695493670614541
0.0372003327277783,0.944668742690952,0.125591759486761,0.0694266586181642
0.0370263265064867,0.94439956116522,0.125402171662019,0.0693044389067984
0.0368535092434669,0.944129784515136,0.125213273750259,0.0691827048939703
0.0366818703401434,0.943859413573503,0.125025061752587,0.0690614535718631
0.0365113993136378,0.943588449175973,0.124837531701961,0.068940681957958
0.0363420857952831,0.943316892161037,0.12465067966287,0.0688203870947653
0.0361739195291617,0.943044743370012,0.124464501731012,0.0687005660495588
0.0360068903706642,0.942772003647025,0.124278994032982,0.0685812159141142
0.0358409882850683,0.942498673839009,0.124094152725957,0.0684623338044502
0.0356762033461399,0.942224754795681,0.123909973997395,0.0683439168605734
0.0355125257347539,0.941950247369538,0.123726454064722,0.068225962246226
0.035349945737534,0.941675152415839,0.123543589175042,0.0681084671486373
0.0351884537455144,0.941399470792598,0.123361375604832,0.0679914287782778
0.0350280402528188,0.941123203360567,0.123179809659657,0.0678748443686165
0.0348686958553598,0.940846350983227,0.122998887673875,0.0677587111758817
0.0347104112495561,0.940568914526773,0.122818606010353,0.0676430264788239
0.0345531772310691,0.940290894860106,0.122638961060186,0.067527787578483
0.0343969846935571,0.940012292854816,0.122459949242418,0.0674129917979569
0.0342418246274472,0.939733109385174,0.122281567003763,0.0672986364821745
0.0340876881187255,0.939453345328116,0.12210381081834,0.06718471899767
0.0339345663477437,0.939173001563234,0.121926677187395,0.0670712367323615
0.0337824505880435,0.938892078972763,0.121750162639044,0.0669581870953313
0.0336313322051974,0.938610578441565,0.121574263728003,0.0668455675166094
0.0334812026556659,0.938328500857124,0.121398977035333,0.0667333754469592
0.0333320534856714,0.938045847109528,0.121224299168185,0.0666216083576668
0.033183876330087,0.937762618091457,0.12105022675954,0.0665102637403316
0.0330366629113427,0.937478814698176,0.120876756467965,0.066399339106661
0.0328904050383454,0.937194437827515,0.120703884977363,0.0662888319882657
0.0327450946054149,0.936909488379864,0.120531608996728,0.0661787399364595
0.0326007235912353,0.936623967258157,0.120359925259906,0.0660690605220602
0.03245728405782,0.936337875367859,0.120188830525353,0.0659597913351935
0.0323147681494924,0.936051213616957,0.1200183215759,0.0658509299850988
0.0321731680918801,0.935763982915945,0.11984839521852,0.0657424740999383
0.0320324761909234,0.935476184177813,0.119679048284099,0.0656344213266072
0.0318926848318976,0.935187818318035,0.119510277627204,0.065526769330547
0.0317537864784492,0.934898886254555,0.119342080125862,0.065419515795561
0.0316157736716451,0.934609388907778,0.119174452681335,0.0653126584236316
0.0314786390290356,0.934319327200553,0.1190073922179,0.0652061949347403
0.031342375243729,0.934028702058167,0.118840895682634,0.0651001230666891
0.0312069750834813,0.933737514408327,0.118674960045193,0.0649944405749256
0.0310724313897963,0.933445765181151,0.118509582297607,0.0648891452323678
0.0309387370770389,0.933153455309154,0.118344759454064,0.0647842348292333
0.0308058851315616,0.932860585727238,0.118180488550706,0.0646797071728691
0.0306738686108412,0.932567157372678,0.118016766645418,0.0645755600875838
0.0305426806426285,0.932273171185111,0.117853590817634,0.0644717914144824
0.0304123144241099,0.93197862810652,0.117690958168127,0.0643683990113019
0.0302827632210791,0.931683529081228,0.117528865818817,0.0642653807522494
0.030154020367122,0.931387875055881,0.11736731091257,0.0641627345278426
0.0300260792628107,0.931091666979438,0.117206290613009,0.0640604582447514
0.0298989333749104,0.930794905803157,0.117045802104316,0.0639585498256418
0.0297725762355955,0.930497592480584,0.11688584259105,0.0638570072090214
0.0296470014416772,0.930199727967542,0.11672640929795,0.0637558283490868
0.0295222026538413,0.929901313222116,0.116567499469759,0.0636550112155725
0.0293981735958967,0.929602349204643,0.116409110371033,0.0635545537936024
0.0292749080540331,0.929302836877697,0.116251239285965,0.0634544540835421
0.0291523998760897,0.92900277720608,0.116093883518203,0.0633547101008532
0.0290306429708332,0.928702171156811,0.11593704039067,0.0632553198759492
0.0289096313072459,0.928401019699106,0.115780707245397,0.0631562814540537
0.0287893589138224,0.928099323804375,0.115624881443341,0.0630575928950591
0.0286698198778773,0.927797084446204,0.115469560364216,0.0629592522733882
0.0285510083448604,0.927494302600345,0.115314741406325,0.0628612576778561
0.0284329185176825,0.927190979244704,0.115160421986393,0.0627636072115345
0.028315544656049,0.926887115359328,0.115006599539396,0.0626662989916175
0.0281988810758035,0.926582711926391,0.114853271518401,0.0625693311492889
0.0280829221482792,0.926277769930187,0.114700435394405,0.0624727018295906
0.0279676622996592,0.925972290357111,0.114548088656169,0.0623764091912926
0.0278530960103452,0.925666274195653,0.114396228810065,0.0622804514067651
0.0277392178143352,0.925359722436383,0.114244853379913,0.0621848266618516
0.0276260222986079,0.925052636071936,0.114093959906832,0.062089533155743
0.0275135041025171,0.924745016097006,0.113943545949081,0.0619945691008538
0.0274016579171923,0.924436863508329,0.113793609081911,0.0618999327226994
0.0272904784849486,0.924128179304673,0.113644146897409,0.0618056222597749
0.0271799605987031,0.923818964486825,0.113495157004356,0.0617116359634351
0.0270700991013999,0.923509220057577,0.113346637028076,0.0616179720977758
0.0269608888854424,0.923198947021719,0.113198584610289,0.0615246289395165
0.0268523248921323,0.922888146386022,0.113050997408971,0.0614316047778849
0.0267444021111167,0.922576819159227,0.112903873098208,0.0613388979145014
0.0266371155798425,0.922264966352033,0.112757209368056,0.0612465066632663
0.0265304603830166,0.921952588977088,0.112611003924403,0.0611544293502476
0.0264244316520749,0.921639688048969,0.112465254488827,0.0610626643135699
0.0263190245646568,0.921326264584179,0.112319958798466,0.0609712099033046
0.0262142343440867,0.921012319601129,0.112175114605875,0.0608800644813616
0.0261100562588631,0.920697854120127,0.112030719678899,0.060789226421382
0.0260064856221531,0.920382869163367,0.111886771800536,0.0606986941086319
0.0259035177912937,0.920067365754917,0.111743268768808,0.0606084659398974
0.0258011481673003,0.919751344920703,0.111600208396634,0.0605185403233808
0.0256993721943804,0.919434807688504,0.111457588511695,0.060428915678598
0.025598185359454,0.919117755087933,0.111315406956315,0.0603395904362767
0.0254975831916805,0.918800188150427,0.111173661587329,0.0602505630382561
0.0253975612619906,0.918482107909239,0.111032350275965,0.0601618319373875
0.0252981151826254,0.918163515399419,0.110891470907713,0.0600733955974361
0.0251992406066805,0.917844411657807,0.110751021382213,0.0599852524929832
0.0251009332276559,0.917524797723019,0.110610999613126,0.0598974011093308
0.0250031887790122,0.917204674635435,0.110471403528021,0.0598098399424057
0.024906003033732,0.916884043437186,0.110332231068251,0.0597225674986657
0.0248093718038864,0.916562905172146,0.110193480188844,0.0596355822950067
0.024713290940208,0.916241260885913,0.110055148858381,0.0595488828586699
0.0246177563316685,0.915919111625803,0.109917235058884,0.0594624677271511
0.0245227639050616,0.915596458440835,0.109779736785704,0.0593763354481106
0.0244283096245915,0.915273302381722,0.109642652047407,0.0592904845792834
0.0243343894914666,0.914949644500853,0.109505978865663,0.0592049136883913
0.0242409995434977,0.914625485852286,0.10936971527514,0.0591196213530559
0.0241481358547017,0.914300827491736,0.10923385932339,0.0590346061607113
0.0240557945349101,0.913975670476561,0.109098409070747,0.0589498667085192
0.0239639717293826,0.913650015865747,0.108963362590214,0.0588654016032843
0.0238726636184251,0.913323864719905,0.108828717967364,0.0587812094613701
0.0237818664170123,0.91299721810125,0.108694473300234,0.0586972889086163
0.0236915763744159,0.912670077073593,0.108560626699217,0.0586136385802573
0.0236017897738364,0.912342442702329,0.108427176286968,0.05853025712084
0.02351250293204,0.912014316054425,0.108294120198296,0.0584471431841446
0.0234237121989997,0.911685698198405,0.108161456580068,0.0583642954331043
0.0233354139575408,0.911356590204344,0.108029183591107,0.0582817125397275
0.0232476046229911,0.91102699314385,0.107897299402094,0.058199393185019
0.0231602806428353,0.910696908090055,0.107765802195476,0.0581173360589041
0.0230734384963728,0.910366336117605,0.10763469016536,0.0580355398601514
0.0229870746943812,0.910035278302642,0.10750396151743,0.057954003296298
0.0229011857787826,0.9097037357228,0.10737361446884,0.0578727250835747
0.0228157683223147,0.909371709457184,0.10724364724813,0.0577917039468321
0.0227308189282052,0.909039200586367,0.10711405809513,0.0577109386194674
0.0226463342298512,0.908706210192374,0.106984845260868,0.0576304278433524
0.0225623108905014,0.908372739358667,0.106856007007482,0.0575501703687612
0.0224787456029432,0.908038789170138,0.106727541608125,0.0574701649542999
0.0223956350891922,0.907704360713098,0.106599447346882,0.0573904103668363
0.0223129761001871,0.907369455075258,0.10647172251868,0.0573109053814304
0.0222307654154869,0.907034073345725,0.106344365429197,0.0572316487812654
0.0221489998429725,0.906698216614985,0.106217374394783,0.05715263935758
0.0220676762185519,0.906361885974895,0.106090747742367,0.0570738759096011
0.0219867914058681,0.906025082518667,0.10596448380938,0.0569953572444764
0.0219063422960118,0.90568780734086,0.105838580943663,0.0569170821772095
0.0218263258072363,0.905350061537367,0.105713037503391,0.0568390495305935
0.0217467388846767,0.9050118462054,0.105587851856987,0.056761258135147
0.0216675785000721,0.904673162443484,0.105463022383042,0.0566837068290498
0.0215888416514909,0.904334011351442,0.105338547470233,0.0566063944580793
0.0215105253630594,0.90399439403038,0.105214425517245,0.0565293198755483
0.0214326266846946,0.903654311582684,0.105090654932691,0.0564524819422422
0.0213551426918384,0.903313765111999,0.104967234135035,0.0563758795263579
0.0212780704851964,0.902972755723223,0.10484416155251,0.0562995115034427
0.0212014071904794,0.902631284522493,0.104721435623048,0.0562233767563344
0.0211251499581474,0.902289352617173,0.104599054794198,0.0561474741751006
0.0210492959631575,0.901946961115846,0.104477017523054,0.0560718026569809
0.0209738424047141,0.901604111128297,0.104355322276179,0.0559963611063274
0.0208987865060221,0.901260803765503,0.104233967529533,0.0559211484345471
0.0208241255140436,0.900917040139626,0.104112951768395,0.0558461635600443
0.0207498566992564,0.900572821363993,0.103992273487296,0.0557714054081644
0.0206759773554164,0.900228148553091,0.103871931189946,0.0556968729111365
0.020602484799322,0.899883022822554,0.103751923389157,0.055622565008019
0.0205293763705819,0.89953744528915,0.103632248606783,0.0555484806446435
0.0204566494313845,0.899191417070768,0.10351290537364,0.0554746187735604
0.0203843013662717,0.898844939286412,0.103393892229442,0.0554009783539851
0.0203123295819133,0.898498013056184,0.103275207722733,0.055327558351744
0.020240731506886,0.898150639501273,0.103156850410817,0.0552543577392217
0.0201695045914532,0.897802819743947,0.103038818859691,0.0551813754953085
0.0200986463073488,0.897454554907538,0.102921111643979,0.0551086106053482
0.0200281541475622,0.897105846116433,0.102803727346865,0.0550360620610865
0.0199580256261272,0.89675669449606,0.102686664560029,0.0549637288606204
0.0198882582779116,0.896407101172877,0.102569921883584,0.0548916100083473
0.019818849658411,0.896057067274364,0.102453497926004,0.0548197045149148
0.0197497973435437,0.895706593929006,0.102337391304072,0.0547480113971718
0.0196810989294482,0.895355682266286,0.102221600642805,0.0546765296781185
0.0196127520322836,0.89500433341667,0.102106124575401,0.0546052583868587
0.0195447542880316,0.894652548511601,0.101990961743173,0.0545341965585507
0.0194771033523011,0.89430032868348,0.101876110795486,0.0544633432343605
0.0194097969001347,0.893947675065661,0.101761570389702,0.0543926974614137
0.0193428326258179,0.893594588792438,0.101647339191112,0.0543222582927496
0.0192762082426903,0.89324107099903,0.101533415872885,0.054252024787274
0.0192099214829584,0.892887122821575,0.101419799116002,0.0541819960097137
0.0191439700975112,0.892532745397117,0.1013064876092,0.0541121710305711
0.0190783518557377,0.89217793986359,0.101193480048915,0.0540425489260789
0.0190130645453462,0.891822707359816,0.101080775139222,0.0539731287781557
0.018948105972186,0.891467049025484,0.100968371591783,0.0539039096743615
0.0188834739600708,0.891110966001144,0.100856268125782,0.0538348907078542
0.0188191663506042,0.890754459428197,0.100744463467879,0.053766070977346
0.0187551810030072,0.89039753044888,0.100632956352146,0.0536974495870607
0.0186915157939476,0.890040180206255,0.100521745520019,0.0536290256466906
0.0186281686173712,0.889682409844201,0.100410829720238,0.0535607982713551
0.0185651373843353,0.889324220507401,0.100300207708797,0.0534927665815581
0.0185024200228434,0.888965613341331,0.100189878248888,0.0534249297031472
0.0184400144776819,0.888606589492246,0.100079840110849,0.0533572867672723
0.0183779187102595,0.888247150107174,0.0999700920721126,0.0532898369103454
0.0183161306984468,0.887887296333903,0.0998606329171509,0.0532225792739997
0.0182546484364193,0.887527029320966,0.0997514614374274,0.0531555130050505
0.0181934699345009,0.887166350217636,0.0996425764313436,0.053088637255455
0.0181325932190099,0.886805260173912,0.0995339767041896,0.0530219511822735
0.0180720163321059,0.886443760340505,0.0994256610680927,0.0529554539476305
0.0180117373316398,0.886081851868834,0.0993176283419686,0.0528891447186765
0.0179517542910037,0.885719535911009,0.0992098773514718,0.0528230226675495
0.0178920652989835,0.885356813619821,0.0991024069289462,0.0527570869713375
0.0178326684596132,0.884993686148733,0.0989952159133774,0.0526913368120412
0.0177735618920303,0.884630154651868,0.0988883031503442,0.0526257713765368
0.0177147437303329,0.884266220283998,0.0987816674919711,0.0525603898565394
0.0176562121234386,0.883901884200532,0.0986753077968811,0.0524951914485664
0.0175979652349446,0.883537147557509,0.0985692229301485,0.0524301753539017
0.0175400012429898,0.883172011511581,0.0984634117632535,0.0523653407785599
0.0174823183401177,0.882806477220006,0.0983578731740354,0.0523006869332511
0.0174249147331416,0.882440545840639,0.0982526060466469,0.0522362130333452
0.0173677886430105,0.882074218531915,0.0981476092715097,0.0521719182988378
0.0173109383046771,0.881707496452845,0.0980428817452691,0.0521078019543156
0.0172543619669666,0.881340380762999,0.0979384223707498,0.052043863228922
0.0171980578924476,0.880972872622501,0.0978342300569118,0.0519801013563236
0.0171420243573038,0.880604973192014,0.0977303037188069,0.0519165155746764
0.0170862596512074,0.880236683632732,0.0976266422775354,0.0518531051265927
0.0170307620771937,0.879868005106365,0.0975232446602031,0.0517898692591083
0.0169755299515372,0.879498938775134,0.0974201097998789,0.0517268072236498
0.0169205616036289,0.879129485801756,0.0973172366355527,0.0516639182760017
0.0168658553758551,0.878759647349437,0.0972146241120934,0.0516012016762753
0.016811409623477,0.878389424581856,0.0971122711802077,0.0515386566888764
0.0167572227145125,0.878018818663161,0.0970101767963988,0.0514762825824738
0.0167032930296181,0.877647830757952,0.0969083399229259,0.0514140786299681
0.0166496189619731,0.877276462031275,0.0968067595277637,0.0513520441084609
0.0165961989171643,0.876904713648609,0.0967054345845626,0.0512901782992241
0.0165430313130725,0.876532586775857,0.0966043640726083,0.0512284804876694
0.0164901145797595,0.876160082579333,0.0965035469767834,0.0511669499633182
0.0164374471593571,0.875787202225756,0.0964029822875276,0.0511055860197719
0.0163850275059569,0.875413946882234,0.0963026690007996,0.0510443879546822
0.0163328540855007,0.875040317716258,0.0962026061180381,0.0509833550697216
0.0162809253756733,0.874666315895687,0.0961027926461245,0.0509224866705547
0.0162292398657951,0.874291942588744,0.0960032275973446,0.0508617820668091
0.016177796056717,0.873917198963998,0.0959039099893513,0.0508012405720466
0.0161265924607154,0.873542086190362,0.0958048388451277,0.0507408615037355
0.0160756276013891,0.873166605437073,0.0957060131929504,0.050680644183222
0.0160249000135568,0.87279075787369,0.0956074320663524,0.0506205879357025
0.0159744082431555,0.872414544670081,0.0955090945040877,0.0505606920901961
0.015924150847141,0.872037966996408,0.0954109995500951,0.0505009559795173
0.0158741263933879,0.871661026023125,0.0953131462534626,0.0504413789402485
0.015824333460592,0.871283722920963,0.0952155336683923,0.0503819603127135
0.0157747706381727,0.870906058860917,0.095118160854165,0.0503226994409509
0.0157254365261775,0.870528035014242,0.095021026875106,0.0502635956726873
0.0156763297351861,0.87014965255244,0.0949241308005508,0.0502046483593112
