"Xyleborus affinis","Coptoborus pseudotenuis","mutillatus","Xyleborus ferrugineus"
0.826226021023549,0.156469623190316,0.150728497740234,0.597473151287926
0.825830232935398,0.15564095269893,0.150343815075306,0.596719742278289
0.825434938271974,0.1548183640657,0.149961104624826,0.595968165312853
0.825040135781433,0.154001802840852,0.149580351219694,0.595218413918661
0.82464582421786,0.153191215115772,0.14920153984622,0.59447048165197
0.824252002341216,0.152386547517711,0.148824655644138,0.593724362098099
0.823858668917301,0.151587747204531,0.148449683904645,0.592980048871276
0.823465822717702,0.150794761859481,0.148076610068477,0.592237535614487
0.82307346251975,0.150007539686014,0.147705419724012,0.591496815999326
0.82268158710648,0.149226029402642,0.147336098605398,0.590757883725845
0.822290195266582,0.148450180237818,0.146968632590716,0.590020732522403
0.821899285794358,0.147679941924867,0.146603007700165,0.589285356145521
0.821508857489683,0.146915264696949,0.146239210094278,0.588551748379735
0.821118909157962,0.146156099282059,0.145877226072163,0.587819903037444
0.820729439610084,0.145402396898068,0.145517042069771,0.58708981395877
0.820340447662384,0.144654109247798,0.145158644658191,0.586361475011413
0.819951932136604,0.143911188514143,0.144802020541967,0.5856348800905
0.819563891859848,0.14317358735522,0.144447156557445,0.58491002311845
0.819176325664545,0.142441258899564,0.144094039671142,0.584186898044827
0.818789232388408,0.141714156741362,0.143742656978136,0.583465498846199
0.818402610874395,0.140992234935725,0.143392995700488,0.582745819525995
0.818016459970671,0.140275447993998,0.143045043185677,0.582027854114368
0.81763077853057,0.139563750879111,0.142698786905066,0.581311596668053
0.817245565412556,0.138857099000972,0.142354214452391,0.580597041270231
0.816860819480184,0.138155448211891,0.142011313542263,0.579884182030387
0.816476539602066,0.137458754802053,0.141670072008701,0.579173013084174
0.816092724651832,0.136766975495024,0.141330477803683,0.578463528593281
0.815709373508095,0.136080067443301,0.140992518995718,0.577755722745288
0.815326485054415,0.135397988223896,0.14065618376844,0.577049589753541
0.81494405817926,0.134720695833964,0.140321460419221,0.576345123857011
0.814562091775976,0.13404814868647,0.139988337357801,0.575642319320163
0.81418058474275,0.13338030560589,0.139656803104947,0.574941170432823
0.813799535982571,0.132717125823961,0.139326846291122,0.574241671510046
0.813418944403205,0.132058568975456,0.138998455655175,0.573543816891982
0.813038808917151,0.131404595094014,0.138671620043053,0.572847600943751
0.812659128441616,0.130755164607995,0.138346328406533,0.572153018055307
0.812279901898478,0.130110238336386,0.13802256980196,0.571460062641315
0.81190112821425,0.12946977748473,0.137700333389019,0.570768729141016
0.811522806320055,0.128833743641111,0.137379608429514,0.570079012018103
0.811144935151587,0.128202098772165,0.137060384286168,0.569390905760596
0.810767513649084,0.127574805219133,0.136742650421435,0.56870440488071
0.810390540757293,0.126951825693954,0.136426396396341,0.568019503914735
0.81001401542544,0.126333123275391,0.136111611869323,0.567336197422906
0.8096379366072,0.125718661405199,0.135798286595102,0.566654479989284
0.809262303260666,0.12510840388433,0.13548641042356,0.56597434622163
0.808887114348317,0.124502314869169,0.135175973298638,0.565295790751279
0.808512368836991,0.12390035886782,0.134866965257248,0.564618808233023
0.808138065697852,0.123302500736412,0.134559376428197,0.563943393344989
0.807764203906363,0.122708705675457,0.134253197031133,0.563269540788513
0.807390782442256,0.122118939226234,0.133948417375499,0.562597245288027
0.807017800289504,0.121533167267216,0.133645027859506,0.561926501590935
0.80664525643629,0.120951356010526,0.133343018969113,0.561257304467495
0.806273149874981,0.120373471998434,0.133042381277031,0.560589648710701
0.805901479602102,0.119799482099891,0.132743105441733,0.559923529136168
0.805530244618301,0.119229353507089,0.132445182206481,0.55925894058201
0.805159443928329,0.118663053732069,0.132148602398365,0.55859587790873
0.804789076541011,0.118100550603351,0.131853356927353,0.5579343359991
0.804419141469214,0.117541812262608,0.13155943678536,0.557274309758049
0.804049637729828,0.116986807161367,0.131266833045322,0.556615794112546
0.803680564343734,0.116435504057753,0.130975536860289,0.55595878401149
0.80331192033578,0.115887872013256,0.130685539462528,0.555303274425594
0.802943704734755,0.115343880389537,0.130396832162632,0.554649260347274
0.802575916573361,0.114803498845272,0.130109406348653,0.553996736790539
0.802208554888193,0.114266697333016,0.129823253485236,0.553345698790877
0.801841618719706,0.113733446096115,0.129538365112771,0.552696141405146
0.801475107112198,0.113203715665638,0.12925473284655,0.552048059711466
0.801109019113779,0.112677476857346,0.128972348375943,0.551401448809107
0.80074335377635,0.112154700768697,0.128691203463581,0.550756303818383
0.800378110155578,0.111635358775874,0.128411289944544,0.550112619880541
0.800013287310869,0.111119422530849,0.128132599725573,0.549470392157658
0.799648884305349,0.110606863958483,0.127855124784279,0.548829615832532
0.799284900205838,0.110097655253645,0.127578857168372,0.548190286108574
0.798921334082825,0.109591768878372,0.127303788994894,0.547552398209706
0.798558185010448,0.109089177559054,0.127029912449465,0.546915947380256
0.798195452066467,0.108589854283653,0.126757219785537,0.546280928884849
0.797833134332247,0.108093772298945,0.126485703323662,0.545647338008311
0.797471230892729,0.107600905107798,0.126215355450762,0.545015170055559
0.797109740836412,0.107111226466478,0.125946168619418,0.544384420351503
0.796748663255328,0.10662471038198,0.125678135347157,0.543755084240941
0.796387997245022,0.106141331109392,0.12541124821576,0.543127157088459
0.79602774190453,0.105661063149285,0.125145499870567,0.542500634278332
0.795667896336355,0.105183881245132,0.124880883019804,0.541875511214421
0.795308459646452,0.104709760380757,0.124617390433906,0.541251783320073
0.794949430944197,0.104238675777803,0.124355014944856,0.540629446038027
0.794590809342375,0.103770602893242,0.124093749445534,0.540008494830309
0.794232593957153,0.103305517416896,0.123833586889066,0.539388925178138
0.793874783908062,0.102843395268998,0.123574520288187,0.538770732581827
0.793517378317979,0.10238421259777,0.123316542714617,0.538153912560689
0.7931603763131,0.101927945777033,0.123059647298433,0.537538460652935
0.792803777022927,0.101474571403841,0.122803827227457,0.536924372415584
0.792447579580242,0.101024066296144,0.122549075746651,0.536311643424367
0.792091783121094,0.100576407490465,0.122295386157519,0.535700269273628
0.791736386784771,0.10013157223962,0.122042751817513,0.535090245576234
0.791381389713788,0.0996895380104491,0.121791166139455,0.534481567963481
0.791026791053863,0.0992502824815768,0.121540622590955,0.533874232084999
0.790672589953902,0.0988137835411982,0.121291114693844,0.533268233608663
0.790318785565974,0.0983800192848875,0.121042636023613,0.532663568220495
0.7899653770453,0.0979489680134305,0.120795180208859,0.532060231624579
0.789612363550226,0.0975206082306829,0.120548740930732,0.531458219542967
0.789259744242214,0.0970949186414491,0.1203033119224,0.530857527715588
0.788907518285813,0.0966718781493869,0.12005888696851,0.530258151900159
0.78855568484865,0.0962514658549328,0.119815459904662,0.529660087872097
0.788204243101406,0.0958336610532522,0.119573024616886,0.529063331424426
0.787853192217803,0.0954184432322115,0.119331575041129,0.528467878367693
0.787502531374583,0.0950057920703713,0.119091105162742,0.527873724529879
0.787152259751488,0.0945956874350027,0.118851609015982,0.527280865756308
0.78680237653125,0.0941881093801264,0.118613080683515,0.526689297909565
0.786452880899567,0.0937830381445706,0.118375514295921,0.526099016869407
0.786103772045091,0.0933804541500534,0.118138904031215,0.525510018532678
0.785755049159404,0.0929803379992836,0.117903244114365,0.524922298813223
0.785406711437011,0.0925826704740848,0.11766852881682,0.524335853641803
0.785058758075312,0.0921874325335381,0.117434752456043,0.52375067896601
0.784711188274597,0.0917946053121467,0.11720190939505,0.523166770750185
0.78436400123802,0.0914041701180202,0.116969994041954,0.522584124975331
0.784017196171587,0.0910161084310789,0.116739000849512,0.522002737639036
0.783670772284142,0.0906304019012773,0.116508924314684,0.521422604755382
0.783324728787346,0.0902470323468492,0.11627975897819,0.52084372235487
0.782979064895663,0.0898659817525693,0.116051499424076,0.520266086484334
0.782633779826346,0.0894872322680364,0.115824140279286,0.519689693206864
0.78228887279942,0.0891107662059744,0.115597676213237,0.519114538601721
0.781944343037666,0.0887365660405519,0.1153721019374,0.518540618764259
0.781600189766606,0.0883646144057214,0.115147412204884,0.517967929805844
0.781256412214489,0.087994894093575,0.114923601810028,0.517396467853775
0.780913009612273,0.0876273880527203,0.114700665587999,0.516826229051208
0.780569981193612,0.087262079386673,0.114478598414386,0.516257209557071
0.780227326194843,0.0868989513522675,0.114257395204812,0.515689405545992
0.779885043854965,0.0865379873580847,0.114037050914536,0.51512281320822
0.779543133415632,0.0861791709628979,0.113817560538075,0.514557428749544
0.779201594121132,0.0858224858741355,0.113598919108816,0.513993248391223
0.778860425218376,0.0854679159463602,0.113381121698643,0.513430268369903
0.778519625956884,0.0851154451797654,0.113164163417562,0.512868484937545
0.778179195588769,0.0847650577186883,0.112948039413335,0.51230789436135
0.777839133368722,0.0844167378501391,0.112732744871114,0.51174849292368
0.777499438554002,0.084070470002347,0.112518275013081,0.511190276921989
0.777160110404419,0.0837262387433208,0.112304625098096,0.510633242668742
0.77682114818232,0.0833840287794276,0.112091790421339,0.51007738649135
0.776482551152576,0.0830438249539848,0.111879766313971,0.509522704732089
0.77614431858257,0.0827056122458688,0.111668548142781,0.508969193748027
0.775806449742181,0.0823693757681398,0.111458131309853,0.50841684991096
0.775468943903773,0.0820351007666801,0.11124851125223,0.50786566960733
0.775131800342179,0.0817027726188484,0.111039683441577,0.507315649238159
0.774795018334691,0.0813723768321483,0.11083164338386,0.506766785218976
0.774458597161043,0.0810438990429122,0.110624386619015,0.506219073979746
0.774122536103402,0.0807173250149994,0.110417908720631,0.505672511964798
0.773786834446353,0.0803926406385077,0.110212205295633,0.505127095632759
0.773451491476888,0.080069831928501,0.110007271983967,0.504582821456482
0.77311650648439,0.079748885023748,0.109803104458291,0.504039685922974
0.772781878760622,0.0794297861854786,0.109599698423667,0.50349768553333
0.772447607599718,0.0791125217961498,0.109397049617261,0.502956816802666
0.772113692298165,0.0787970783582285,0.109195153808039,0.502417076260047
0.771780132154794,0.078483442492986,0.108994006796476,0.501878460448421
0.771446926470766,0.0781716009393055,0.108793604414258,0.501340965924551
0.771114074549563,0.0778615405525041,0.108593942523995,0.50080458925895
0.770781575696973,0.077553248303166,0.108395017018935,0.500269327035812
0.770449429221078,0.0772467112759899,0.108196823822678,0.499735175852946
0.770117634432244,0.0769419166686478,0.107999358888898,0.49920213232171
0.769786190643109,0.0766388517906576,0.107802618201067,0.498670193066948
0.76945509716857,0.0763375040622666,0.107606597772177,0.49813935472692
0.76912435332577,0.0760378610133481,0.107411293644472,0.497609613953242
0.768793958434093,0.0757399102823105,0.107216701889181,0.497080967410819
0.768463911815145,0.0754436396150171,0.107022818606248,0.49655341177778
0.768134212792746,0.0751490368637177,0.106829639924078,0.496026943745416
0.767804860692919,0.0748560899859938,0.106637161999268,0.495501560018118
0.76747585484388,0.0745647870437131,0.106445381016357,0.494977257313309
0.767147194576023,0.0742751162019957,0.106254293187573,0.494454032361386
0.766818879221912,0.0739870657281934,0.106063894752576,0.493931881905655
0.76649090811627,0.0737006239908775,0.105874181978216,0.493410802702272
0.766163280595966,0.0734157794588395,0.105685151158286,0.492890791520177
0.765835996000008,0.073132520700102,0.105496798613274,0.492371845141035
0.765509053669529,0.0728508363809405,0.105309120690132,0.491853960359177
0.765182452947776,0.0725707152649153,0.105122113762032,0.491337133981534
0.764856193180102,0.0722921462119148,0.104935774228129,0.490821362827582
0.764530273713956,0.072015118177208,0.104750098513337,0.49030664372928
0.764204693898867,0.0717396202105088,0.10456508306809,0.48979297353101
0.763879453086443,0.0714656414550493,0.10438072436812,0.489280349089517
0.763554550630349,0.0711931711466627,0.104197018914231,0.488768767273852
0.76322998588631,0.070922198612878,0.104013963232071,0.488258224965312
0.762905758212089,0.0706527132720226,0.103831553871922,0.487748719057382
0.762581866967484,0.0703847046323356,0.103649787408472,0.487240246455676
0.762258311514316,0.07011816229109,0.103468660440603,0.486732804077881
0.761935091216419,0.0698530759337253,0.103288169591181,0.486226388853699
0.761612205439631,0.0695894353329886,0.103108311506837,0.485720997724789
0.761289653551783,0.0693272303480852,0.102929082857768,0.48521662764471
0.760967434922691,0.0690664509238385,0.102750480337519,0.484713275578868
0.760645548924142,0.0688070870898591,0.10257250066279,0.484210938504456
0.760323994929892,0.0685491289597222,0.102395140573224,0.483709613410398
0.760002772315651,0.0682925667301543,0.102218396831213,0.483209297297297
0.759681880459072,0.0680373906802286,0.102042266221695,0.482709987177377
0.759361318739748,0.0677835911705694,0.101866745551964,0.482211680074429
0.759041086539197,0.0675311586425633,0.101691831651467,0.481714373023755
0.758721183240856,0.0672800836175817,0.101517521371623,0.481218063072117
0.758401608230071,0.0670303566962096,0.101343811585622,0.480722747277678
0.758082360894086,0.0667819685574821,0.101170699188244,0.480228422709955
0.757763440622037,0.0665349099581314,0.100998181095673,0.479735086449757
0.757444846804942,0.0662891717318404,0.100826254245306,0.479242735589139
0.75712657883569,0.0660447447885034,0.10065491559558,0.478751367231348
0.756808636109034,0.0658016201134965,0.100484162125782,0.478260978490766
0.756491018021583,0.0655597887669546,0.10031399083588,0.477771566492863
0.756173723971792,0.0653192418830569,0.100144398746338,0.477283128374142
0.755856753359954,0.065079970669319,0.0999753828979466,0.476795661282088
0.75554010558819,0.0648419664058933,0.0998069403516457,0.476309162375117
0.75522378006044,0.0646052204448763,0.0996390681883567,0.475823628822524
0.754907776182459,0.0643697242096242,0.0994717635088107,0.475339057804434
0.754592093361804,0.0641354691940747,0.0993050234333816,0.474855446511747
0.754276731007825,0.063902446962076,0.099138845101919,0.474372792146094
0.753961688531662,0.0636706491467241,0.0989732256735845,0.473891091919782
0.753646965346231,0.0634400674497057,0.0988081623266883,0.473410343055746
0.753332560866218,0.0632106936406486,0.098643652258528,0.4729305427875
0.753018474508073,0.0629825195564798,0.0984796926852297,0.472451688359086
0.752704705689997,0.0627555371007886,0.0983162808415891,0.471973777025027
0.752391253831938,0.0625297382431978,0.0981534139809156,0.471496806050277
0.752078118355582,0.0623051150187412,0.0979910893748775,0.471020772710173
0.751765298684345,0.0620816595272475,0.0978293043133486,0.470545674290388
0.751452794243363,0.0618593639327308,0.0976680561042566,0.47007150808688
0.751140604459486,0.0616382204627869,0.0975073420734323,0.469598271405847
0.750828728761272,0.0614182214079976,0.0973471595644622,0.469125961563679
0.750517166578977,0.0611993591213392,0.0971875059385398,0.46865457588691
0.750205917344546,0.0609816260175981,0.0970283785743207,0.468184111712174
0.749894980491607,0.0607650145727934,0.0968697748677779,0.467714566386152
0.749584355455465,0.0605495173236038,0.0967116922320593,0.467245937265533
0.74927404167309,0.0603351268668018,0.0965541280973457,0.466778221716964
0.748964038583116,0.0601218358586932,0.0963970799107111,0.466311417117004
0.748654345625826,0.0599096370145632,0.0962405451359837,0.465845520852079
0.748344962243151,0.0596985231081265,0.096084521253609,0.465380530318437
0.748035887878657,0.0594884869709858,0.0959290057605132,0.464916442922101
0.747727121977544,0.0592795214920932,0.0957739961699693,0.464453256078829
0.747418663986632,0.0590716196172196,0.095619490011463,0.463990967214062
0.74711051335436,0.0588647743484273,0.0954654848305612,0.463529573762885
0.746802669530774,0.0586589787435504,0.0953119781887809,0.463069073169983
0.746495131967522,0.0584542259156784,0.09515896766346,0.46260946288959
0.746187900117847,0.058250509032647,0.0950064508476289,0.462150740385457
0.745880973436578,0.058047821316533,0.0948544253498839,0.461692903130797
0.745574351380128,0.0578461560431547,0.0947028887942608,0.461235948608248
0.745268033406479,0.0576455065415779,0.094551838820111,0.460779874309831
0.744962018975184,0.0574458661936259,0.0944012730819779,0.460324677736902
0.744656307547352,0.0572472284333966,0.094251189249475,0.459870356400113
0.744350898585648,0.0570495867467817,0.0941015850071645,0.459416907819371
0.74404579155428,0.0568529346709933,0.0939524580544382,0.458964329523789
0.743740985918999,0.0566572657940949,0.0938038061053981,0.458512619051655
0.743436481147085,0.0564625737545357,0.0936556268887394,0.458061773950379
0.743132276707346,0.0562688522406915,0.0935079181476343,0.45761179177646
0.742828372070108,0.0560760949904093,0.0933606776396161,0.45716267009544
0.742524766707213,0.0558842957905572,0.0932139031364657,0.456714406481865
0.742221460092004,0.0556934484765781,0.0930675924240982,0.456266998519245
0.741918451699328,0.0555035469320488,0.0929217433024507,0.455820443800008
0.741615741005523,0.055314585088243,0.092776353585372,0.455374739925469
0.741313327488415,0.0551265569236988,0.0926314211005121,0.45492988450578
0.741011210627308,0.0549394564637915,0.0924869436892137,0.454485875159899
0.740709389902982,0.0547532777803094,0.0923429192064045,0.454042709515542
0.740407864797686,0.0545680149910343,0.0921993455204899,0.453600385209148
0.740106634795127,0.0543836622593277,0.0920562205132476,0.453158899885842
0.739805699380469,0.0542002137937187,0.0919135420797232,0.452718251199391
0.739505058040325,0.0540176638474983,0.0917713081281253,0.452278436812165
0.73920471026275,0.0538360067183164,0.0916295165797239,0.451839454395103
0.738904655537238,0.0536552367477838,0.0914881653687474,0.451401301627672
0.73860489335471,0.0534753483210773,0.091347252442283,0.450963976197827
0.738305423207513,0.0532963358665501,0.0912067757601751,0.450527475801976
0.738006244589415,0.0531181938553447,0.0910667332949279,0.450091798144938
0.737707356995592,0.0529409168010103,0.090927123031606,0.449656940939911
0.737408759922629,0.0527644992591247,0.0907879429677381,0.449222901908429
0.737110452868513,0.0525889358269189,0.0906491911132199,0.448789678780328
0.736812435332623,0.0524142211429062,0.0905108654902195,0.448357269293708
0.736514706815728,0.0522403498865148,0.0903729641330821,0.447925671194897
0.736217266819981,0.052067316777724,0.0902354850882373,0.447494882238411
0.735920114848911,0.0518951165767045,0.0900984264141049,0.447064900186921
0.735623250407419,0.0517237440834614,0.0899617861810045,0.446635722811218
0.735326673001772,0.0515531941374817,0.0898255624710634,0.446207347890169
0.735030382139598,0.051383461617385,0.0896897533781263,0.44577977321069
0.734734377329879,0.0512145414405774,0.089554357007667,0.445352996567708
0.734438658082944,0.0510464285629093,0.0894193714766984,0.444927015764119
0.734143223910469,0.0508791179783362,0.0892847949136852,0.444501828610763
0.733848074325465,0.0507126047185834,0.0891506254584574,0.44407743292638
0.733553208842277,0.0505468838528135,0.0890168612621236,0.443653826537579
0.733258626976575,0.0503819504872972,0.0888835004869853,0.443231007278803
0.732964328245353,0.0502177997650881,0.088750541306453,0.442808972992295
0.732670312166919,0.0500544268656999,0.0886179819049617,0.44238772152806
0.732376578260892,0.049891827004787,0.0884858204778881,0.441967250743835
0.732083126048197,0.0497299954338289,0.088354055231468,0.441547558505052
0.731789955051058,0.0495689274398168,0.0882226843827152,0.441128642684805
0.731497064792994,0.0494086183449433,0.0880917061593396,0.440710501163817
0.731204454798813,0.0492490635062964,0.0879611187996681,0.440293131830404
0.730912124594608,0.0490902583155553,0.0878309205525646,0.439876532580445
0.730620073707751,0.0489321981986893,0.0877011096773512,0.439460701317346
0.730328301666886,0.0487748786156604,0.0875716844437307,0.439045635952009
0.730036808001928,0.0486182950601278,0.0874426431317084,0.438631334402795
0.729745592244054,0.0484624430591567,0.0873139840315166,0.438217794595497
0.7294546539257,0.0483073181729281,0.0871857054435376,0.437805014463305
0.729163992580554,0.0481529159944532,0.0870578056782289,0.43739299194677
0.728873607743555,0.0479992321492895,0.0869302830560487,0.436981724993778
0.728583498950884,0.0478462622952602,0.0868031359073818,0.436571211559514
0.728293665739959,0.0476940021221757,0.086676362572466,0.43616144960643
0.728004107649433,0.0475424473515594,0.0865499614013201,0.435752437104215
0.727714824219188,0.0473915937363737,0.0864239307536716,0.435344172029763
0.727425814990329,0.047241437060751,0.086298268998885,0.434936652367141
0.727137079505177,0.0470919731397256,0.0861729745158915,0.434529876107558
0.726848617307273,0.0469431978189697,0.086048045693119,0.434123841249332
0.726560427941361,0.0467951069745308,0.085923480928422,0.433718545797864
0.726272510953393,0.0466476965125721,0.0857992786290133,0.433313987765602
0.72598486589052,0.0465009623691153,0.0856754372113956,0.432910165172014
0.725697492301087,0.0463549005097859,0.0855519551012932,0.432507076043555
0.725410389734628,0.0462095069295615,0.085428830733586,0.432104718413637
0.725123557741867,0.0460647776525215,0.085306062552242,0.431703090322601
0.724836995874704,0.0459207087316002,0.0851836490102522,0.431302189817685
0.724550703686216,0.0457772962483413,0.0850615885695643,0.430902014952995
0.724264680730655,0.0456345363126559,0.084939879701019,0.430502563789474
0.723978926563437,0.0454924250625819,0.0848185208842846,0.430103834394875
0.723693440741141,0.0453509586640464,0.0846975106077944,0.429705824843728
0.723408222821503,0.0452101333106295,0.0845768473686827,0.429308533217314
0.723123272363416,0.0450699452233312,0.0844565296727233,0.428911957603636
0.722838588926917,0.0449303906503404,0.0843365560342662,0.428516096097386
0.722554172073192,0.0447914658668057,0.0842169249761768,0.428120946799921
0.722270021364564,0.0446531671746086,0.0840976350297751,0.427726507819231
0.721986136364494,0.0445154909021391,0.0839786847347748,0.427332777269912
0.721702516637573,0.044378433404073,0.0838600726392236,0.426939753273138
0.721419161749518,0.0442419910611518,0.0837417972994435,0.426547433956631
0.721136071267171,0.0441061602799646,0.0836238572799726,0.426155817454636
0.720853244758491,0.0439709374927313,0.0835062511535057,0.425764901907889
0.720570681792551,0.0438363191570889,0.0833889775008374,0.425374685463592
0.720288381939534,0.0437023017558796,0.0832720349108037,0.424985166275385
0.720006344770729,0.0435688817969406,0.0831554219802261,0.424596342503317
0.719724569858525,0.0434360558128958,0.0830391373138543,0.424208212313823
0.719443056776409,0.0433038203609496,0.0829231795243105,0.423820773879688
0.719161805098961,0.0431721720226834,0.082807547232034,0.423434025380029
0.718880814401851,0.0430411074038529,0.0826922390652264,0.423047965000266
