"Xyleborus posticus","Sampsonius dampfi","Xylosandrus compactus","Xylosandrus crassiusculus"
0.118569223366574,0.0441083576610515,0.289129357322971,0.810393097032276
0.118327448998234,0.0439081989573558,0.288632890399339,0.809906576502287
0.118086833405113,0.0437095105428672,0.288138434849573,0.809420582058577
0.11784736781279,0.0435122775821081,0.287645977638314,0.80893511302649
0.117609043537746,0.0433164854291277,0.287155505847169,0.808450168731368
0.117371851986174,0.0431221196245832,0.286667006673365,0.807965748498562
0.117135784652798,0.0429291658928732,0.286180467428421,0.807481851653448
0.116900833119719,0.0427376101393221,0.285695875536838,0.806998477521439
0.11666698905527,0.0425474384474156,0.28521321853481,0.806515625427995
0.116434244212904,0.0423586370760846,0.284732484068951,0.80603329469864
0.116202590430081,0.042171192457038,0.28425365989504,0.805551484658972
0.115972019627188,0.0419850911921431,0.283776733876785,0.805070194634675
0.115742523806466,0.0418003200508513,0.283301693984598,0.804589423951534
0.115514095050961,0.0416168659676703,0.2828285282944,0.804109171935442
0.115286725523485,0.0414347160396806,0.282357224986426,0.803629437912416
0.115060407465596,0.0412538575240947,0.28188777234406,0.803150221208607
0.114835133196595,0.0410742778358608,0.281420158752677,0.80267152115031
0.114610895112539,0.0408959645453067,0.280954372698509,0.802193337063978
0.114387685685263,0.0407189053758253,0.280490402767518,0.801715668276232
0.114165497461425,0.0405430882016013,0.280028237644289,0.801238514113871
0.113944323061561,0.0403685010453759,0.27956786611094,0.800761873903882
0.113724155179156,0.040195132076251,0.27910927704604,0.800285746973452
0.11350498657973,0.0400229696075312,0.278652459423551,0.799810132649981
0.113286810099932,0.0398520020946027,0.278197402311773,0.799335030261088
0.113069618646659,0.0396822181328489,0.277744094872315,0.79886043913462
0.112853405196177,0.0395136064556019,0.277292526359069,0.798386358598668
0.112638162793262,0.0393461559321284,0.276842686117209,0.797912787981572
0.11242388455035,0.0391798555656503,0.276394563582188,0.797439726611932
0.112210563646705,0.039014694491399,0.275948148278767,0.796967173818619
0.111998193327593,0.038850661974703,0.275503429820043,0.79649512893078
0.111786766903474,0.0386877474091068,0.275060397906492,0.796023591277853
0.1115762777492,0.0385259403145232,0.274619042325031,0.795552560189572
0.111366719303232,0.0383652303354149,0.274179352948086,0.795082034995978
0.111158085066864,0.0382056072390083,0.273741319732677,0.794612015027426
0.110950368603457,0.038047060913536,0.273304932719508,0.794142499614596
0.11074356353769,0.0378895813665097,0.272870182032079,0.793673488088499
0.110537663554817,0.0377331587230208,0.272437057875798,0.793204979780489
0.110332662399938,0.0375777832240704,0.272005550537116,0.792736974022267
0.110128553877275,0.0374234452249264,0.271575650382666,0.792269470145892
0.10992533184947,0.0372701351935077,0.271147347858413,0.791802467483791
0.109722990236879,0.0371178437087955,0.270720633488819,0.79133596536876
0.109521523016888,0.0369665614592707,0.270295497876018,0.79086996313398
0.109320924223231,0.0368162792413768,0.269871931698996,0.790404460113018
0.109121187945323,0.036666987958008,0.269449925712791,0.789939455639841
0.1089223083276,0.0365186786170224,0.269029470747694,0.789474949048817
0.108724279568868,0.0363713423297792,0.268610557708468,0.789010939674727
0.108527095921665,0.0362249703096998,0.26819317757357,0.788547426852771
0.108330751691626,0.0360795538708518,0.267777321394387,0.788084409918574
0.108135241236864,0.0359350844265573,0.267362980294482,0.787621888208195
0.107940558967352,0.035791553488022,0.26695014546885,0.787159861058131
0.107746699344324,0.0356489526629879,0.266538808183176,0.786698327805328
0.107553656879672,0.0355072736544063,0.266128959773115,0.786237287787185
0.107361426135363,0.0353665082591338,0.265720591643568,0.785776740341561
0.107170001722857,0.0352266483666475,0.265313695267979,0.78531668480678
0.106979378302536,0.0350876859577818,0.26490826218763,0.784857120521641
0.10678955058314,0.034949613103485,0.264504284010955,0.784398046825423
0.106600513321211,0.0348124219635959,0.264101752412852,0.78393946305789
0.106412261320547,0.0346761047856394,0.263700659134013,0.783481368559296
0.106224789431659,0.0345406539036415,0.263300995980256,0.783023762670396
0.106038092551238,0.0344060617369633,0.262902754821869,0.782566644732447
0.105852165621633,0.0342723207891525,0.26250592759296,0.782110014087215
0.10566700363033,0.0341394236468142,0.262110506290813,0.781653870076985
0.105482601609439,0.034007362978498,0.261716482975262,0.781198212044559
0.105298954635195,0.0338761315336041,0.261323849768055,0.780743039333269
0.105116057827456,0.0337457221413048,0.260932598852244,0.780288351286977
0.104933906349215,0.0336161277094846,0.260542722471571,0.779834147250085
0.104752495406116,0.0334873412236953,0.260154212929864,0.779380426567536
0.104571820245975,0.0333593557461278,0.259767062590446,0.778927188584824
0.104391876158312,0.0332321644146006,0.259381263875538,0.778474432647993
0.104212658473886,0.0331057604415625,0.258996809265686,0.778022158103649
0.104034162564234,0.0329801371131119,0.258613691299182,0.77757036429896
0.103856383841223,0.0328552877880304,0.258231902571496,0.777119050581662
0.103679317756603,0.0327312058968319,0.257851435734719,0.776668216300068
0.103502959801564,0.0326078849408257,0.257472283497004,0.776217860803065
0.103327305506308,0.0324853184911939,0.257094438622023,0.775767983440124
0.103152350439615,0.0323635001880836,0.256717893928422,0.775318583561307
0.102978090208423,0.0322424237397118,0.256342642289291,0.774869660517263
0.102804520457412,0.0321220829214851,0.255968676631632,0.774421213659243
0.10263163686859,0.0320024715751315,0.25559598993584,0.773973242339094
0.102459435160891,0.0318835836078467,0.255224575235184,0.773525745909273
0.10228791108977,0.0317654129914513,0.254854425615302,0.773078723722844
0.10211706044681,0.0316479537615633,0.254485534213692,0.772632175133486
0.101946879059331,0.0315312000167807,0.254117894219219,0.772186099495495
0.101777362790006,0.0314151459178771,0.25375149887162,0.77174049616379
0.101608507536481,0.0312997856870105,0.25338634146102,0.771295364493917
0.101440309230999,0.0311851136069418,0.253022415327451,0.770850703842051
0.101272763840029,0.0310711240202665,0.252659713860374,0.770406513565001
0.101105867363902,0.0309578113286573,0.252298230498216,0.769962793020214
0.100939615836451,0.0308451699921177,0.2519379587279,0.76951954156578
0.100774005324654,0.0307331945282471,0.251578892084389,0.769076758560431
0.10060903192828,0.0306218795115167,0.251221024150236,0.768634443363552
0.100444691779549,0.0305112195725553,0.250864348555127,0.768192595335177
0.100280981042782,0.0304012093974466,0.250508858975449,0.767751213835998
0.100117895914066,0.0302918437270363,0.250154549133845,0.767310298227364
0.0999554326209212,0.0301831173562494,0.249801412798782,0.76686984787129
0.0997935874219713,0.0300750251334171,0.249449443784126,0.766429862130456
0.0996323566066162,0.0299675619596146,0.249098635948716,0.765990340368211
0.0994717364947124,0.0298607227880071,0.24874898319595,0.765551281948575
0.0993117234362553,0.0297545026232065,0.248400479473366,0.765112686236247
0.0991523138110663,0.0296488965206363,0.248053118772237,0.764674552596603
0.0989935040284836,0.029543899585907,0.247706895127166,0.764236880395702
0.0988352905270564,0.0294395069741992,0.247361802615687,0.763799669000286
0.0986776697742438,0.0293357138896561,0.247017835357869,0.763362917777787
0.0985206382661172,0.0292325155847853,0.246674987515924,0.762926626096327
0.098364192527066,0.0291299073598682,0.246333253293826,0.762490793324722
0.0982083291095071,0.0290278845623781,0.245992626936923,0.762055418832484
0.0980530445935986,0.0289264425864074,0.245653102731562,0.761620501989824
0.0978983355869565,0.0288255768721015,0.245314675004716,0.761186042167655
0.0977441987243744,0.0287252829051022,0.244977338123615,0.760752038737595
0.0975906306675483,0.0286255562159982,0.244641086495378,0.76031849107197
0.0974376281048028,0.0285263923797831,0.244305914566657,0.759885398543814
0.0972851877508222,0.028427787015322,0.243971816823271,0.759452760526874
0.097133306346384,0.0283297357848247,0.243638787789864,0.759020576395611
0.0969819806580964,0.0282322343933271,0.243306822029548,0.758588845525204
0.0968312074781381,0.0281352785881788,0.242975914143557,0.75815756729155
0.096680983624002,0.0280388641585391,0.242646058770913,0.757726741071271
0.0965313059382415,0.0279429869348793,0.242317250588077,0.75729636624171
0.0963821712882207,0.027847642788492,0.241989484308624,0.756866442180937
0.0962335765658668,0.0277528276310073,0.241662754682909,0.756436968267751
0.0960855186874252,0.0276585374139159,0.241337056497737,0.756007943881681
0.0959379945932192,0.0275647681280988,0.241012384576045,0.755579368402989
0.0957910012474103,0.0274715158033629,0.240688733776577,0.755151241212672
0.0956445356377638,0.0273787765079838,0.240366098993571,0.754723561692465
0.0954985947754149,0.0272865463482544,0.240044475156444,0.754296329224838
0.0953531756946396,0.0271948214680401,0.239723857229482,0.753869543193007
0.0952082754526263,0.0271035980483397,0.239404240211536,0.753443202980927
0.0950638911292527,0.0270128723068523,0.239085619135716,0.753017307973299
0.0949200198268625,0.0269226404975507,0.238767989069092,0.75259185755557
0.094776658670047,0.02683289891026,0.238451345112396,0.752166851113934
0.0946338048054279,0.0267436438702419,0.238135682399734,0.751742288035339
0.0944914554014437,0.0266548717377855,0.237820996098286,0.75131816770748
0.0943496076481374,0.0265665789078023,0.237507281408029,0.750894489518807
0.0942082587569479,0.0264787618094279,0.237194533561445,0.750471252858526
0.0940674059605035,0.0263914169056286,0.236882747823243,0.750048457116599
0.0939270465124169,0.0263045406928131,0.236571919490081,0.749626101683745
0.0937871776870839,0.0262181297004495,0.236262043890288,0.749204185951445
0.0936477967794838,0.026132180490688,0.235953116383595,0.74878270931194
0.0935089011049823,0.0260466896579877,0.235645132360862,0.748361671158233
0.0933704879991363,0.0259616538287491,0.235338087243815,0.747941070884093
0.0932325548175014,0.0258770696609514,0.235031976484777,0.747520907884053
0.0930950989354415,0.0257929338437944,0.234726795566411,0.747101181553414
0.0929581177479408,0.0257092430973452,0.23442254000146,0.746681891288244
0.0928216086694173,0.02562599417219,0.23411920533249,0.746263036485382
0.0926855691335392,0.0255431838490896,0.23381678713164,0.745844616542437
0.092549996593043,0.0254608089386406,0.233515281000366,0.74542663085779
0.0924148885195537,0.0253788662809401,0.233214682569199,0.745009078830596
0.0922802424034072,0.0252973527452555,0.232914987497495,0.744591959860786
0.092146055753475,0.0252162652296981,0.232616191473194,0.744175273349063
0.0920123260969896,0.0251356006609013,0.232318290212581,0.743759018696909
0.0918790509793737,0.0250553559937028,0.232021279460045,0.743343195306586
0.0917462279640704,0.0249755282108315,0.231725154987845,0.74292780258113
0.0916138546323748,0.0248961143225975,0.231429912595876,0.742512839924362
0.0914819285832686,0.0248171113665871,0.231135548111441,0.742098306740882
0.0913504474332558,0.0247385164073612,0.23084205738902,0.74168420243607
0.0912194088162008,0.0246603265361576,0.230549436310044,0.741270526416094
0.0910888103831676,0.0245825388705976,0.230257680782671,0.740857278087901
0.0909586498022612,0.0245051505543959,0.229966786741568,0.740444456859226
0.0908289247584712,0.0244281587570746,0.229676750147686,0.740032062138589
0.0906996329535164,0.0243515606736804,0.229387566988048,0.739620093335295
0.0905707721056916,0.0242753535245061,0.229099233275532,0.739208549859438
0.0904423399497158,0.024199534554815,0.228811745048656,0.738797431121902
0.0903143342365821,0.0241241010345695,0.228525098371373,0.738386736534355
0.09018675273341,0.0240490502581622,0.228239289332858,0.737976465509261
0.0900595932232981,0.0239743795441517,0.227954314047301,0.737566617459869
0.0899328535051793,0.0239000862350007,0.227670168653707,0.737157191800222
0.0898065313936773,0.0238261676968178,0.227386849315691,0.736748187945156
0.0896806247189646,0.0237526213191026,0.227104352221277,0.736339605310297
0.0895551313266227,0.0236794445144941,0.226822673582701,0.735931443312064
0.0894300490775025,0.0236066347185221,0.226541809636214,0.735523701367674
0.0893053758475875,0.0235341893893617,0.226261756641889,0.735116378895133
0.0891811095278581,0.0234621060075912,0.225982510883425,0.734709475313245
0.0890572480241569,0.0233903820759527,0.225704068667962,0.73430299004161
0.0889337892570563,0.0233190151191159,0.225426426325888,0.733896922500622
0.0888107311617267,0.0232480026834445,0.22514958021065,0.733491272111473
0.0886880716878067,0.0231773423367662,0.224873526698578,0.733086038296151
0.0885658087992746,0.0231070316681449,0.224598262188692,0.732681220477444
0.0884439404743207,0.0230370682876561,0.224323783102525,0.732276818078933
0.0883224647052223,0.022967449826165,0.224050085883944,0.731872830525004
0.0882013794982184,0.022898173935107,0.223777166998969,0.731469257240835
0.088080682873387,0.0228292382862718,0.223505022935603,0.731066097652407
0.0879603728645232,0.0227606405715892,0.223233650203647,0.730663351186502
0.0878404475190185,0.0226923785029181,0.22296304533454,0.730261017270697
0.0877209048977416,0.0226244498118378,0.222693204881176,0.729859095333373
0.0876017430749207,0.022556852249442,0.222424125417743,0.729457584803709
0.0874829601380262,0.0224895835861359,0.222155803539552,0.729056485111688
0.0873645541876557,0.0224226416114342,0.221888235862869,0.72865579568809
0.0872465233374195,0.0223560241337635,0.221621419024753,0.7282555159645
0.0871288657138276,0.0222897289802654,0.221355349682893,0.727855645373301
0.0870115794561777,0.0222237539966036,0.221090024515444,0.72745618334768
0.0868946627164444,0.0221580970467719,0.22082544022087,0.727057129321626
0.0867781136591702,0.0220927560129052,0.220561593517784,0.726658482729928
0.0866619304613563,0.0220277287950931,0.220298481144789,0.72626024300818
0.0865461113123559,0.021963013311195,0.220036099860329,0.725862409592775
0.0864306544137679,0.0218986074966581,0.219774446442527,0.725464981920912
0.0863155579793319,0.0218345093043371,0.219513517689037,0.725067959430591
0.086200820234824,0.0217707167043165,0.219253310416895,0.724671341560614
0.0860864394179543,0.0217072276837344,0.218993821462363,0.724275127750585
0.0859724137782647,0.0216440402466093,0.218735047680786,0.723879317440915
0.0858587415770285,0.0215811524136682,0.218476985946443,0.723483910072813
0.0857454210871504,0.0215185622221769,0.218219633152403,0.723088905088294
0.0856324505930681,0.021456267725773,0.217962986210378,0.722694301930174
0.0855198283906542,0.0213942669942997,0.217707042050585,0.722300100042074
0.0854075527871199,0.0213325581136424,0.217451797621597,0.721906298868415
0.0852956221009192,0.0212711391855675,0.217197249890213,0.721512897854423
0.0851840346616542,0.0212100083275621,0.216943395841309,0.721119896446127
0.0850727888099814,0.0211491636726761,0.216690232477708,0.720727294090357
0.0849618828975185,0.0210886033693669,0.21643775682004,0.720335090234748
0.0848513152867535,0.0210283255813443,0.216185965906609,0.719943284327734
0.0847410843509526,0.020968328487419,0.215934856793255,0.719551875818556
0.0846311884740713,0.0209086102813515,0.21568442655323,0.719160864157254
0.0845216260506645,0.0208491691717033,0.215434672277055,0.718770248794671
0.0844123954857988,0.0207900033816902,0.215185591072401,0.718380029182453
0.0843034951949651,0.0207311111490366,0.214937180063954,0.717990204773046
0.0841949236039922,0.020672490725832,0.214689436393289,0.717600775019701
0.0840866791489609,0.0206141403783891,0.214442357218741,0.717211739376466
0.08397876027612,0.020556058387103,0.214195939715285,0.716823097298196
0.0838711654418019,0.0204982430463133,0.213950181074405,0.716434848240541
0.0837638931123398,0.0204406926641659,0.213705078503978,0.716046991659958
0.0836569417639855,0.0203834055624787,0.213460629228146,0.715659527013699
0.0835503098828281,0.0203263800766065,0.213216830487197,0.715272453759821
0.0834439959647133,0.0202696145553094,0.212973679537447,0.714885771357178
0.0833379985151639,0.0202131073606212,0.21273117365112,0.714499479265427
0.0832323160493005,0.0201568568677208,0.212489310116229,0.714113576945022
0.0831269470917638,0.0201008614648034,0.212248086236461,0.713728063857217
0.0830218901766365,0.0200451195529546,0.212007499331063,0.713342939464065
0.0829171438473677,0.0199896295460254,0.211767546734723,0.71295820322842
0.0828127066566956,0.0199343898705083,0.21152822579746,0.712573854613931
0.0827085771665736,0.0198793989654151,0.211289533884512,0.712189893085048
0.0826047539480955,0.0198246552821564,0.211051468376222,0.711806318107015
0.0825012355814213,0.0197701572844218,0.210814026667928,0.711423129145879
0.0823980206557052,0.0197159034480623,0.210577206169857,0.711040325668478
0.0822951077690223,0.0196618922609729,0.21034100430701,0.71065790714245
0.082192495528298,0.0196081222229777,0.210105418519061,0.710275873036229
0.0820901825492364,0.0195545918457153,0.209870446260247,0.709894222819045
0.0819881674562506,0.0195012996525265,0.209636084999262,0.709512955960921
0.0818864488823932,0.0194482441783422,0.209402332219156,0.70913207193268
0.0817850254692873,0.0193954239695733,0.209169185417225,0.708751570205933
0.0816838958670581,0.0193428375840014,0.208936642104913,0.708371450253091
0.081583058734266,0.0192904835906714,0.208704699807711,0.707991711547356
0.0814825127378395,0.0192383605697839,0.208473356065049,0.707612353562722
0.0813822565530088,0.0191864671125907,0.208242608430203,0.707233375773979
0.0812822888632404,0.0191348018212898,0.208012454470195,0.706854777656707
0.0811826083601723,0.0190833633089225,0.207782891765688,0.706476558687279
0.0810832137435494,0.0190321501992711,0.207553917910896,0.706098718342858
0.08098410372116,0.0189811611267584,0.207325530513484,0.705721256101399
0.0808852770087725,0.0189303947363477,0.207097727194472,0.705344171441647
0.0807867323300731,0.0188798496834437,0.20687050558814,0.704967463843136
0.0806884684166038,0.0188295246337957,0.206643863341935,0.70459113278619
0.0805904840077013,0.0187794182634005,0.206417798116375,0.704215177751923
0.0804927778504356,0.018729529258407,0.20619230758496,0.703839598222235
0.0803953486995506,0.0186798563150217,0.205967389434077,0.703464393679814
0.0802981953174042,0.0186303981394157,0.20574304136291,0.703089563608137
0.0802013164739089,0.0185811534476316,0.20551926108335,0.702715107491464
0.0801047109464741,0.0185321209654929,0.205296046319906,0.702341024814845
0.0800083775199474,0.0184832994285131,0.205073394809616,0.701967315064113
0.0799123149865576,0.0184346875818063,0.204851304301958,0.701593977725885
0.0798165221458576,0.0183862841799991,0.204629772558763,0.701221012287564
0.0797209978046688,0.0183380879871427,0.204408797354131,0.700848418237336
0.0796257407770238,0.0182900977766268,0.204188376474342,0.70047619506417
0.0795307498841129,0.0182423123310937,0.203968507717772,0.700104342257817
0.079436023954228,0.0181947304423533,0.203749188894811,0.699732859308809
0.0793415618227089,0.0181473509113004,0.203530417827775,0.699361745708461
0.0792473623318894,0.0181001725478304,0.20331219235083,0.698991000948866
0.0791534243310443,0.0180531941707586,0.2030945103099,0.6986206245229
0.0790597466763361,0.0180064146077382,0.202877369562596,0.698250615924215
0.0789663282307633,0.0179598326951805,0.202660767978128,0.697880974647243
0.0788731678641079,0.0179134472781755,0.202444703437229,0.697511700187192
0.078780264452885,0.017867257210413,0.202229173832071,0.697142792040051
0.0786876168802911,0.0178212613541055,0.202014177066191,0.696774249702582
0.0785952240361541,0.0177754585799106,0.201799711054413,0.696406072672324
0.0785030848168832,0.0177298477668554,0.201585773722766,0.69603826044759
0.0784111981254197,0.0176844278022614,0.20137236300841,0.695670812527469
0.0783195628711878,0.0176391975816694,0.201159476859561,0.695303728411824
0.0782281779700456,0.0175941560087662,0.200947113235414,0.694937007601288
0.0781370423442379,0.017549301995312,0.200735270106067,0.694570649597269
0.0780461549223476,0.0175046344610676,0.200523945452449,0.694204653901946
0.077955514639249,0.0174601523337234,0.200313137266247,0.693839020018267
0.0778651204360604,0.0174158545488287,0.200102843549828,0.693473747449954
0.0777749712600986,0.017371740049722,0.199893062316174,0.693108835701494
0.0776850660648316,0.0173278077874615,0.199683791588802,0.692744284278144
0.0775954038098342,0.0172840567207565,0.1994750294017,0.692380092685931
0.0775059834607423,0.0172404858159004,0.199266773799253,0.692016260431647
0.077416803989208,0.0171970940467031,0.19905902283617,0.691652787022849
0.0773278643728554,0.0171538803944246,0.198851774577422,0.691289671967864
0.0772391635952366,0.0171108438477097,0.198645027098165,0.690926914775779
0.0771507006457882,0.0170679834025229,0.198438778483679,0.690564514956447
0.077062474519788,0.0170252980620841,0.198233026829293,0.690202472020485
0.0769744842183121,0.0169827868368047,0.198027770240324,0.689840785479273
0.0768867287481926,0.0169404487442253,0.197823006832006,0.689479454844949
0.0767992071219756,0.0168982828089526,0.197618734729426,0.689118479630416
0.0767119183578792,0.0168562880625982,0.197414952067457,0.688757859349335
0.0766248614797526,0.0168144635437173,0.197211656990695,0.688397593516127
0.0765380355170349,0.0167728082977485,0.197008847653392,0.68803768164597
0.0764514395047145,0.0167313213769538,0.196806522219394,0.687678123254803
0.0763650724832887,0.0166900018403596,0.196604678862075,0.687318917859317
0.0762789334987246,0.0166488487536976,0.196403315764278,0.686960064976964
0.0761930216024184,0.0166078611893475,0.196202431118248,0.686601564125947
0.0761073358511571,0.0165670382262791,0.196002023125572,0.686243414825228
0.0760218753070794,0.0165263789499957,0.195802089997119,0.685885616594517
0.0759366390376371,0.0164858824524775,0.195602629952975,0.685528168954282
0.0758516261155569,0.0164455478321265,0.195403641222387,0.685171071425738
0.0757668356188027,0.0164053741937108,0.1952051220437,0.684814323530856
0.0756822666305382,0.0163653606483106,0.195007070664299,0.684457924792353
0.0755979182390892,0.0163255063132634,0.194809485340549,0.684101874733698
0.0755137895379076,0.0162858103121112,0.194612364337735,0.683746172879107
0.0754298796255339,0.0162462717745476,0.194415705930007,0.683390818753545
0.0753461876055617,0.0162068898363648,0.194219508400321,0.683035811882722
0.0752627125866015,0.0161676636394021,0.19402377004038,0.682681151793095
0.075179453682245,0.0161285923314946,0.193828489150581,0.682326838011866
0.0750964100110298,0.0160896750664223,0.193633664039953,0.681972870066981
0.0750135806964049,0.0160509110038594,0.193439293026107,0.68161924748713
0.0749309648666954,0.0160122993093251,0.193245374435177,0.681265969801743
0.0748485616550681,0.0159738391541337,0.193051906601768,0.680913036540996
0.0747663701994981,0.0159355297153459,0.192858887868895,0.680560447235801
0.0746843896427341,0.0158973701757207,0.192666316587938,0.680208201417811
0.0746026191322654,0.0158593597236671,0.19247419111858,0.679856298619421
0.0745210578202887,0.0158214975531967,0.192282509828758,0.679504738373759
0.0744397048636747,0.0157837828638773,0.192091271094612,0.679153520214695
0.0743585594239358,0.0157462148607856,0.191900473300425,0.678802643676831
0.0742776206671936,0.0157087927544617,0.191710114838581,0.678452108295506
0.0741968877641471,0.0156715157608634,0.191520194109502,0.678101913606796
0.0741163598900398,0.0156343831013211,0.191330709521609,0.677752059147505
0.0740360362246294,0.0155973940024929,0.19114165949126,0.677402544455173
0.0739559159521558,0.0155605476963206,0.190953042442707,0.677053369068073
