"mutillatus","Ambrosiodmus tachygraphus","Ambrosiodmus obliquus","Euwallacea validus"
0.382418228185086,0.120832848339336,0.176732542058506,0.999458356929399
0.381613472102135,0.120400996045615,0.176393059132666,0.999440496253039
0.380811789976056,0.119971773263726,0.176055110628268,0.99942210352
0.380013165204437,0.119545157619065,0.175718685547973,0.999403164577777
0.37921758129795,0.119121126979531,0.175383773002643,0.999383664943108
0.378425021879455,0.118699659452359,0.175050362209985,0.99936358979535
0.377635470683102,0.118280733380995,0.174718442493218,0.999342923969762
0.376848911553449,0.117864327342027,0.174388003279757,0.999321651950667
0.376065328444586,0.117450420142148,0.174059034099921,0.999299757864515
0.375284705419262,0.117038990815182,0.173731524585654,0.999277225472826
0.374507026648027,0.116630018619141,0.173405464469276,0.999254038165031
0.373732276408372,0.116223483033334,0.173080843582239,0.999230178951192
0.372960439083889,0.115819363755515,0.172757651853913,0.999205630454613
0.372191499163424,0.11541764069908,0.172435879310384,0.999180374904334
0.37142544124025,0.115018293990298,0.172115516073273,0.999154394127513
0.370662250011238,0.114621303965588,0.171796552358572,0.999127669541679
0.369901910276041,0.114226651168838,0.171478978475493,0.999100182146884
0.369144406936281,0.113834316348756,0.171162784825342,0.999071912517725
0.368389724994746,0.113444280456275,0.170847961900402,0.999042840795241
0.367637849554594,0.113056524641976,0.170534500282836,0.999012946678707
0.366888765818559,0.112671030253572,0.170222390643608,0.998982209417282
0.366142459088174,0.112287778833407,0.169911623741415,0.998950607801555
0.365398914762986,0.11190675211601,0.169602190421636,0.998918120154953
0.364658118339795,0.111527932025673,0.169294081615301,0.998884724325028
0.363920055411884,0.111151300674072,0.168987288338068,0.998850397674621
0.363184711668265,0.110776840357916,0.168681801689219,0.998815117072894
0.362452072892929,0.110404533556636,0.16837761285067,0.998778858886237
0.361722124964105,0.110034362930104,0.168074713085994,0.998741598969046
0.360994853853517,0.10966631131639,0.167773093739458,0.99870331265437
0.360270245625659,0.109300361729545,0.167472746235078,0.998663974744428
0.359548286437066,0.108936497357421,0.16717366207568,0.998623559501
0.3588289625356,0.108574701559519,0.16687583284198,0.998582040635676
0.358112260259737,0.108214957864872,0.166579250191675,0.998539391299984
0.35739816603786,0.107857249969957,0.166283905858549,0.998495584075374
0.356686666387558,0.107501561736634,0.165989791651588,0.998450590963077
0.355977747914937,0.107147877190119,0.16569689945411,0.998404383373826
0.355271397313931,0.106796180516981,0.165405221222909,0.998356932117444
0.354567601365616,0.106446456063177,0.165114748987403,0.998308207392291
0.35386634693754,0.106098688332101,0.164825474848806,0.998258178774585
0.353167620983051,0.105752861982672,0.164537390979303,0.998206815207578
0.352471410540632,0.105408961827447,0.164250489621235,0.998154084990601
0.351777702733244,0.105066972830757,0.163964763086304,0.998099955767972
0.351086484767672,0.104726880106873,0.163680203754784,0.998044394517766
0.350397743933878,0.104388668918192,0.163396804074736,0.997987367540445
0.349711467604364,0.104052324673463,0.163114556561251,0.99792884044736
0.34902764323353,0.103717832926017,0.162833453795685,0.997868778149108
0.348346258357045,0.10338517937204,0.162553488424914,0.997807144843752
0.347667300591225,0.10305434984886,0.162274653160602,0.997743904004913
0.346990757632411,0.102725330333262,0.161996940778472,0.997679018369714
0.346316617256355,0.102398106939826,0.161720344117587,0.997612449926597
0.345644867317612,0.102072665919287,0.161444856079647,0.997544159903001
0.344975495748935,0.101748993656917,0.161170469628294,0.997474108752901
0.344308490560678,0.101427076670933,0.160897177788419,0.997402256144222
0.3436438398402,0.101106901610924,0.160624973645485,0.997328560946104
0.342981531751279,0.100788455256302,0.160353850344862,0.997252981216054
0.342321554533531,0.100471724514771,0.160083801091164,0.997175474186944
0.341663896501825,0.10015669642082,0.159814819147594,0.997095996253894
0.341008546045716,0.0998433581342338,0.159546897835308,0.997014502961017
0.340355491628875,0.0995316969386314,0.159280030532777,0.996930948988036
0.339704721788522,0.0992217002400138,0.159014210675162,0.996845288136775
0.339056225134875,0.0989133555653395,0.158749431753698,0.996757473317524
0.338409990350587,0.098606650561116,0.15848568731508,0.996667456535272
0.337766006190205,0.0983015729920128,0.15822297096087,0.996575188875833
0.337124261479619,0.09799811073949,0.157961276346895,0.99648062049183
0.336484745115529,0.0976962518004487,0.157700597182667,0.996383700588577
0.335847446064903,0.0973959842858978,0.157440927230805,0.996284377409839
0.335212353364451,0.0970972964196388,0.157182260306463,0.996182598223471
0.334579456120098,0.0968001765369694,0.156924590276766,0.996078309306952
0.333948743506461,0.0965046130834042,0.156667911060258,0.995971455932809
0.333320204766334,0.0962105946134106,0.156412216626352,0.99586198235393
0.332693829210174,0.0959181097891658,0.156157500994787,0.995749831788776
0.332069606215593,0.0956271473793257,0.155903758235098,0.995634946406494
0.331447525226855,0.0953376962578141,0.155650982466084,0.995517267311927
0.330827575754373,0.0950497454026252,0.155399167855291,0.995396734530535
0.330209747374219,0.094763283894644,0.155148308618496,0.995273286993228
0.329594029727628,0.0944783009164811,0.154898399019202,0.995146862521105
0.328980412520512,0.0941947857513241,0.154649433368135,0.995017397810114
0.328368885522979,0.0939127277818025,0.154401406022749,0.994884828415643
0.327759438568853,0.0936321164888689,0.154154311386741,0.994749088737026
0.327152061555198,0.0933529414506957,0.153908143909568,0.994610112001984
0.326546744441849,0.0930751923415835,0.153662898085968,0.994467830251008
0.325943477250945,0.0927988589308864,0.153418568455494,0.994322174321681
0.325342250066465,0.0925239310819509,0.15317514960205,0.994173073832943
0.324743053033769,0.0922503987510671,0.152932636153429,0.994020457169317
0.324145876359147,0.0919782519864363,0.152691022780865,0.993864251465095
0.323550710309361,0.0917074809271492,0.152450304198585,0.993704382588481
0.322957545211204,0.0914380758021791,0.152210475163366,0.993540775125713
0.322366371451052,0.091170026929388,0.151971530474102,0.99337335236517
0.321777179474426,0.0909033247145455,0.151733464971373,0.993202036281454
0.321189959785556,0.0906379596503591,0.151496273537019,0.993026747519477
0.320604702946948,0.0903739223155196,0.151259951093722,0.992847405378541
0.320021399578955,0.0901112033737563,0.15102449260459,0.99266392779644
0.319440040359352,0.0898497935729059,0.15078989307275,0.992476231333571
0.318860616022916,0.0895896837439921,0.150556147540941,0.992284231157076
0.318283117361002,0.0893308648003189,0.150323251091116,0.992087841025027
0.317707535221135,0.0890733277365728,0.150091198844049,0.991886973270646
0.317133860506598,0.0888170636279393,0.149859985958942,0.991681538786596
0.316562084176019,0.0885620636292286,0.149629607633043,0.991471447009325
0.315992197242972,0.0883083189740131,0.149400059101265,0.991256605903501
0.315424190775574,0.0880558209737762,0.149171335635811,0.991036921946523
0.314858055896087,0.0878045610170709,0.148943432545799,0.990812300113147
0.314293783780525,0.0875545305686908,0.148716345176902,0.990582643860208
0.313731365658263,0.0873057211688493,0.148490068910983,0.990347855111481
0.313170792811646,0.0870581244323709,0.148264599165733,0.990107834242672
0.312612056575609,0.0868117320478921,0.148039931394325,0.989862480066558
0.312055148337294,0.0865665357770717,0.147816061085058,0.9896116898183
0.311500059535669,0.0863225274538127,0.147592983761019,0.989355359140924
0.310946781661159,0.0860796989834911,0.147370694979734,0.989093382071002
0.310395306255268,0.0858380423421982,0.147149190332838,0.988825651024538
0.309845624910212,0.085597549575988,0.146928465445736,0.988552056783077
0.309297729268558,0.085358212800138,0.146708515977281,0.988272488480058
0.308751611022854,0.0851200241984162,0.146489337619442,0.987986833587415
0.308207261915272,0.0848829760223589,0.146270926096989,0.987694977902458
0.307664673737254,0.084647060590556,0.146053277167169,0.987396805535042
0.307123838329155,0.0844122702879474,0.145836386619399,0.987092198895041
0.306584747579891,0.0841785975651249,0.145620250274951,0.986781038680157
0.306047393426597,0.0839460349376462,0.145404863986647,0.986463203864064
0.305511767854274,0.0837145749853544,0.145190223638558,0.98613857168493
0.304977862895453,0.0834842103517072,0.144976325145702,0.985807017634314
0.304445670629851,0.0832549337431148,0.14476316445375,0.985468415446476
0.303915183184038,0.0830267379282841,0.144550737538732,0.98512263708811
0.3033863927311,0.0827996157375727,0.14433904040675,0.984769552748533
0.302859291490311,0.0825735600623506,0.144128069093691,0.98440903083034
0.302333871726799,0.0823485638543678,0.143917819664945,0.984040937940554
0.301810125751228,0.0821246201251323,0.143708288215124,0.983665138882301
0.301288045919469,0.0819017219452928,0.143499470867792,0.983281496647018
0.300767624632279,0.0816798624440321,0.143291363775183,0.982889872407235
0.30024885433499,0.0814590348084643,0.143083963117939,0.982490125509949
0.299731727517184,0.081239232283042,0.142877265104843,0.982082113470613
0.299216236712388,0.0810204481689694,0.142671265972549,0.98166569196777
0.298702374497762,0.080802675823622,0.142465961985329,0.981240714838364
0.298190133493787,0.0805859086599759,0.142261349434811,0.980807034073744
0.297679506363966,0.0803701401460393,0.142057424639725,0.980364499816399
0.297170485814519,0.0801553638042953,0.141854183945654,0.979912960357448
0.29666306459408,0.0799415732111489,0.14165162372478,0.979452262134919
0.296157235493403,0.079728761996381,0.141449740375644,0.978982249732834
0.295652991345066,0.0795169238426094,0.141248530322896,0.978502765881158
0.295150325023175,0.0793060524847557,0.14104799001706,0.978013651456604
0.294649229443078,0.0790961417095182,0.140848115934293,0.977514745484362
0.294149697561073,0.0788871853548528,0.14064890457615,0.977005885140763
0.293651722374124,0.0786791773094569,0.140450352469353,0.97648690575692
0.293155296919575,0.0784721115122626,0.140252456165559,0.975957640823368
0.292660414274874,0.0782659819519336,0.140055212241131,0.975417921995755
0.292167067557288,0.0780607826663698,0.13985861729692,0.974867579101602
0.291675249923628,0.0778565077422154,0.139662667958033,0.974306440148172
0.291184954569976,0.0776531513143757,0.139467360873619,0.973734331331489
0.290696174731411,0.0774507075655361,0.139272692716651,0.973151077046528
0.29020890368174,0.0772491707256905,0.139078660183709,0.972556499898633
0.289723134733227,0.0770485350716719,0.138885259994766,0.971950420716179
0.289238861236333,0.0768487949266902,0.138692488892981,0.971332658564529
0.288756076579445,0.076649944659875,0.138500343644489,0.970703030761315
0.28827477418862,0.0764519786858239,0.138308821038193,0.970061352893084
0.287794947527321,0.0762548914641551,0.138117917885564,0.969407438833352
0.287316590096165,0.0760586774990666,0.137927631020436,0.968741100762089
0.28683969543266,0.075863331338899,0.13773795729881,0.96806214918669
0.286364257110959,0.0756688475757048,0.137548893598654,0.967370392964465
0.285890268741605,0.075475220844821,0.137360436819707,0.966665639326678
0.28541772397128,0.0752824458244485,0.137172583883292,0.96594769390419
0.284946616482562,0.0750905172352343,0.136985331732117,0.965216360754729
0.284476939993674,0.0748994298398603,0.136798677330093,0.964471442391841
0.284008688258246,0.0747091784426354,0.136612617662143,0.963712739815545
0.283541855065071,0.0745197578890929,0.136427149734018,0.962940052544748
0.283076434237863,0.0743311630655928,0.136242270572116,0.962153178651445
0.282612419635022,0.0741433888989275,0.1360579772233,0.96135191479675
0.282149805149399,0.0739564303559331,0.135874266754717,0.960536056268796
0.281688584708059,0.0737702824431048,0.135691136253624,0.95970539702254
0.28122875227205,0.0735849402062159,0.135508582827211,0.958859729721511
0.280770301836173,0.0734003987299423,0.135326603602428,0.957998845781542
0.280313227428753,0.0732166531374902,0.135145195725815,0.957122535416521
0.279857523111414,0.0730336985902287,0.13496435636333,0.956230587686198
0.279403182978849,0.0728515302873258,0.13478408270018,0.955322790546079
0.278950201158603,0.0726701434653893,0.134604371940659,0.954398930899453
0.278498571810849,0.0724895333981113,0.134425221307982,0.953458794651581
0.278048289128164,0.0723096953959162,0.13424662804412,0.952502166766073
0.277599347335318,0.0721306248056135,0.134068589409642,0.951528831323503
0.277151740689056,0.0719523170100542,0.133891102683552,0.950538571582278
0.276705463477876,0.0717747674277902,0.133714165163135,0.949531170041801
0.276260510021828,0.0715979715127388,0.133537774163802,0.948506408507958
0.275816874672294,0.0714219247538501,0.133361927018928,0.947464068160946
0.27537455181178,0.0712466226747781,0.133186621079709,0.946403929625485
0.27493353585371,0.0710720608335552,0.133011853715004,0.945325773043435
0.274493821242218,0.0708982348222717,0.132837622311186,0.944229378148828
0.274055402451944,0.0707251402667568,0.132663924271999,0.943114524345359
0.273618273987829,0.0705527728262643,0.132490757018404,0.941980990786351
0.273182430384916,0.0703811281931617,0.132318117988439,0.940828556457187
0.272747866208149,0.0702102020926224,0.132146004637074,0.939657000260277
0.272314576052173,0.0700399902823216,0.131974414436067,0.938466101102522
0.271882554541138,0.0698704885521344,0.131803344873827,0.937255637985323
0.271451796328503,0.0697016927238397,0.131632793455272,0.93602539009713
0.271022296096844,0.0695335986508242,0.131462757701691,0.934775136908546
0.270594048557659,0.0693662022177917,0.131293235150608,0.933504658269979
0.270167048451178,0.0691994993404751,0.131124223355648,0.932213734511867
0.269741290546174,0.0690334859653513,0.130955719886402,0.930902146547453
0.269316769639773,0.0688681580693589,0.130787722328295,0.92956967597812
0.26889348055727,0.0687035116596198,0.130620228282455,0.928216105201277
0.268471418151942,0.068539542773163,0.130453235365582,0.926841217520788
0.268050577304864,0.0683762474766518,0.130286741209822,0.925444797259936
0.267630952924729,0.0682136218661139,0.130120743462638,0.924026629876888
0.267212539947663,0.0680516620666738,0.129955239786686,0.922586502082672
0.266795333337049,0.0678903642322892,0.129790227859686,0.921124201961615
0.266379328083347,0.0677297245454889,0.129625705374304,0.919639519094237
0.265964519203917,0.0675697392171151,0.129461670038027,0.918132244682557
0.265550901742844,0.0674104044860665,0.129298119573042,0.916602171677778
0.265138470770765,0.0672517166190456,0.129135051716116,0.91504909491033
0.264727221384694,0.0670936719103083,0.128972464218481,0.913472811222202
0.26431714870785,0.066936266681416,0.12881035484571,0.911873119601535
0.263908247889488,0.0667794972809902,0.128648721377608,0.910249821319429
0.263500514104733,0.0666233600844704,0.128487561608089,0.908602720068891
0.263093942554406,0.0664678514938732,0.128326873345071,0.90693162210587
0.262688528464861,0.0663129679375555,0.128166654410357,0.905236336392335
0.262284267087822,0.0661587058699796,0.128006902639522,0.903516674741299
0.261881153700213,0.0660050617714796,0.127847615881809,0.901772451963724
0.261479183604003,0.0658520321480323,0.127688792000014,0.900003486017243
0.261078352126037,0.0656996135310294,0.127530428870378,0.898209598156594
0.260678654617881,0.0655478024770513,0.127372524382482,0.896390613085695
0.260280086455662,0.0653965955676454,0.127215076439138,0.894546359111249
0.259882643039906,0.0652459894091042,0.127058082956285,0.892676668297803
0.259486319795388,0.0650959806322478,0.126901541862886,0.890781376624135
0.259091112170971,0.0649465658922073,0.126745451100821,0.888860324140877
0.258697015639454,0.0647977418682112,0.126589808624786,0.886913355129244
0.25830402569742,0.0646495052633737,0.126434612402194,0.884940318260773
0.257912137865081,0.0645018528044852,0.126279860413072,0.882941066757924
0.257521347686129,0.0643547812418052,0.126125550649963,0.880915458555426
0.257131650727585,0.0642082873488564,0.125971681117826,0.878863356462233
0.256743042579654,0.064062367922223,0.125818249833938,0.876784628323954
0.25635551885557,0.0639170197813483,0.125665254827803,0.874679147185595
0.255969075191458,0.0637722397683368,0.125512694141047,0.872546791454497
0.255583707246183,0.0636280247477567,0.125360565827331,0.870387445063274
0.255199410701208,0.0634843716064457,0.125208867952253,0.868200997632637
0.254816181260449,0.0633412772533174,0.125057598593256,0.865987344633889
0.254434014650136,0.0631987386191708,0.124906755839538,0.863746387550987
0.254052906618667,0.0630567526565014,0.124756337791957,0.861478034041926
0.253672852936475,0.0629153163393141,0.124606342562942,0.859182198099338
0.25329384939588,0.062774426662938,0.124456768276406,0.856858800210068
0.252915891810959,0.0626340806438432,0.124307613067653,0.85450776751358
0.252538976017405,0.0624942753194589,0.124158875083293,0.852129033958986
0.252163097872392,0.0623550077479954,0.124010552481155,0.849722540460514
0.251788253254438,0.0622162750082638,0.123862643430197,0.847288235051209
0.251414438063276,0.0620780741995026,0.123715146110428,0.84482607303469
0.251041648219714,0.0619404024412016,0.123568058712815,0.842336017134731
0.250669879665509,0.0618032568729307,0.123421379439205,0.839818037642489
0.250299128363234,0.0616666346541683,0.123275106502239,0.837272112561163
0.249929390296146,0.0615305329641328,0.123129238125271,0.834698227747861
0.24956066146806,0.0613949490016151,0.122983772542285,0.8320963770525
0.249192937903217,0.0612598799848129,0.122838707997818,0.829466562453485
0.248826215646162,0.0611253231511669,0.122694042746873,0.826808794189995
0.24846049076161,0.0609912757571982,0.122549775054847,0.82412309089063
0.24809575933433,0.0608577350783475,0.122405903197448,0.821409479698212
0.247732017469012,0.0607246984088162,0.122262425460619,0.818667996390567
0.247369261290149,0.0605921630614085,0.122119340140461,0.815898685496993
0.24700748694191,0.0604601263673758,0.121976645543153,0.813101600410294
0.246646690588023,0.0603285856762615,0.121834339984881,0.810276803494094
0.24628686841165,0.0601975383557491,0.121692421791762,0.807424366185265
0.245928016615267,0.0600669817915096,0.121550889299766,0.804544369091243
0.24557013142055,0.059936913387052,0.121409740854647,0.801636902082038
0.245213209068249,0.0598073305635752,0.121268974811867,0.798702064376726
0.244857245818076,0.0596782307598206,0.121128589536524,0.795739964624223
0.244502237948586,0.0595496114319261,0.120988583403282,0.79275072097816
0.244148181757063,0.0594214700532827,0.120848954796298,0.78973446116565
0.243795073559403,0.059293804114391,0.120709702109153,0.786691322549775
0.24344290969,0.0591666111227205,0.120570823744779,0.783621452185599
0.243091686501636,0.0590398886025691,0.120432318115396,0.780525006869555
0.242741400365364,0.0589136340949247,0.120294183642438,0.777402153181996
0.242392047670398,0.0587878451573278,0.120156418756485,0.774253067522801
0.242043624824002,0.0586625193637354,0.120019021897201,0.771077936139811
0.241696128251383,0.0585376543043867,0.119881991513261,0.767876955150027
0.241349554395576,0.0584132475856694,0.119745326062289,0.764650330553363
0.24100389971734,0.0582892968299879,0.119609024010791,0.761398278238852
0.240659160695047,0.0581657996756323,0.119473083834091,0.758121023983172
0.240315333824577,0.0580427537766489,0.119337504016262,0.754818803441396
0.239972415619214,0.0579201568027123,0.119202283050072,0.75149186212982
0.239630402609533,0.0577980064389976,0.119067419436909,0.748140455400807
0.239289291343306,0.0576763003860551,0.118932911686727,0.744764848409583
0.238949078385386,0.0575550363596855,0.118798758317981,0.741365316072824
0.238609760317615,0.0574342120908167,0.118664957857564,0.737942143019074
0.238271333738713,0.057313825325381,0.118531508840748,0.734495623530873
0.237933795264182,0.0571938738241944,0.118398409811123,0.731026061478579
0.2375971415262,0.0570743553628367,0.118265659320535,0.727533770245842
0.237261369173525,0.056955267731532,0.11813325592903,0.724019072646724
0.236926474871393,0.0568366087350325,0.118001198204794,0.720482300834475
0.23659245530142,0.0567183761925,0.117869484724092,0.716923796201911
0.236259307161503,0.0566005679373918,0.117738114071213,0.713343909273501
0.235927027165721,0.0564831818173459,0.117607084838412,0.709742999589107
0.235595612044242,0.0563662156940677,0.11747639562585,0.706121435579512
0.235265058543225,0.0562496674432176,0.117346045041544,0.70247959443369
0.234935363424722,0.0561335349543004,0.117216031701306,0.698817861958002
0.234606523466586,0.0560178161305541,0.117086354228687,0.695136632427304
0.234278535462378,0.0559025088888421,0.116957011254927,0.691436308428129
0.233951396221269,0.0557876111595438,0.116828001418894,0.687717300694008
0.233625102567951,0.0556731208864487,0.116699323367037,0.683980027933114
0.233299651342543,0.0555590360266497,0.116570975753326,0.680224916648265
0.232975039400501,0.0554453545504379,0.116442957239202,0.676452400949546
0.232651263612522,0.0553320744411989,0.116315266493525,0.672662922359634
0.232328320864464,0.0552191936953093,0.116187902192521,0.668856929612022
0.232006208057245,0.0551067103220349,0.11606086301973,0.665034878442325
0.23168492210676,0.054994622343429,0.115934147665953,0.661197231372894
0.231364459943793,0.0548829277942328,0.115807754829205,0.657344457490865
0.231044818513925,0.0547716247217751,0.115681683214661,0.653477032219973
0.230725994777451,0.0546607111858744,0.115555931534608,0.64959543708626
0.230407985709291,0.0545501852587416,0.115430498508396,0.64570015947799
0.230090788298907,0.0544400450248828,0.115305382862386,0.641791692399966
0.229774399550211,0.0543302885810037,0.115180583329903,0.637870534222549
0.229458816481489,0.054220914035915,0.115056098651188,0.633937188425639
0.229144036125309,0.0541119195104381,0.11493192757335,0.629992163337861
0.228830055528442,0.0540033031373121,0.114808068850317,0.626035971871309
0.228516871751776,0.0538950630611012,0.11468452124279,0.622069131252058
0.228204481870238,0.0537871974381037,0.114561283518198,0.618092162746827
0.227892882972706,0.0536797044362612,0.114438354450648,0.614105591386028
0.227582072161931,0.0535725822350688,0.114315732820881,0.610109945683568
0.227272046554457,0.0534658290254857,0.114193417416227,0.606105757353673
0.226962803280538,0.0533594430098479,0.114071407030559,0.602093561025112
0.22665433948406,0.0532534224017801,0.113949700464247,0.598073893953091
0.226346652322464,0.0531477654261092,0.113828296524116,0.594047295729175
0.22603973896666,0.053042470318779,0.1137071940234,0.590014307989574
0.225733596600958,0.0529375353267646,0.1135863917817,0.585975474122121
0.225428222422985,0.0528329587079885,0.11346588862494,0.581931338972262
0.225123613643608,0.0527287387312368,0.113345683385321,0.577882448548414
0.224819767486859,0.0526248736760768,0.113225774901283,0.573829349727038
0.224516681189859,0.0525213618327749,0.11310616201746,0.569772589957712
0.224214352002742,0.052418201502215,0.11298684358464,0.565712716968608
0.223912777188581,0.0523153909958183,0.112867818459721,0.561650278472641
0.22361195402331,0.0522129286354636,0.112749085505671,0.557585821874667
