"Ambrosiodmus obliquus","Xyleborus glabratus","Xyleborus xylographus","Xyleborus germanus"
0.166812335612738,0.379598014529776,0.0701663991355839,0.868995046726394
0.166358731352528,0.377805186454935,0.0697615969554806,0.868426392273935
0.165907487100041,0.376021119702891,0.0693601746651085,0.867857380146976
0.165458584798416,0.374245793152679,0.0689620959091367,0.867288014421392
0.165012006572594,0.372479185209755,0.068567324803581,0.866718299156923
0.164567734727052,0.370721273818315,0.0681758259287667,0.866148238397222
0.164125751743572,0.368972036473454,0.0677875643224069,0.865577836169911
0.163686040279046,0.367231450233138,0.0674025054727971,0.865007096486619
0.163248583163307,0.36549949173001,0.0670206153121195,0.864436023343035
0.162813363396995,0.363776137183019,0.0666418602098618,0.863864620718957
0.162380364149458,0.362061362408877,0.0662662069663406,0.863292892578333
0.16194956875668,0.360355142833352,0.0658936228063347,0.862720842869313
0.161520960719236,0.358657453502378,0.0655240753728208,0.862148475524295
0.161094523700286,0.356968269093012,0.0651575327208136,0.861575794459969
0.160670241523586,0.355287563924205,0.0647939633113064,0.861002803577367
0.160248098171541,0.353615311967424,0.0644333360053112,0.860429506761906
0.159828077783276,0.351951486857096,0.0640756200579962,0.859855907883435
0.15941016465274,0.35029606190089,0.0637207851129193,0.859282010796281
0.158994343226834,0.348649010089842,0.0633688011963555,0.858707819339293
0.15858059810357,0.347010304108309,0.0630196387117173,0.858133337335891
0.158168914030253,0.345379916343765,0.0626732684340652,0.857558568594106
0.15775927590169,0.343757818896444,0.0623296615047082,0.85698351690663
0.157351668758425,0.342143983588814,0.0619887894258917,0.856408186050856
0.156946077784998,0.3405383819749,0.0616506240555712,0.855832579788927
0.156542488308232,0.338940985349454,0.0613151376022711,0.855256701867776
0.156140885795539,0.337351764756965,0.0609823026200272,0.854680556019176
0.155741255853253,0.335770691000519,0.0606520920034085,0.854104145959777
0.15534358422499,0.334197734650506,0.0603244789826227,0.853527475391154
0.154947856790022,0.332632866053184,0.0599994371186979,0.852950547999854
0.154554059561684,0.331076055339083,0.059676940298743,0.852373367457431
0.154162178685794,0.329527272431269,0.0593569627312835,0.851795937420497
0.153772200439105,0.327986487053468,0.0590394789416728,0.851218261530761
0.153384111227768,0.32645366873803,0.058724463767577,0.850640343415075
0.152997897585826,0.324928786833768,0.0584118923545305,0.850062186685475
0.15261354617372,0.323411810513642,0.0581017401515647,0.849483794939223
0.152231043776826,0.321902708782317,0.0577939829069051,0.848905171758853
0.151850377304001,0.320401450483567,0.0574885966637367,0.84832632071221
0.151471533786159,0.318908004307559,0.0571855577560375,0.847747245352494
0.151094500374859,0.31742233879799,0.0568848428044778,0.847167949218303
0.150719264340916,0.315944422359098,0.0565864287123842,0.846588435833674
0.150345813073033,0.314474223262535,0.0562902926617681,0.846008708708124
0.149974134076446,0.313011709654118,0.0559964121094168,0.845428771336693
0.149604214971594,0.311556849560441,0.0557047647830452,0.844848627199987
0.149236043492802,0.310109610895372,0.0554153286775102,0.844268279764217
0.148869607486983,0.308669961466414,0.0551280820510828,0.843687732481241
0.148504894912362,0.307237868980946,0.0548430034217794,0.843106988788608
0.148141893837209,0.305813301052345,0.0545600715637515,0.842526052109595
0.147780592438598,0.304396225205981,0.0542792655037301,0.841944925853251
0.147420979001174,0.302986608885096,0.0540005645175276,0.841363613414437
0.147063041915947,0.301584419456565,0.0537239481265925,0.840782118173866
0.14670676967909,0.300189624216545,0.0534493960946205,0.840200443498147
0.146352150890764,0.298802190395997,0.0531768884242145,0.839618592739819
0.145999174253952,0.297422085166111,0.0529064053536003,0.839036569237399
0.14564782857331,0.296049275643607,0.0526379273533907,0.838454376315418
0.145298102754034,0.29468372889593,0.0523714351234012,0.837872017284462
0.144949985800746,0.293325411946341,0.0521069095895141,0.837289495441213
0.144603466816383,0.291974291778893,0.0518443319005911,0.836706814068486
0.144258535001114,0.290630335343306,0.0515836834254345,0.836123976435275
0.143915179651265,0.28929350955974,0.0513249457497937,0.835540985796784
0.143573390158256,0.287963781323459,0.0510681006734188,0.834957845394478
0.143233156007558,0.2866411175094,0.0508131302071592,0.83437455845611
0.142894466777656,0.285325484976642,0.0505600165701064,0.833791128195772
0.142557312139036,0.28401685057277,0.0503087421867807,0.833207557813927
0.142221681853174,0.282715181138151,0.0500592896843607,0.83262385049745
0.141887565771544,0.281420443510114,0.0498116418899557,0.832040009419668
0.14155495383464,0.280132604527025,0.0495657818279188,0.8314560377404
0.141223836071009,0.278851631032286,0.0493216927172009,0.830871938605995
0.140894202596294,0.277577489878234,0.0490793579687462,0.830287715149368
0.140566043612294,0.276310147929945,0.0488387611829249,0.829703370490045
0.14023934940603,0.275049572068965,0.048599886147007,0.829118907734196
0.139914110348834,0.27379572919694,0.0483627168326729,0.828534329974678
0.139590316895434,0.272548586239167,0.0481272373935615,0.82794964029107
0.139267959583066,0.271308110148061,0.0478934321628569,0.827364841749712
0.138947029030587,0.27007426790654,0.0476612856509087,0.826779937403748
0.138627515937603,0.268847026531322,0.0474307825428902,0.826194930293157
0.13830941108361,0.267626353076148,0.047201907696491,0.825609823444795
0.137992705327142,0.26641221463493,0.046974646139644,0.825024619872437
0.137677389604932,0.26520457834481,0.0467489830682865,0.824439322576806
0.137363454931085,0.264003411389151,0.0465249038441544,0.823853934545617
0.137050892396257,0.262808681000453,0.0463023939926099,0.823268458753618
0.136739693166847,0.26162035446319,0.0460814392005008,0.822682898162617
0.136429848484205,0.260438399116581,0.045862025314052,0.822097255721531
0.136121349663834,0.259262782357286,0.0456441383367881,0.821511534366416
0.135814188094623,0.258093471642027,0.0454277644274869,0.82092573702051
0.13550835523807,0.256930434490156,0.045212889898163,0.820339866594266
0.13520384262753,0.255773638486133,0.0449995012120806,0.819753925985392
0.13490064186746,0.254623051281959,0.044787584981797,0.819167918078886
0.134598744632685,0.253478640599528,0.0445771279672334,0.818581845747076
0.134298142667661,0.252340374232924,0.0443681170737744,0.817995711849657
0.133998827785759,0.251208220050648,0.0441605393503963,0.817409519233724
0.133700791868549,0.250082145997789,0.0439543819878213,0.816823270733813
0.133404026865096,0.248962120098134,0.0437496323166994,0.816236969171939
0.133108524791268,0.247848110456208,0.0435462778058174,0.815650617357628
0.132814277729043,0.246740085259271,0.0433443060603328,0.815064218087957
0.132521277825839,0.245638012779246,0.0431437048200341,0.81447777414759
0.132229517293835,0.244541861374594,0.042944461957626,0.813891288308817
0.131938988409315,0.243451599492133,0.0427465654770401,0.813304763331585
0.131649683512014,0.2423671956688,0.0425500035117691,0.812718201963538
0.131361595004467,0.241288618533369,0.0423547643232257,0.812131606940057
0.131074715351379,0.240215836808101,0.0421608362991248,0.811544980984288
0.130789037078986,0.239148819310356,0.0419682079518896,0.810958326807185
0.130504552774439,0.238087534954148,0.0417768679170797,0.810371647107544
0.130221255085185,0.237031952751649,0.0415868049518422,0.809784944572037
0.129939136718361,0.235982041814651,0.0413980079333855,0.809198221875254
0.129658190440192,0.234937771355971,0.0412104658574739,0.808611481679732
0.1293784090754,0.233899110690818,0.0410241678369443,0.808024726635994
0.129099785506615,0.232866029238107,0.0408391031002446,0.807437959382587
0.128822312673796,0.231838496521731,0.0406552609899914,0.806851182546114
0.128545983573663,0.230816482171791,0.0404726309615492,0.806264398741272
0.128270791259126,0.229799955925776,0.0402912025816302,0.805677610570887
0.127996728838727,0.22878888762971,0.0401109655269128,0.80509082062595
0.127723789476092,0.227783247239244,0.0399319095826804,0.804504031485651
0.127451966389381,0.226783004820724,0.0397540246414789,0.803917245717418
0.127181252850752,0.225788130552204,0.0395773007017938,0.803330465876946
0.126911642185823,0.224798594724425,0.0394017278667452,0.802743694508241
0.126643127773152,0.223814367741762,0.0392272963428016,0.802156934143648
0.126375703043712,0.222835420123121,0.0390539964385114,0.801570187303888
0.126109361480379,0.221861722502808,0.0388818185632525,0.800983456498096
0.125844096617423,0.220893245631362,0.0387107532259995,0.800396744223853
0.125579902040004,0.219929960376345,0.038540791034107,0.799810052967222
0.125316771383678,0.218971837723108,0.0383719226921116,0.799223385202783
0.125054698333904,0.218018848775509,0.0382041390005487,0.798636743393668
0.124793676625563,0.217070964756617,0.0380374308547877,0.798050129991596
0.124533700042473,0.21612815700936,0.0378717892438813,0.797463547436905
0.124274762416918,0.215190396997164,0.0377072052494327,0.796876998158592
0.124016857629181,0.214257656304545,0.0375436700444765,0.796290484574344
0.123759979607077,0.213329906637676,0.037381174892377,0.795704009090573
0.1235041223255,0.212407119824924,0.0372197111457398,0.79511757410245
0.123249279805967,0.21148926781736,0.0370592702453401,0.794531181993941
0.122995446116172,0.210576322689234,0.0368998437190645,0.793944835137841
0.122742615369544,0.209668256638428,0.0367414231808676,0.793358535895807
0.12249078172481,0.208765041986879,0.0365840003297429,0.792772286618392
0.12223993938556,0.207866651180975,0.0364275669487082,0.792186089645084
0.121990082599827,0.206973056791929,0.0362721149038047,0.791599947304335
0.121741205659655,0.206084231516118,0.0361176361431085,0.791013861913593
0.12149330290069,0.205200148175407,0.0359641226957573,0.790427835779344
0.121246368701761,0.204320779717444,0.0358115666709899,0.789841871197141
0.121000397484477,0.203446099215928,0.0356599602571971,0.789255970451637
0.120755383712817,0.202576079870861,0.0355092957209881,0.78867013581662
0.120511321892738,0.201710695008772,0.0353595654062673,0.788084369555049
0.120268206571775,0.200849918082918,0.0352107617333247,0.787498673919084
0.120026032338655,0.199993722673466,0.0350628771979381,0.786913051150121
0.119784793822905,0.199142082487654,0.0349159043704875,0.786327503478829
0.119544485694479,0.198294971359926,0.0347698358950816,0.785742033125177
0.119305102663374,0.197452363252054,0.0346246644886952,0.785156642298474
0.119066639479259,0.196614232253237,0.0344803829403197,0.784571333197397
0.118829090931108,0.195780552580175,0.0343369841101229,0.783986108010028
0.118592451846833,0.194951298577137,0.0341944609286219,0.783400968913885
0.118356717092922,0.194126444715994,0.0340528063958656,0.782815918075959
0.118121881574086,0.193305965596252,0.0339120135806293,0.782230957652742
0.117887940232903,0.192489835945051,0.0337720756196187,0.781646089790262
0.117654888049472,0.191678030617156,0.0336329857166854,0.781061316624119
0.117422720041063,0.190870524594933,0.0334947371420526,0.780476640279516
0.117191431261781,0.190067292988298,0.0333573232315504,0.779892062871288
0.116961016802225,0.189268311034666,0.0332207373858625,0.779307586503941
0.116731471789156,0.188473554098867,0.0330849730697809,0.778723213271684
0.116502791385164,0.18768299767306,0.0329500238114726,0.778138945258457
0.116274970788346,0.186896617376629,0.032815883201754,0.777554784537967
0.116048005231976,0.18611438895606,0.032682544893376,0.776970733173722
0.115821889984193,0.18533628828481,0.032550002600318,0.776386793219063
0.11559662034768,0.184562291363158,0.0324182500970913,0.775802966717192
0.11537219165935,0.183792374318046,0.0322872812180512,0.77521925570121
0.115148599290043,0.183026513402907,0.0321570898567184,0.774635662194149
0.114925838644214,0.182264684997475,0.0320276699651095,0.774052188208999
0.114703905159631,0.18150686560759,0.0318990155530754,0.773468835748748
0.114482794307079,0.18075303186499,0.0317711206876488,0.772885606806408
0.11426250159006,0.180003160527085,0.0316439794924004,0.772302503365051
0.114043022544501,0.179257228476727,0.0315175861468023,0.771719527397837
0.113824352738467,0.178515212721965,0.0313919348856014,0.77113668086805
0.113606487771867,0.177777090395792,0.0312670199981989,0.770553965729131
0.113389423276178,0.177042838755882,0.0311428358280393,0.769971383924705
0.11317315491416,0.17631243518431,0.0310193767720063,0.769388937388615
0.112957678379578,0.175585857187273,0.030896637279827,0.768806628044957
0.112742989396928,0.174863082394793,0.0307746118534834,0.768224457808106
0.112529083721167,0.174144088560417,0.0306532950466319,0.767642428582752
0.112315957137439,0.173428853560902,0.030532681464029,0.767060542263932
0.112103605460813,0.172717355395896,0.030412765760966,0.766478800737058
0.111892024536018,0.172009572187609,0.0302935426427098,0.765897205877951
0.111681210237182,0.171305482180475,0.0301750068639504,0.765315759552873
0.111471158467575,0.170605063740811,0.0300571532282572,0.764734463618555
0.111261865159352,0.169908295356459,0.0299399765875397,0.764153319922234
0.111053326273302,0.169215155636429,0.0298234718415176,0.763572330301679
0.110845537798597,0.168525623310531,0.0297076339371952,0.762991496585224
0.110638495752546,0.167839677229004,0.029592457868344,0.762410820591801
0.110432196180348,0.167157296362132,0.0294779386749916,0.761830304130969
0.110226635154852,0.166478459799857,0.0293640714429163,0.761249949002945
0.110021808776314,0.165803146751387,0.0292508513031484,0.760669756998636
0.109817713172165,0.165131336544798,0.0291382734314784,0.760089729899671
0.10961434449677,0.164463008626626,0.0290263330479703,0.759509869478427
0.109411698931201,0.163798142561456,0.0289150254164813,0.758930177498067
0.109209772683003,0.16313671803151,0.0288043458441879,0.758350655712565
0.109008561985969,0.16247871483622,0.0286942896811178,0.757771305866739
0.108808063099911,0.161824112891806,0.0285848523196867,0.757192129696282
0.108608272310443,0.16117289223084,0.0284760291942424,0.756613128927791
0.108409185928755,0.160525033001817,0.028367815780613,0.7560343052788
0.108210800291396,0.159880515468708,0.028260207595662,0.755455660457808
0.108013111760059,0.159239320010516,0.0281532001968476,0.75487719616431
0.107816116721365,0.158601427120831,0.0280467891817886,0.754298914088828
0.107619811586653,0.157966817407374,0.0279409701878351,0.753720815912941
0.107424192791768,0.157335471591541,0.0278357388916443,0.753142903309317
0.107229256796856,0.156707370507942,0.0277310910087618,0.752565177941737
0.107035000086156,0.156082495103939,0.0276270222932079,0.751987641465135
0.106841419167799,0.155460826439176,0.0275235285370692,0.751410295525618
0.106648510573605,0.154842345685112,0.0274206055700949,0.750833141760503
0.106456270858882,0.154227034124545,0.0273182492592977,0.750256181798343
0.106264696602234,0.153614873151137,0.0272164555085606,0.74967941725896
0.106073784405359,0.153005844268934,0.0271152202582475,0.749102849753472
0.10588353089286,0.152399929091887,0.0270145394848187,0.748526480884324
0.105693932712052,0.151797109343362,0.0269144092004516,0.747950312245319
0.105504986532774,0.151197366855663,0.0268148254526655,0.747374345421643
0.105316689047197,0.150600683569534,0.0267157843239503,0.7467985819899
0.105129036969643,0.150007041533672,0.026617281931402,0.746223023518139
0.104942027036399,0.149416422904236,0.0265193144263593,0.745647671565884
0.104755656005534,0.14882880994435,0.0264218779940473,0.745072527684164
0.10456992065672,0.148244185023609,0.0263249688532241,0.744497593415537
0.104384817791053,0.147662530617577,0.026228583255832,0.74392287029413
0.104200344230875,0.147083829307292,0.026132717486653,0.743348359845658
0.104016496819602,0.146508063778763,0.0260373678629679,0.742774063587456
0.103833272421547,0.145935216822468,0.0259425307342202,0.742199983028513
0.103650667921749,0.145365271332853,0.0258482024816835,0.741626119669495
0.103468680225806,0.144798210307821,0.025754379518133,0.741052475002775
0.103287306259703,0.144234016848237,0.0256610582875206,0.740479050512465
0.103106542969649,0.143672674157412,0.0255682352646549,0.739905847674442
0.102926387321907,0.143114165540601,0.0254759069548833,0.739332867956378
0.102746836302634,0.142558474404494,0.0253840698937793,0.738760112817768
0.102567886917721,0.14200558425671,0.025292720646833,0.73818758370996
0.102389536192628,0.141455478705283,0.0252018558091452,0.73761528207618
0.102211781172227,0.140908141458158,0.0251114720051247,0.737043209351566
0.102034618920647,0.140363556322679,0.0250215658881904,0.736471366963193
0.101858046521115,0.139821707205076,0.024932134140475,0.735899756330102
0.101682061075805,0.139282578109962,0.0248431734725343,0.735328378863326
0.101506659705683,0.138746153139816,0.0247546806230582,0.734757235965925
0.101331839550356,0.138212416494477,0.0246666523585858,0.734186329033007
0.101157597767923,0.137681352470631,0.024579085473224,0.733615659451759
0.100983931534827,0.137152945461302,0.0244919767883688,0.733045228601477
0.100810838045707,0.136627179955343,0.0244053231524305,0.732475037853592
0.100638314513253,0.136104040536925,0.0243191214405614,0.731905088571696
0.100466358168061,0.135583511885026,0.024233368554387,0.731335382111574
0.100294966258492,0.135065578772926,0.0241480614217409,0.730765919821232
0.10012413605053,0.134550226067694,0.0240631969964012,0.730196703040918
0.0999538648276408,0.134037438729683,0.023978772257832,0.729627733103158
0.0997841498906338,0.133527201812021,0.0238947842109257,0.729059011332781
0.0996149885575256,0.133019500460105,0.0238112298857504,0.728490539046942
0.0994463781634028,0.132514319911091,0.0237281063372984,0.727922317555159
0.0992783160602876,0.132011645493394,0.0236454106452388,0.727354348159329
0.0991107996170041,0.131511462626181,0.0235631399136722,0.726786632153766
0.0989438262190458,0.131013756818863,0.0234812912708885,0.72621917082522
0.0987773932684451,0.130518513670597,0.0233998618691278,0.725651965452913
0.0986114981836431,0.130025718869785,0.0233188488843434,0.725085017308556
0.0984461383993607,0.129535358193564,0.0232382495159675,0.724518327656385
0.0982813113664719,0.129047417507315,0.0231580609866805,0.723951897753183
0.0981170145518769,0.12856188276416,0.0230782805421817,0.72338572884831
0.0979532454383776,0.128078740004465,0.0229989054509636,0.722819822183727
0.0977900015245532,0.12759797535534,0.0229199330040878,0.722254178994026
0.0976272803246376,0.127119575030146,0.0228413605149645,0.721688800506454
0.0974650793683985,0.126643525328003,0.0227631853191336,0.721123687940944
0.0973033962010158,0.12616981263329,0.0226854047740485,0.720558842510136
0.0971422283829631,0.125698423415158,0.0226080162588628,0.719994265419409
0.096981573489889,0.12522934422704,0.0225310171742189,0.719429957866905
0.0968214291125002,0.124762561706158,0.0224544049420389,0.718865921043555
0.0966617928564453,0.124298062573036,0.0223781770053182,0.718302156133107
0.0965026623421999,0.123835833631018,0.0223023308279215,0.717738664312151
0.0963440352049522,0.123375861765777,0.0222268638943802,0.717175446750149
0.0961859090944908,0.122918133944836,0.0221517737096936,0.716612504609456
0.0960282816750926,0.122462637217083,0.0220770577991303,0.716049839045349
0.0958711506254114,0.122009358712292,0.0220027137080341,0.715487451206056
0.0957145136383688,0.121558285640646,0.02192873900163,0.714925342232774
0.0955583684210448,0.121109405292255,0.0218551312648334,0.714363513259705
0.0954027126945705,0.120662705036687,0.0217818881020618,0.713801965414076
0.0952475441940205,0.120218172322489,0.0217090071370472,0.713240699816165
0.0950928606683079,0.119775794676716,0.0216364860126518,0.712679717579328
0.0949386598800783,0.119335559704462,0.0215643223906856,0.712119019810027
0.0947849396056071,0.118897455088391,0.0214925139517253,0.711558607607852
0.0946316976346951,0.118461468588265,0.0214210583949355,0.710998482065548
0.0944789317705675,0.11802758804049,0.0213499534378927,0.710438644269043
0.0943266398297718,0.117595801357639,0.0212791968164098,0.70987909529747
0.0941748196420783,0.117166096528002,0.0212087862843636,0.709319836223194
0.0940234690503801,0.116738461615119,0.0211387196135237,0.708760868111838
0.0938725859105951,0.116312884757325,0.0210689945933837,0.708202192022309
0.0937221680915678,0.115889354167292,0.0209996090309932,0.70764380900682
0.093572213474973,0.115467858131577,0.0209305607507931,0.707085720110918
0.0934227199552201,0.115048385010171,0.0208618475944518,0.706527926373511
0.0932736854393573,0.114630923236041,0.020793467420703,0.705970428826887
0.0931251078469783,0.114215461314693,0.0207254181051859,0.705413228496747
0.0929769851101282,0.113801987823714,0.0206576975402866,0.704856326402222
0.0928293151732118,0.113390491412338,0.0205903036349819,0.704299723555906
0.0926820959929012,0.112980960800993,0.0205232343146836,0.703743420963872
0.0925353255380451,0.11257338478087,0.0204564875210856,0.703187419625705
0.0923890017895791,0.112167752213477,0.0203900612120126,0.702631720534523
0.0922431227404358,0.111764052030207,0.0203239533612692,0.702076324677
0.0920976863954568,0.111362273231899,0.0202581619584922,0.701521233033395
0.0919526907713047,0.11096240488841,0.0201926850090035,0.700966446577571
0.0918081338963767,0.110564436138182,0.0201275205336649,0.700411966277028
0.0916640138107174,0.110168356187814,0.0200626665687343,0.699857793092917
0.0915203285659342,0.109774154311633,0.0199981211657237,0.69930392798007
0.0913770762251126,0.109381819851273,0.0199338823912585,0.698750371887029
0.0912342548627318,0.108991342215252,0.0198699483269382,0.698197125756058
0.0910918625645818,0.108602710878548,0.0198063170691987,0.69764419052318
0.0909498974276809,0.108215915382186,0.0197429867291763,0.697091567118192
0.090808357560194,0.107830945332817,0.0196799554325731,0.696539256464694
0.0906672410813512,0.107447790402305,0.0196172213195228,0.695987259480111
0.0905265461213679,0.107066440327319,0.0195547825444598,0.695435577075718
0.0903862708213649,0.106686884908917,0.019492637275988,0.694884210156663
0.0902464133332895,0.106309114012139,0.0194307836967518,0.694333159621991
0.0901069718198372,0.105933117565607,0.0193692200033084,0.693782426364668
0.0899679444543741,0.105558885561113,0.0193079444060012,0.693232011271606
0.0898293294208601,0.105186408053222,0.0192469551288346,0.692681915223682
0.089691124913772,0.104815675158873,0.0191862504093502,0.692132139095767
0.089553329138029,0.104446677056978,0.0191258284985046,0.691582683756749
0.0894159403089168,0.104079403988029,0.0190656876605476,0.691033550069551
0.0892789566520137,0.103713846253705,0.0190058261729027,0.690484738891161
0.0891423764031165,0.10334999421648,0.0189462423260479,0.68993625107265
0.089006197808168,0.102987838299231,0.0188869344233987,0.689388087459202
0.0888704191231843,0.102627368984859,0.0188279007811914,0.688840248890128
0.0887350386141827,0.102268576815893,0.0187691397283682,0.688292736198897
0.088600054557111,0.101911452394116,0.0187106496064633,0.687745550213156
0.0884654652377766,0.101555986380182,0.0186524287694902,0.687198691754751
0.0883312689517764,0.101202169493235,0.0185944755838304,0.686652161639756
0.0881974640044276,0.100849992510534,0.0185367884281222,0.686105960678487
0.0880640487106991,0.100499446267079,0.0184793656931527,0.685560089675535
0.0879310213951425,0.100150521655238,0.0184222057817486,0.685014549429779
0.0877983803918251,0.0998032096243773,0.0183653071086698,0.684469340734417
0.0876661240442625,0.0994575011804918,0.0183086681005029,0.683924464376982
0.0875342507053526,0.099113387385841,0.0182522871955573,0.68337992113937
