"Ambrosiodmus rubricollis","Xyleborus posticus","Ambrosiodmus tachygraphus","Euwallacea validus"
0.989731340453014,0.99999484034794,0.973479473503578,0.996482092249444
0.979495840213825,0.999977733759372,0.948821066000642,0.993712146841718
0.969403915956051,0.999947627314043,0.925554419152643,0.991176558408255
0.959475629353622,0.999903916514449,0.903508163460593,0.988785734637168
0.949717783811548,0.999846163666068,0.882563063070688,0.986499473203801
0.940132244952027,0.999774023460777,0.862624215990291,0.984294958173403
0.930718522166643,0.999687210353083,0.843611719516572,0.982157521052938
0.921474851405305,0.999585481106038,0.825456308516326,0.980076957604446
0.912398732197424,0.999468624294332,0.808096887375682,0.978045769670902
0.903487224422015,0.999336453476188,0.791478947046352,0.976058220591827
0.894737125102882,0.999188802492565,0.775553458549205,0.9741097829972
0.886145079602712,0.999025522088412,0.760276051204067,0.972196794752314
0.877707654403875,0.998846477400371,0.745606375169474,0.970316233621085
0.869421386161207,0.998651546036764,0.731507590944306,0.968465563623791
0.861282815459436,0.998440616576542,0.717945950697369,0.966642626745794
0.853288510364307,0.998213587373128,0.70489044861737,0.964845564456732
0.845435082967836,0.997970365585543,0.692312524747186,0.963072759469794
0.837719201011251,0.997710866382427,0.680185811285283,0.961322791628847
0.830137595982588,0.997435012279957,0.668485913274579,0.959594403896014
0.822687068649519,0.997142732585045,0.657190217583935,0.957886475713164
0.815364492702461,0.996833962922471,0.646277725474953,0.956198001847033
0.808166816991408,0.996508644829706,0.635728905045359,0.954528075379749
0.801091066708442,0.996166725406943,0.625525560577696,0.952875873879394
0.794134343775862,0.995808157012558,0.615650716378692,0.95124064804251
0.787293826634309,0.995432896996301,0.606088513123166,0.94962171228121
0.7805667695778,0.995040907464044,0.596824115051647,0.948018436856782
0.773950501747811,0.994632155069122,0.587843626637223,0.946430241255429
0.767442425872597,0.994206610826216,0.57913401755135,0.944856588570824
0.761040016818547,0.993764249944463,0.570683054932638,0.943296980709596
0.754740820005526,0.993305051677047,0.562479242105749,0.941750954274671
0.748542449726858,0.992828999184982,0.55451176301623,0.940218077010986
0.742442587405834,0.992336079413171,0.546770431746097,0.938697944720885
0.736438979813793,0.991826282977128,0.539245646558336,0.937190178574215
0.730529437269483,0.991299604058998,0.531928347988928,0.935694422752039
0.724711831835194,0.990756040311692,0.524809980564945,0.934210342373886
0.718984095521797,0.99019559277016,0.517882457778542,0.932737621667161
0.713344218512158,0.98961826576892,0.511138129990674,0.931275962344417
0.707790247410292,0.989024066865121,0.504569754976338,0.92982508215981
0.702320283521883,0.988413006766475,0.498170470856013,0.928384713620702
0.696932481170426,0.98778509926352,0.491933771186544,0.926954602834116
0.691625046052179,0.987140361165701,0.485853482009588,0.925534508470869
0.686396233632163,0.986478812240864,0.479923740677525,0.924124200832745
0.681244347582783,0.985800475157763,0.474138976295833,0.922723461010218
0.676167738266015,0.985105375431272,0.468493891637681,0.921332080119994
0.671164801259684,0.98439354136998,0.462983446401308,0.919949858613139
0.666233975927946,0.983665004025942,0.457602841693809,0.918576605645797
0.661373744035794,0.982919797146328,0.452347505636525,0.917212138505587
0.656582628407191,0.982157957126781,0.447213079997498,0.915856282087642
0.651859191626212,0.981379522966294,0.44219540776558,0.914508868415032
0.647202034780457,0.980584536223449,0.437290521588905,0.913169736198963
0.642609796245854,0.979773040973867,0.432494633007712,0.911838730434712
0.638081150511921,0.978945083768741,0.427804122417967,0.910515702029727
0.633614807046448,0.97810071359434,0.423215529708052,0.909200507460762
0.629209509198564,0.97723998183237,0.418725545516009,0.90789300845725
0.624864033139068,0.976362942221108,0.414331003059482,0.90659307170846
0.620577186836953,0.975469650817216,0.410028870494733,0.905300568592228
0.616347809070963,0.974560165958168,0.405816243764894,0.904015374923319
0.612174768475115,0.973634548225219,0.401690339901024,0.902737370719663
0.608056962617037,0.972692860406849,0.397648490742662,0.901466439984913
0.603993317108059,0.971735167462635,0.393688137047332,0.900202470505901
0.599982784743965,0.970761536487503,0.389806822961011,0.89894535366376
0.59602434467535,0.969772036676308,0.386002190823852,0.897694984257556
0.592117001606553,0.968766739288706,0.382271976287549,0.896451260339409
0.588259785022168,0.967745717614288,0.37861400372263,0.895214083060197
0.584451748440125,0.96670904693794,0.375026181895662,0.893983356524977
0.580691968690416,0.965656804505394,0.371506499897967,0.892758987657395
0.576979545218532,0.964589069488963,0.368053023308831,0.891540886072372
0.5733135994127,0.963505922953418,0.364663890577542,0.890328963956455
0.569693273954082,0.962407447822003,0.36133730960974,0.889123135955256
0.566117732189066,0.961293728842559,0.358071554544708,0.887923319067465
0.562586157522865,0.960164852553756,0.354864962711174,0.886729432544955
0.559097752833624,0.9590209072514,0.351715931750172,0.885541397798552
0.555651739906289,0.957861982954825,0.348622916894291,0.884359138309063
0.552247358885515,0.956688171373354,0.345584428393462,0.883182579543216
0.548883867746899,0.955499565872802,0.342599029078113,0.882011648874149
0.545560541785878,0.954296261442053,0.339665332051176,0.880846275506173
0.542276673123629,0.953078354659665,0.336781998501046,0.879686390403499
0.539031570229355,0.951845943660531,0.333947735628131,0.878531926222685
0.535824557458359,0.950599128102571,0.331161294678138,0.877382817248553
0.532654974605304,0.949338009133466,0.328421469075724,0.876238999333365
0.529522176472136,0.948062689357431,0.32572709265256,0.875100409839038
0.526425532450108,0.946773272802021,0.323077037964272,0.873966987582226
0.523364426115398,0.945469864884973,0.320470214691074,0.872838672782071
0.520338254837835,0.944152572381098,0.31790556811727,0.871715407010488
0.51734642940224,0.942821503389198,0.315382077685103,0.87059713314481
0.514388373641945,0.941476767299039,0.312898755618741,0.869483795322657
0.51146352408403,0.940118474758364,0.310454645614438,0.868375338898912
0.508571329605869,0.938746737639962,0.308048821593193,0.867271710404666
0.505711251102579,0.937361669008785,0.30568038651242,0.866172857508027
0.502882761164969,0.935963383089131,0.30334847123342,0.86507872897669
0.500085343767627,0.93455199523188,0.301052233441583,0.863989274642161
0.497318493966781,0.933127621881816,0.298790856616495,0.862904445365556
0.494581717607586,0.931690380545006,0.296563549049247,0.861824193004872
0.491874531040494,0.930240389756273,0.294369542904461,0.860748470383671
0.489196460846411,0.928777769046744,0.292208093324653,0.859677231261082
0.486547043570308,0.927302638911504,0.290078477574715,0.858610430303067
0.483925825463,0.925815120777334,0.287979994224445,0.857548023054874
0.481332362230812,0.924315336970569,0.285911962367139,0.856489965914617
0.478766218792854,0.922803410685058,0.283873720872416,0.855436216107937
0.476226969045636,0.921279465950249,0.281864627671523,0.854386731663669
0.473714195634781,0.9197436275994,0.279884059073489,0.853341471390485
0.471227489733588,0.918196021237919,0.277931409110578,0.852300394854449
0.468766450828201,0.916636773211848,0.276006088911581,0.851263462357446
0.466330686509174,0.915066010576498,0.274107526101577,0.850230634916447
0.463919812269205,0.91348386106523,0.272235164226867,0.849201874243558
0.461533451306836,0.911890453058403,0.270388462203847,0.848177142726825
0.459171234335908,0.910285915552494,0.268566893790665,0.847156403411756
0.456832799400588,0.908670378129387,0.26676994708058,0.84613961998353
0.454517791695784,0.907043970925849,0.264997124015968,0.845126756749853
0.452225863392751,0.9054068246032,0.263247939922017,0.844117778624437
0.449956673469737,0.903759070317171,0.261521923059172,0.843112651111077
0.447709887547486,0.902100839687976,0.25981861419346,0.842111340288295
0.445485177729451,0.900432264770589,0.258137566183862,0.841113812794515
0.443282222446555,0.89875347802524,0.256478343585957,0.840120035813775
0.441100706306345,0.897064612288138,0.254840522271073,0.839129977061917
0.438940319946414,0.895365800742422,0.25322368906026,0.83814360477326
0.436800759891942,0.893657176889353,0.25162744137241,0.837160887687721
0.434681728417215,0.891938874519745,0.250051386885878,0.836181795038378
0.43258293341101,0.890211027685653,0.248495143213014,0.835206296539437
0.430504088245717,0.888473770672311,0.246958337587036,0.834234362374608
0.428444911650068,0.886727237970335,0.245440606560686,0.833265963185858
0.426405127585377,0.884971564248197,0.243941595716173,0.832301070062525
0.424384465125164,0.883206884324968,0.242460959385893,0.831339654530797
0.422382658338066,0.881433333143343,0.240998360383475,0.830381688543509
0.420399446173925,0.879651045742948,0.239553469744704,0.829427144470282
0.418434572352964,0.877860157233944,0.238125966477903,0.828475995087955
0.416487785257936,0.876060802770915,0.236715537323363,0.827528213571329
0.414558837829182,0.87425311752707,0.235321876521453,0.826583773484192
0.412647487462477,0.872437236668733,0.233944685589041,0.825642648770615
0.410753495909601,0.870613295330158,0.232583673103875,0.824704813746519
0.408876629181547,0.868781428588647,0.231238554496604,0.823770243091495
0.40701665745427,0.866941771439992,0.229909051850115,0.822838911840867
0.405173354976927,0.865094458774231,0.228594893705896,0.821910795377993
0.403346499982505,0.863239625351742,0.227295814877132,0.820985869426787
0.401535874600787,0.861377405779654,0.226011556268269,0.82006411004447
0.39974126477357,0.859507934488597,0.224741864700775,0.819145493614522
0.397962460172077,0.857631345709788,0.223486492744865,0.81822999683984
0.396199254116496,0.855747773452455,0.222245198556945,0.817317596736091
0.394451443497574,0.853857351481603,0.22101774572254,0.816408270625255
0.392718828700226,0.851960213296126,0.219803903104517,0.815501996129348
0.39100121352907,0.850056492107265,0.218603444696362,0.81459875116432
0.389298405135864,0.848146320817417,0.21741614948035,0.813698513934122
0.38761021394876,0.846229831999296,0.216241801290386,0.812801262924936
0.385936453603342,0.844307157875449,0.215080188679363,0.811906976899565
0.384276940875392,0.842378430298124,0.213931104790854,0.811015634891971
0.382631495615321,0.840443780729502,0.212794347234969,0.810127216201964
0.380999940684242,0.838503340222282,0.211669717968229,0.809241700390028
0.379382101891612,0.836557239400631,0.210557023177303,0.808359067272288
0.377777807934415,0.834605608441494,0.20945607316646,0.807479296915609
0.376186890337836,0.832648577056263,0.2083666822486,0.806602369632821
0.374609183397389,0.830686274472817,0.207288668639739,0.805728265978071
0.373044524122441,0.828718829417919,0.206221854356803,0.804856966742292
0.371492752181123,0.826746370099983,0.205166065118635,0.803988452948787
0.369953709846559,0.824769024192199,0.20412113025007,0.80312270584893
0.368427241944389,0.822786918816032,0.203086882588996,0.802259706917973
0.366913195801561,0.820800180525074,0.202063158396268,0.801399437850956
0.365411421196329,0.818808935289276,0.20104979726839,0.80054188055872
0.363921770309455,0.816813308479528,0.200046642052854,0.799687017164021
0.362444097676561,0.814813424852619,0.19905353876606,0.798834829997738
0.360978260141601,0.812809408536543,0.198070336513695,0.79798530159517
0.359524116811441,0.810801383016186,0.197096887413528,0.79713841469243
0.358081529011483,0.808789471119357,0.196133046520487,0.79629415222292
0.356650360242346,0.806773795003195,0.195178671753983,0.795452497313891
0.355230476137538,0.804754476140924,0.194233623827378,0.794613433283089
0.353821744422115,0.802731635308969,0.193297766179525,0.793776943635471
0.352424034872297,0.800705392574436,0.192370964908322,0.792943012060013
0.351037219276006,0.798675867282933,0.191453088706198,0.792111622426576
0.349661171394311,0.796643178046757,0.190544008797472,0.791282758782855
0.348295766923755,0.794607442733425,0.189643598877521,0.790456405351398
0.346940883459536,0.792568778454557,0.188751735053694,0.789632546526686
0.345596400459522,0.790527301555109,0.187868295787921,0.788811166872287
0.344262199209078,0.788483127602941,0.186993161840945,0.787992251118069
0.34293816278669,0.786436371378743,0.186126216218143,0.787175784157481
0.34162417603035,0.78438714686629,0.185267344116874,0.786361751044892
0.340320125504695,0.782335567243036,0.184416432875294,0.785550136992983
0.339025899468886,0.780281744871052,0.183573371922612,0.784740927370209
0.337741387845181,0.778225791288286,0.182738052730722,0.783934107698305
0.336466482188222,0.776167817200157,0.181910368767177,0.783129663649854
0.33520107565498,0.774107932471479,0.181090215449451,0.782327581045904
0.333945062975376,0.772046246118708,0.180277490100465,0.781527845853638
0.332698340423528,0.769982866302502,0.179472091905315,0.780730444184088
0.331460805789636,0.767917900320614,0.178673921869185,0.779935362289912
0.330232358352475,0.765851454601084,0.177882882776393,0.779142586563201
0.329012898852476,0.763783634695754,0.177098879150538,0.778352103533342
0.327802329465393,0.761714545274085,0.176321817215719,0.777563899864925
0.326600553776537,0.759644290117281,0.175551604858785,0.77677796235569
0.325407476755557,0.757572972112714,0.174788151592587,0.775994277934519
0.324223004731758,0.755500693248645,0.174031368520208,0.775212833659472
0.323047045369952,0.753427554609242,0.173281168300121,0.774433616715855
0.321879507646808,0.751353656369887,0.172537465112277,0.773656614414334
0.320720301827709,0.749279097792768,0.171800174625063,0.772881814189088
0.319569339444099,0.747203977222762,0.171069213963127,0.772109203595992
0.318426533271293,0.74512839208358,0.170344501676032,0.771338770310847
0.317291797306763,0.743052438874212,0.169625957707715,0.77057050212763
0.316165046748867,0.740976213165622,0.168913503366735,0.769804386956798
0.315046197976025,0.738899809597722,0.168207061297275,0.769040412823608
0.313935168526324,0.736823321876605,0.167506555450885,0.768278567866479
0.312831877077541,0.734746842772047,0.166811911058935,0.767518840335382
0.311736243427579,0.732670464115249,0.166123054605769,0.766761218590269
0.310648188475305,0.730594276796846,0.165439913802527,0.766005691099518
0.309567634201773,0.728518370765157,0.164762417561627,0.765252246438422
0.308494503651834,0.726442835024678,0.164090495971875,0.764500873287698
0.307428720916118,0.724367757634819,0.163424080274198,0.763751560432027
0.306370211113378,0.722293225708873,0.162763102837976,0.763004296758624
0.305318900373194,0.720219325413221,0.162107497137948,0.76225907125583
0.304274715819014,0.718146141966758,0.161457197731693,0.761515873011733
0.303237585551549,0.716073759640548,0.160812140237656,0.760774691212815
0.302207438632487,0.714002261757699,0.160172261313705,0.760035515142624
0.301184205068535,0.711931730693448,0.159537498636211,0.759298334180467
0.300167815795777,0.709862247875463,0.15890779087963,0.758563137800131
0.299158202664342,0.707793893784348,0.158283077696573,0.757829915568629
0.298155298423372,0.705726747954353,0.157663299698355,0.757098657144961
0.297159036706286,0.703660888974282,0.157048398436005,0.756369352278903
0.296169352016328,0.701596394488598,0.156438316381726,0.755641990809817
0.295186179712407,0.699533341198717,0.155832996910797,0.754916562665484
0.294209455995202,0.697471804864487,0.155232384283892,0.754193057860952
0.293239117893536,0.695411860305854,0.154636423629821,0.75347146649741
0.292275103251025,0.693353581404703,0.15404506092867,0.75275177876108
0.291317350712968,0.691297041106876,0.153458242995334,0.752033984922125
0.290365799713503,0.689242311424361,0.152875917463429,0.751318075333583
0.289420390462995,0.687189463437641,0.15229803276958,0.750604040430314
0.288481063935678,0.685138567298219,0.151724538138063,0.749891870727966
0.287547761857521,0.683089692231288,0.151155383565804,0.74918155682196
0.286620426694331,0.681042906538566,0.150590519807718,0.748473089386493
0.285699001640076,0.678998277601272,0.150029898362379,0.747766459173553
0.284783430605432,0.676955871883266,0.14947347145802,0.747061657011961
0.283873658206541,0.674915754934309,0.14892119203884,0.746358673806414
0.282969629753985,0.672877991393483,0.148373013751626,0.745657500536561
0.282071291241956,0.67084264499274,0.147828890932671,0.74495812825608
0.281178589337641,0.668809778560575,0.147288778594982,0.74426054809178
0.280291471370789,0.666779454025843,0.146752632415776,0.743564751242711
0.279409885323486,0.664751732421684,0.146220408724248,0.742870728979297
0.278533779820106,0.662726673889584,0.145692064489612,0.74217847264247
0.277663104117451,0.660704337683544,0.145167557309405,0.741487973642835
0.276797808095078,0.658684782174366,0.144646845398043,0.740799223459834
0.275937842245788,0.656668064854048,0.144129887575628,0.74011221364093
0.275083157666308,0.654654242340291,0.143616643257004,0.739426935800808
0.274233706048122,0.652643370381102,0.143107072441035,0.738743381620576
0.273389439668482,0.650635503859502,0.142601135700136,0.738061542846995
0.272550311381576,0.64863069679833,0.142098794170004,0.737381411291709
0.271716274609858,0.646629002365141,0.141600009539592,0.73670297883049
0.270887283335526,0.64463047287719,0.14110474404128,0.736026237402503
0.270063292092161,0.642635159806509,0.140612960441262,0.735351179009566
0.269244255956515,0.640643113785066,0.140124622030137,0.734677795715442
0.268430130540435,0.638654384609999,0.139639692613698,0.734006079645121
0.267620871982942,0.636669021248936,0.13915813650391,0.733336022984132
0.266816436942446,0.63468707184538,0.138679918510086,0.732667617977852
0.266016782589094,0.63270858372418,0.138205003930238,0.732000856930832
0.26522186659726,0.630733603397049,0.137733358542614,0.731335732206134
0.264431647138158,0.62876217656817,0.137264948597407,0.730672236224673
0.263646082872595,0.626794348139847,0.136799740808642,0.730010361464574
0.26286513294384,0.624830162218226,0.136337702346216,0.729350100460534
0.262088756970623,0.622869662119068,0.135878800828119,0.728691445803202
0.261316915040253,0.620912890373581,0.135423004312801,0.728034390138557
0.260549567701855,0.618959888734294,0.1349702812917,0.727378926167303
0.259786675959726,0.617010698180993,0.134520600681919,0.726725046644272
0.259028201266802,0.615065358926691,0.134073931819055,0.726072744377833
0.258274105518238,0.61312391042365,0.13363024445017,0.725422012229312
0.257524351045097,0.611186391369436,0.133189508726905,0.72477284311242
0.256778900608152,0.609252839713024,0.132751695198728,0.724125229992691
0.256037717391783,0.607323292660927,0.132316774806323,0.723479165886922
0.255300764997988,0.605397786683367,0.131884718875103,0.722834643862631
0.254568007440487,0.603476357520474,0.131455499108862,0.722191657037512
0.253839409138931,0.601559040188512,0.131029087583542,0.721550198578908
0.253114934913205,0.59964586898614,0.130605456741128,0.720910261703286
0.25239454997783,0.597736877500685,0.130184579383664,0.720271839675716
0.25167821993645,0.595832098614449,0.129766428667383,0.719634925809366
0.250965910776427,0.593931564511031,0.129350978096953,0.718999513465
0.250257588863507,0.592035306681669,0.128938201519835,0.71836559605048
0.249553220936587,0.590143355931591,0.128528073120752,0.71773316702028
0.248852774102565,0.588255742386394,0.12812056741626,0.717102219875004
0.248156215831274,0.586372495498425,0.127715659249429,0.716472748160912
0.247463513950502,0.584493644053168,0.127313323784622,0.71584474546945
0.246774636641088,0.582619216175657,0.12691353650238,0.715218205436793
0.246089552432105,0.580749239336878,0.126516273194393,0.714593121743384
0.245408230196118,0.578883740360183,0.126121509958582,0.71396948811349
0.244730639144519,0.577022745427706,0.12572922319426,0.713347298314757
0.244056748822937,0.575166280086785,0.125339389597394,0.712726546157771
0.243386529106729,0.573314369256374,0.124951986155953,0.712107225495634
0.242719950196529,0.571467037233463,0.124566990145339,0.711489330223531
0.242056982613887,0.569624307699489,0.124184379123915,0.710872854278317
0.241397597196966,0.56778620372674,0.123804130928602,0.7102577916381
0.240741765096306,0.565952747784758,0.123426223670569,0.709644136321833
0.240089457770669,0.564123961746736,0.123050635730999,0.709031882388912
0.239440646982934,0.562299866895889,0.122677345756932,0.708421023938782
0.238795304796071,0.560480483931839,0.122306332657186,0.707811555110538
0.238153403569167,0.558665832976967,0.121937575598354,0.707203470082544
0.237514915953524,0.556855933582763,0.121571054000871,0.706596763072048
0.236879814888815,0.555050804736154,0.121206747535158,0.705991428334808
0.236248073599299,0.553250464865823,0.120844636117831,0.705387460164715
0.235619665590095,0.551454931848507,0.120484699907981,0.704784852893435
0.234994564643521,0.549664223015275,0.120126919303522,0.704183600890035
0.23437274481548,0.547878355157788,0.119771274937604,0.703583698560637
0.233754180431909,0.546097344534542,0.11941774767509,0.702985140348054
0.233138846085283,0.544321206877082,0.119066318609099,0.702387920731453
0.232526716631168,0.542549957396198,0.118716969057605,0.701792034225999
0.231917767184835,0.5407836107881,0.118369680560104,0.701197475382526
0.231311973117918,0.539022181240558,0.118024434874333,0.700604238787193
0.230709310055129,0.537265682439028,0.117681213973055,0.700012319061161
0.230109753871021,0.535514127572743,0.117340000040892,0.699421710860258
0.229513280686802,0.533767529340785,0.117000775471219,0.698832408874663
0.228919866867195,0.532025899958115,0.116663522863115,0.698244407828581
0.228329489017347,0.530289251161588,0.116328225018361,0.697657702479934
0.227742123979787,0.528557594215933,0.115994864938493,0.697072287620046
0.227157748831429,0.526830939919698,0.115663425821912,0.696488158073339
0.226576340880613,0.525109298611169,0.11533389106103,0.695905308697025
0.225997877664208,0.523392680174254,0.115006244239484,0.695323734380813
0.225422336944735,0.521681094044336,0.114680469129382,0.694743430046608
0.224849696707556,0.519974549214092,0.114356549688605,0.69416439064822
0.224279935158088,0.518273054239277,0.114034470058154,0.693586611171075
0.223713030719068,0.516576617244473,0.11371421455954,0.693010086631933
0.223148962027856,0.514885245928804,0.113395767692222,0.692434812078602
0.222587707933776,0.513198947571617,0.113079114131082,0.691860782589661
0.222029247495498,0.511517729038119,0.112764238723955,0.691287993274186
0.221473559978464,0.509841596784989,0.112451126489186,0.690716439271477
0.220920624852338,0.508170556865942,0.112139762613241,0.690146115750791
0.220370421788508,0.506504614937261,0.111830132448347,0.689577017911076
0.21982293065762,0.504843776263287,0.111522221510184,0.689009140980707
0.21927813152714,0.503188045721876,0.111216015475603,0.688442480217231
0.218736004658967,0.501537427809811,0.110911500180391,0.687877030907107
0.218196530507064,0.499891926648178,0.110608661617069,0.687312788365456
0.217659689715138,0.498251545987702,0.110307485932726,0.686749747935808
0.217125463114344,0.496616289214041,0.110007959426897,0.686187904989858
0.216593831721023,0.494986159353043,0.109710068549459,0.685627254927221
0.21606477673448,0.493361159075958,0.109413799898582,0.685067793175189
0.215538279534785,0.491741290704614,0.109119140218696,0.684509515188494
