"Ambrosiodmus rubricollis","Xyleborus posticus","Ambrosiodmus tachygraphus","Euwallacea validus"
0.215014321680611,0.490126556216547,0.108826076398504,0.683952416449071
0.2144928849071,0.488516957250092,0.10853459546902,0.683396492465826
0.213973951123762,0.486912495109437,0.108244684601642,0.682841738774406
0.213457502412402,0.485313170769623,0.107956331106255,0.682288150936968
0.212943521025078,0.483718984881516,0.107669522429364,0.681735724541958
0.212431989382084,0.482129937776727,0.107384246152261,0.681184455203886
0.211922890069968,0.480546029472493,0.107100489989218,0.680634338563106
0.211416205839573,0.478967259676517,0.106818241785707,0.680085370285597
0.210911919604109,0.477393627791768,0.106537489516657,0.679537546062754
0.210410014437246,0.475825132921223,0.106258221284725,0.678990861611164
0.209910473571241,0.474261773872591,0.105980425318613,0.678445312672408
0.20941328039509,0.472703549162974,0.105704089971391,0.677900895012844
0.208918418452697,0.471150457023493,0.105429203718864,0.677357604423404
0.208425871441084,0.469602495403871,0.105155755157955,0.676815436719393
0.20793562320861,0.468059661976971,0.104883733005117,0.676274387740284
0.207447657753225,0.466521954143296,0.104613126094768,0.67573445334952
0.206961959220745,0.46498936903544,0.104343923377753,0.675195629434319
0.206478511903151,0.463461903522497,0.104076113919829,0.674657911905478
0.20599730023691,0.461939554214432,0.103809686900171,0.674121296697179
0.20551830880132,0.460422317466401,0.103544631609907,0.673585779766803
0.20504152231688,0.458910189383042,0.103280937450671,0.673051357094736
0.204566925643677,0.457403165822702,0.103018593933176,0.672518024684185
0.204094503779802,0.455901242401643,0.102757590675819,0.671985778560997
0.203624241859778,0.454404414498191,0.102497917403297,0.671454614773471
0.203156125153022,0.452912677256848,0.10223956394525,0.670924529392181
0.202690139062315,0.45142602559236,0.101982520234922,0.670395518509796
0.202226269122302,0.449944454193747,0.101726776307846,0.669867578240907
0.201764500998006,0.448467957528281,0.101472322300542,0.669340704721846
0.201304820483368,0.44699652984543,0.101219148449246,0.668814894110518
0.2008472134998,0.445530165180761,0.100967245088647,0.668290142586231
0.200391666094764,0.444068857359793,0.100716602650647,0.667766446349521
0.19993816444036,0.442612600001815,0.100467211663146,0.667243801621989
0.199486694831951,0.441161386523661,0.100219062748833,0.666722204646137
0.199037243686782,0.439715210143442,0.099972146624009,0.666201651685198
0.19858979754264,0.438274063884237,0.0997264540974135,0.66568213902298
0.198144343056515,0.436837940577745,0.09948197606908,0.6651636629637
0.197700867003292,0.435406832867893,0.0992387035292035,0.664646219831832
0.197259356274446,0.433980733214406,0.0989966275570242,0.664129805971941
0.196819797876769,0.432559633896334,0.0987557393197297,0.663614417748535
0.196382178931104,0.43114352701554,0.0985160300713727,0.663100051545908
0.195946486671097,0.429732404500149,0.0982774911518045,0.662586703767987
0.195512708441967,0.428326258107952,0.0980401139856243,0.662074370838181
0.195080831699294,0.426925079429779,0.0978038900811441,0.661563049199235
0.194650844007819,0.425528859892821,0.0975688110293681,0.661052735313077
0.194222733040258,0.424137590763925,0.0973348685029883,0.660543425660676
0.19379648657614,0.42275126315284,0.0971020542553932,0.660035116741896
0.193372092500649,0.421369868015426,0.0968703601196918,0.659527805075349
0.192949538803491,0.419993396156835,0.0966397780077517,0.65902148719826
0.192528813577767,0.418621838234632,0.0964102999092511,0.658516159666322
0.192109905018867,0.417255184761903,0.0961819178907437,0.658011819053557
0.191692801423373,0.415893426110303,0.0959546240947384,0.657508461952179
0.191277491187982,0.414536552513084,0.0957284107387912,0.657006084972459
0.190863962808437,0.413184554068069,0.0955032701146102,0.656504684742587
0.190452204878474,0.411837420740607,0.095279194587174,0.656004257908541
0.190042206088784,0.410495142366473,0.095056176593862,0.655504801133954
0.189633955225985,0.409157708654745,0.0948342086435976,0.655006311099983
0.189227441171608,0.407825109190639,0.0946132833160026,0.654508784505178
0.188822652901099,0.406497333438304,0.094393393260565,0.654012218065357
0.188419579482829,0.405174370743594,0.0941745311958174,0.653516608513474
0.188018210077118,0.403856210336784,0.0939566899085272,0.653021952599497
0.187618533935274,0.402542841335274,0.093739862252899,0.652528247090281
0.187220540398637,0.40123425274624,0.0935240411497866,0.652035488769447
0.186824218897647,0.399930433469258,0.0933092195859176,0.651543674437255
0.18642955895091,0.398631372298893,0.0930953906131279,0.651052800910488
0.186036550164283,0.397337057927252,0.0928825473476072,0.65056286502233
0.185645182229973,0.396047478946506,0.0926706829691546,0.650073863622247
0.185255444925638,0.394762623851372,0.0924597907204452,0.649585793575868
0.18486732811351,0.393482481041572,0.0922498639063061,0.649098651764872
0.184480821739519,0.392207038824249,0.0920408958930031,0.648612435086869
0.184095915832436,0.390936285416354,0.0918328801075361,0.648127140455287
0.183712600503018,0.389670208947003,0.0916258100369457,0.647642764799261
0.183330865943174,0.388408797459797,0.0914196792276284,0.647159305063515
0.182950702425132,0.387152038915113,0.0912144812846603,0.646676758208257
0.182572100300619,0.385899921192365,0.0910102098711324,0.646195121209067
0.182195050000055,0.384652432092227,0.0908068587074924,0.645714391056785
0.181819542031749,0.383409559338833,0.0906044215708972,0.645234564757408
0.181445566981113,0.382171290581939,0.090402892294573,0.644755639331978
0.181073115509882,0.380937613399064,0.090202264767185,0.64427761181648
0.180702178355339,0.379708515297585,0.090002532932215,0.643800479261736
0.180332746329559,0.378483983716822,0.0898036907873474,0.643324238733297
0.179964810318652,0.377264006030076,0.0896057323838639,0.642848887311347
0.179598361282024,0.376048569546646,0.0894086518260454,0.642374422090595
0.179233390251638,0.374837661513818,0.0892124432705829,0.641900840180175
0.178869888331294,0.373631269118821,0.0890171009259959,0.641428138703549
0.178507846695907,0.372429379490755,0.088822619052058,0.640956314798404
0.178147256590803,0.371231979702495,0.0886289919592311,0.640485365616555
0.177788109331015,0.37003905677256,0.088436214008106,0.640015288323846
0.177430396300596,0.368850597666963,0.0882442796088514,0.639546080100056
0.177074108951933,0.367666589301025,0.0880531832206694,0.639077738138803
0.176719238805072,0.366487018541168,0.0878629193512586,0.638610259647444
0.176365777447051,0.365311872206678,0.0876734825562845,0.638143641846988
0.176013716531241,0.364141137071444,0.0874848674388556,0.637677881972
0.175663047776693,0.362974799865665,0.087297068649008,0.637212977270507
0.175313762967499,0.361812847277541,0.0871100808831953,0.636748925003907
0.174965853952148,0.360655265954929,0.0869238988837864,0.636285722446881
0.174619312642902,0.359502042506977,0.0867385174385688,0.635823366887299
0.174274131015174,0.358353163505733,0.0865539313802584,0.635361855626135
0.173930301106915,0.357208615487729,0.0863701355860167,0.634901185977376
0.173587815018,0.356068384955543,0.0861871249769729,0.634441355267935
0.173246664909638,0.354932458379331,0.0860048945177528,0.633982360837565
0.172906843003771,0.353800822198334,0.0858234392160139,0.633524200038771
0.172568341582491,0.352673462822377,0.085642754121986,0.633066870236727
0.172231152987459,0.35155036663332,0.0854628343280182,0.632610368809193
0.171895269619335,0.350431519986504,0.0852836749681307,0.632154693146425
0.171560683937207,0.349316909212168,0.085105271217574,0.631699840651098
0.171227388458036,0.348206520616843,0.0849276182923919,0.631245808738223
0.1708953757561,0.347100340484724,0.084750711448991,0.630792594835062
0.170564638462449,0.345998355079019,0.0845745459837159,0.630340196381051
0.170235169264359,0.344900550643278,0.0843991172324286,0.629888610827715
0.169906960904807,0.343806913402697,0.0842244205700947,0.629437835638597
0.169580006181932,0.342717429565405,0.0840504514103735,0.628987868289169
0.169254297948519,0.341632085323726,0.0838772052052139,0.628538706266761
0.16892982911148,0.340550866855419,0.0837046774444556,0.62809034707048
0.168606592631346,0.339473760324905,0.0835328636554343,0.627642788211138
0.168284581521757,0.338400751884464,0.0833617594025932,0.627196027211167
0.167963788848968,0.337331827675417,0.0831913602870978,0.626750061604555
0.16764420773135,0.336266973829285,0.0830216619464568,0.626304888936762
0.167325831338909,0.335206176468934,0.0828526600541468,0.625860506764648
0.167008652892795,0.334149421709695,0.0826843503192427,0.625416912656402
0.166692665664832,0.333096695660464,0.0825167284860509,0.624974104191469
0.16637786297704,0.332047984424789,0.0823497903337489,0.624532078960474
0.166064238201173,0.331003274101933,0.0821835316760281,0.624090834565154
0.165751784758257,0.329962550787918,0.0820179483607418,0.623650368618284
0.165440496118129,0.328925800576556,0.0818530362695565,0.62321067874361
0.165130365798992,0.327893009560457,0.0816887913176083,0.622771762575775
0.164821387366964,0.326864163832021,0.0815252094531636,0.622333617760254
0.164513554435639,0.325839249484411,0.0813622866572832,0.621896241953279
0.16420686066565,0.324818252612513,0.0812000189434907,0.621459632821781
0.163901299764237,0.323801159313868,0.0810384023574454,0.62102378804331
0.163596865484819,0.322787955689604,0.0808774329766187,0.620588705305978
0.163293551626576,0.321778627845335,0.0807171069099745,0.620154382308388
0.162991352034024,0.320773161892053,0.0805574202976532,0.619720816759567
0.162690260596608,0.319771543946998,0.0803983693106605,0.619288006378905
0.162390271248293,0.318773760134517,0.0802399501505581,0.618855948896084
0.162091377967155,0.317779796586907,0.0800821590491604,0.618424642051021
0.161793574774987,0.316789639445232,0.0799249922682324,0.617994083593798
0.161496855736901,0.315803274860145,0.0797684460991936,0.617564271284601
0.161201214960935,0.314820688992667,0.0796125168628235,0.617135202893658
0.160906646597669,0.31384186801498,0.0794572009089712,0.616706876201174
0.160613144839841,0.312866798111183,0.0793024946162692,0.616279288997275
0.16032070392197,0.311895465478044,0.0791483943918496,0.61585243908194
0.160029318119978,0.310927856325735,0.078994896671064,0.615426324264944
0.159738981750822,0.309963956878554,0.0788419979172069,0.615000942365796
0.159449689172128,0.309003753375628,0.0786896946212419,0.614576291213683
0.159161434781826,0.308047232071611,0.0785379833015314,0.614152368647403
0.158874213017791,0.307094379237358,0.0783868605035698,0.613729172515316
0.158588018357493,0.306145181160592,0.0782363227997191,0.613306700675277
0.15830284531764,0.30519962414656,0.0780863667889478,0.612884950994584
0.158018688453833,0.304257694518665,0.0779369890965737,0.612463921349917
0.157735542360221,0.303319378619096,0.077788186374008,0.612043609627282
0.157453401669164,0.302384662809444,0.0776399552985042,0.611624013721957
0.157172261050893,0.301453533471295,0.0774922925729085,0.611205131538431
0.156892115213178,0.300525977006823,0.0773451949254137,0.610786960990353
0.156612958900999,0.299601979839368,0.0771986591093163,0.610369500000473
0.15633478689622,0.298681528413993,0.0770526819027752,0.609952746500591
0.156057594017267,0.297764609198041,0.0769072601085745,0.6095366984315
0.155781375118805,0.296851208681673,0.0767623905538885,0.609121353742933
0.155506125091427,0.295941313378395,0.0766180700900489,0.608706710393508
0.15523183886134,0.295034909825579,0.0764742955923153,0.608292766350678
0.154958511390053,0.294131984584964,0.0763310639596482,0.607879519590676
0.154686137674075,0.293232524243154,0.0761883721144844,0.607466968098463
0.154414712744606,0.292336515412099,0.0760462170025153,0.607055109867678
0.154144231667246,0.291443944729568,0.0759045955924667,0.606643942900584
0.153874689541689,0.290554798859615,0.075763504875883,0.606233465208017
0.153606081501437,0.289669064493024,0.0756229418669115,0.605823674809339
0.153338402713503,0.288786728347756,0.0754829036020912,0.605414569732383
0.153071648378128,0.287907777169378,0.0753433871401426,0.605006148013406
0.152805813728494,0.287032197731482,0.0752043895617606,0.604598407697039
0.152540894030443,0.286159976836101,0.0750659079694091,0.604191346836238
0.152276884582199,0.285291101314105,0.0749279394871189,0.603784963492233
0.152013780714089,0.284425558025598,0.0747904812602867,0.603379255734484
0.151751577788274,0.283563333860296,0.0746535304554768,0.60297422164063
0.151490271198473,0.282704415737904,0.0745170842602256,0.602569859296441
0.151229856369701,0.281848790608475,0.074381139882847,0.602166166795772
0.150970328758001,0.28099644545277,0.0742456945522417,0.601763142240516
0.150711683850184,0.280147367282602,0.0741107455177065,0.601360783740558
0.150453917163563,0.279301543141173,0.0739762900487474,0.600959089413727
0.150197024245706,0.278458960103401,0.0738423254348941,0.600558057385752
0.149941000674174,0.277619605276245,0.0737088489855167,0.600157685790213
0.149685842056269,0.276783465799011,0.073575858029644,0.599757972768503
0.149431544028791,0.275950528843657,0.0734433499157846,0.599358916469774
0.149178102257786,0.275120781615094,0.0733113220117487,0.5989605150509
0.1489255124383,0.274294211351464,0.0731797717044735,0.598562766676429
0.148673770294145,0.273470805324427,0.0730486963998491,0.598165669518542
0.14842287157765,0.272650550839429,0.0729180935225467,0.597769221757003
0.148172812069431,0.271833435235968,0.0727879605158492,0.597373421579125
0.147923587578152,0.271019445887851,0.072658294841483,0.596978267179721
0.147675193940294,0.270208570203439,0.0725290939794515,0.596583756761062
0.147427627019929,0.269400795625895,0.0724003554278714,0.596189888532837
0.147180882708482,0.268596109633416,0.0722720767028096,0.595796660712109
0.146934956924516,0.267794499739459,0.0721442553381225,0.595404071523275
0.146689845613503,0.266995953492966,0.0720168888852968,0.595012119198023
0.146445544747604,0.266200458478574,0.0718899749132922,0.594620801975291
0.146202050325451,0.265408002316825,0.0717635110083855,0.59423011810123
0.145959358371928,0.264618572664366,0.0716374947740168,0.593840065829159
0.145717464937958,0.263832157214143,0.0715119238306368,0.593450643419525
0.145476366100291,0.263048743695589,0.0713867958155561,0.593061849139868
0.145236057961292,0.262268319874805,0.0712621083827961,0.592673681264776
0.144996536648732,0.261490873554736,0.0711378592029408,0.592286138075847
0.144757798315583,0.260716392575343,0.0710140459629919,0.591899217861655
0.144519839139814,0.259944864813759,0.0708906663662233,0.591512918917703
0.144282655324188,0.259176278184454,0.0707677181320384,0.59112723954639
0.144046243096059,0.258410620639382,0.0706451989958285,0.590742178056974
0.143810598707178,0.25764788016813,0.0705231067088332,0.590357732765529
0.143575718433493,0.256888044798056,0.0704014390380014,0.589973901994911
0.143341598574955,0.256131102594425,0.0702801937658546,0.589590684074721
0.143108235455326,0.255377041660537,0.070159368690351,0.589208077341266
0.142875625421988,0.254625850137854,0.0700389616247515,0.588826080137523
0.142643764845751,0.253877516206116,0.0699189703974864,0.588444690813103
0.142412650120671,0.253132028083455,0.0697993928520249,0.588063907724213
0.14218227766386,0.252389374026507,0.069680226846744,0.587683729233624
0.141952643915303,0.25164954233051,0.0695614702548003,0.587304153710629
0.141723745337678,0.250912521329408,0.0694431209640024,0.586925179531014
0.141495578416172,0.250178299395942,0.0693251768766853,0.586546805077018
0.141268139658307,0.249446864941741,0.0692076359095848,0.5861690287373
0.141041425593759,0.248718206417403,0.0690904959937147,0.585791848906903
0.140815432774187,0.247992312312582,0.0689737550742444,0.585415263987223
0.140590157773055,0.247269171156058,0.0688574111103776,0.58503927238597
0.140365597185463,0.246548771515807,0.0687414620752331,0.584663872517137
0.140141747627974,0.245831101999074,0.0686259059557258,0.584289062800964
0.13991860573845,0.245116151252431,0.0685107407524498,0.583914841663908
0.13969616817588,0.244403907961835,0.0683959644795621,0.583541207538605
0.139474431620219,0.243694360852687,0.0682815751646677,0.583168158863841
0.139253392772218,0.242987498689876,0.0681675708487056,0.582795694084516
0.139033048353268,0.242283310277831,0.0680539495858369,0.582423811651614
0.138813395105234,0.24158178446056,0.0679407094433324,0.582052510022169
0.1385944297903,0.24088291012169,0.0678278485014633,0.581681787659233
0.138376149190808,0.240186676184504,0.0677153648533911,0.581311643031843
0.138158550109102,0.239493071611965,0.0676032566050599,0.580942074614994
0.137941629367373,0.238802085406753,0.0674915218750893,0.580573080889599
0.137725383807507,0.238113706611284,0.0673801587946682,0.580204660342467
0.137509810290931,0.237427924307729,0.0672691655074507,0.579836811466263
0.137294905698462,0.236744727618037,0.067158540169451,0.579469532759487
0.137080666930161,0.236064105703942,0.0670482809489418,0.579102822726432
0.13686709090518,0.235386047766982,0.0669383860263518,0.578736679877164
0.136654174561619,0.234710543048495,0.0668288535941651,0.578371102727485
0.13644191485638,0.234037580829635,0.0667196818568215,0.578006089798905
0.136230308765023,0.233367150431366,0.0666108690306177,0.577641639618614
0.136019353281622,0.232699241214461,0.0665024133436093,0.577277750719447
0.135809045418626,0.232033842579499,0.0663943130355144,0.576914421639861
0.135599382206718,0.231370943966854,0.0662865663576173,0.576551650923903
0.135390360694674,0.230710534856689,0.0661791715726736,0.576189437121178
0.13518197794923,0.230052604768938,0.0660721269548166,0.575827778786826
0.134974231054942,0.229397143263292,0.0659654307894639,0.575466674481489
0.134767117114054,0.228744139939179,0.065859081373225,0.575106122771282
0.134560633246361,0.228093584435742,0.0657530770138106,0.57474612222777
0.134354776589079,0.227445466431817,0.0656474160299421,0.574386671427932
0.134149544296713,0.226799775645903,0.0655420967512613,0.574027768954142
0.133944933540924,0.226156501836135,0.0654371175182433,0.573669413394133
0.133740941510407,0.225515634800251,0.0653324766821074,0.573311603340974
0.133537565410755,0.224877164375559,0.0652281726047307,0.572954337393044
0.133334802464339,0.224241080438899,0.0651242036585623,0.572597614153999
0.133132649910176,0.223607372906605,0.0650205682265376,0.572241432232752
0.132931105003811,0.222976031734463,0.064917264701994,0.571885790243439
0.132730165017191,0.22234704691767,0.064814291488588,0.571530686805401
0.132529827238539,0.221720408490785,0.0647116470002111,0.571176120543147
0.132330088972242,0.221096106527685,0.0646093296609092,0.570822090086338
0.13213094753872,0.220474131141513,0.0645073379048003,0.570468594069754
0.131932400274316,0.219854472484627,0.0644056701759949,0.570115631133271
0.131734444531172,0.219237120748547,0.0643043249285155,0.569763199921832
0.131537077677118,0.218622066163897,0.064203300626219,0.569411299085428
0.13134029709555,0.218009299000351,0.0641025957427169,0.569059927279065
0.131144100185318,0.21739880956657,0.0640022087612995,0.568709083162744
0.130948484360614,0.216790588210144,0.063902138174858,0.568358765401432
0.130753447050857,0.216184625317527,0.0638023824858093,0.568008972665042
0.13055898570058,0.215580911313974,0.0637029402060207,0.567659703628402
0.130365097769323,0.21497943666347,0.0636038098567352,0.567310956971235
0.130171780731519,0.214380191868668,0.0635049899684978,0.566962731378133
0.129979032076388,0.213783167470817,0.0634064790810821,0.566615025538534
0.129786849307829,0.213188354049688,0.0633082757434189,0.566267838146694
0.12959522994431,0.212595742223505,0.0632103785135231,0.565921167901667
0.129404171518767,0.212005322648867,0.0631127859584237,0.565575013507281
0.129213671578494,0.211417086020677,0.0630154966540928,0.565229373672109
0.12902372768504,0.21083102307206,0.0629185091853763,0.564884247109455
0.128834337414109,0.210247124574284,0.0628218221459245,0.564539632537321
0.128645498355453,0.209665381336687,0.062725434138124,0.564195528678388
0.128457208112774,0.209085784206584,0.0626293437730294,0.563851934259995
0.12826946430362,0.208508324069196,0.0625335496702967,0.563508848014112
0.128082264559288,0.207932991847558,0.0624380504581164,0.563166268677319
0.127895606524725,0.207359778502436,0.0623428447731477,0.562824194990784
0.127709487858429,0.206788675032242,0.0622479312604532,0.562482625700239
0.127523906232351,0.206219672472943,0.0621533085734341,0.562141559555958
0.127338859331799,0.205652761897978,0.0620589753737663,0.561800995312737
0.127154344855344,0.205087934418158,0.0619649303313366,0.561460931729868
0.126970360514725,0.204525181181586,0.06187117212418,0.56112136757112
0.126786904034753,0.203964493373558,0.061777699438417,0.560782301604715
0.126603973153219,0.203405862216472,0.0616845109681927,0.560443732603311
0.126421565620802,0.202849278969733,0.0615916054156142,0.560105659343972
0.126239679200979,0.202294734929657,0.0614989814906912,0.559768080608155
0.126058311669929,0.201742221429377,0.0614066379112751,0.559430995181684
0.12587746081645,0.201191729838745,0.061314573403,0.55909440185473
0.125697124441865,0.200643251564234,0.0612227866992232,0.558758299421792
0.125517300359933,0.200096778048836,0.061131276540967,0.558422686681671
0.125337986396766,0.199552300771969,0.0610400416768608,0.558087562437455
0.125159180390738,0.19900981124937,0.0609490808630834,0.557752925496495
0.124980880192398,0.198469301032995,0.0608583928633065,0.557418774670385
0.124803083664389,0.197930761710921,0.0607679764486379,0.557085108774941
0.124625788681359,0.197394184907237,0.060677830397566,0.556751926630185
0.124448993129879,0.196859562281944,0.0605879534959041,0.556419227060318
0.124272694908358,0.19632688553085,0.0604983445367357,0.556087008893706
0.124096891926962,0.195796146385463,0.06040900232036,0.555755270962855
0.123921582107532,0.195267336612888,0.0603199256542382,0.555424012104396
0.1237467633835,0.19474044801572,0.06023111335294,0.555093231159063
0.123572433699813,0.194215472431935,0.0601425642380906,0.554762926971674
0.123398591012848,0.193692401734784,0.0600542771383182,0.554433098391109
0.123225233290335,0.193171227832683,0.0599662508892021,0.554103744270297
0.123052358511282,0.192651942669107,0.0598784843332212,0.55377486346619
0.122879964665888,0.192134538222479,0.0597909763197029,0.553446454839747
0.122708049755475,0.191619006506059,0.0597037257047724,0.553118517255915
0.122536611792406,0.191105339567835,0.0596167313513026,0.552791049583613
0.122365648800011,0.190593529490413,0.0595299921288643,0.552464050695706
0.12219515881251,0.190083568390902,0.0594435069136769,0.552137519468993
0.12202513987494,0.189575448420807,0.05935727458856,0.551811454784186
0.121855590043078,0.189069161765914,0.0592712940428841,0.551485855525893
0.121686507383371,0.188564700646175,0.0591855641725233,0.551160720582598
0.121517889972861,0.1880620573156,0.0591000838798076,0.550836048846642
0.121349735899111,0.18756122406214,0.0590148520734755,0.550511839214208
0.121182043260139,0.187062193207575,0.0589298676686275,0.550188090585302
0.121014810164339,0.186564957107399,0.0588451295866797,0.549864801863735
0.120848034730415,0.186069508150703,0.0587606367553176,0.549541971957103
0.120681715087311,0.185575838760066,0.0586763881084512,0.549219599776773
0.12051584937414,0.185083941391434,0.0585923825861694,0.548897684237863
0.120350435740117,0.184593808534008,0.0585086191346949,0.548576224259228
0.120185472344486,0.184105432710127,0.0584250967063407,0.548255218763436
0.12002095735646,0.183618806475153,0.0583418142594657,0.547934666676759
