"Ambrosiodmus tachygraphus","Xylosandrus crassiusculus","Xylosandrus compactus","Xyleborus xylographus"
0.0501705247583993,0.907671197628328,0.303192469265566,0.0335017292157577
0.0499794035128613,0.90719283576118,0.302759327434248,0.033281135718566
0.0497895473208134,0.906713707674187,0.302327844893493,0.0330626061436936
0.0496009443110796,0.906233817067437,0.301898011059971,0.0328461156761646
0.0494135827562285,0.905753167636994,0.301469815445647,0.0326316398626817
0.0492274510704474,0.905271763074863,0.30104324765667,0.0324191546054786
0.0490425378074518,0.904789607068962,0.300618297392272,0.0322086361562922
0.0488588316584326,0.904306703303089,0.300194954443693,0.0320000611104479
0.0486763214500377,0.903823055456894,0.299773208693109,0.0317934064010614
0.0484949961423896,0.903338667205849,0.299353050112585,0.0315886492933494
0.0483148448271368,0.902853542221216,0.298934468763038,0.0313857673790502
0.0481358567255383,0.902367684170019,0.298517454793217,0.0311847385709496
0.0479580211865819,0.901881096715014,0.298101998438694,0.0309855410975121
0.0477813276851341,0.901393783514661,0.297688090020876,0.0307881534976129
0.0476057658201217,0.90090574822309,0.297275719946022,0.0305925546153708
0.0474313253127443,0.900416994490076,0.296864878704283,0.0303987235950775
0.0472579960047177,0.89992752596101,0.296455556868747,0.0302066398762235
0.0470857678565465,0.899437346276866,0.296047745094503,0.0300162831886175
0.0469146309458262,0.898946459074175,0.295641434117716,0.029827633547597
0.0467445754655732,0.898454867984997,0.295236614754714,0.0296406712493289
0.0465755917225845,0.897962576636889,0.294833277901092,0.0294553768661982
0.0464076701358234,0.89746958865288,0.294431414530821,0.0292717312422824
0.0462408012348326,0.896975907651441,0.294031015695377,0.0290897154889107
0.0460749756581741,0.896481537246457,0.293632072522874,0.0289093109803045
0.0459101841518953,0.895986481047196,0.293234576217218,0.0287304993493008
0.0457464175680193,0.895490742658287,0.292838518057265,0.0285532624831523
0.0455836668630618,0.894994325679688,0.292443889395994,0.0283775825194071
0.0454219230965714,0.894497233706658,0.292050681659691,0.0282034418418632
0.0452611774296945,0.893999470329732,0.291658886347141,0.0280308230765975
0.0451014211237633,0.89350103913469,0.291268495028837,0.027859709088068
0.0449426455389079,0.893001943702533,0.290879499346195,0.0276900829752872
0.0447848421326898,0.892502187609457,0.29049189101078,0.0275219280680651
0.0446280024587586,0.892001774426819,0.290105661803543,0.0273552279233212
0.0444721181655302,0.891500707721118,0.28972080357407,0.0271899663214633
0.0443171809948869,0.890998991053964,0.289337308239837,0.0270261272628322
0.0441631827808979,0.890496627982052,0.288955167785478,0.0268636949642102
0.0440101154485607,0.889993622057137,0.288574374262066,0.0267026538553939
0.0438579710125633,0.889489976826007,0.288194919786393,0.0265429885758274
0.0437067415760652,0.888985695830454,0.28781679654027,0.0263846839712976
0.0435564193294992,0.888480782607254,0.287439996769832,0.0262277250906873
0.0434069965493914,0.887975240688136,0.28706451278485,0.0260720971827879
0.0432584655972005,0.887469073599759,0.286690336958059,0.025917785693168
0.0431108189181752,0.886962284863682,0.286317461724486,0.0257647762610988
0.0429640490402307,0.886454877996349,0.285945879580793,0.0256130547165335
0.042818148572841,0.885946856509049,0.285575583084626,0.025462607077141
0.0426731102059516,0.885438223907906,0.285206564853973,0.0253134195453917
0.0425289267089062,0.884928983693841,0.284838817566532,0.0251654785056952
0.0423855909293929,0.884419139362558,0.284472333959082,0.0250187705215886
0.042243095792405,0.883908694404511,0.284107106826869,0.0248732823329741
0.0421014342992196,0.883397652304885,0.283743129022995,0.0247290008534053
0.0419605995263907,0.882886016543569,0.283380393457815,0.0245859131674212
0.0418205846247592,0.882373790595132,0.283018893098347,0.0244440065279269
0.0416813828184778,0.8818609779288,0.282658620967681,0.0243032683536197
0.0415429874040506,0.881347582008435,0.282299570144403,0.0241636862264609
0.0414053917493882,0.880833606292502,0.281941733762024,0.0240252478891909
0.041268589292877,0.880319054234055,0.281585105008413,0.0238879412428873
0.041132573542463,0.879803929280712,0.28122967712524,0.0237517543445664
0.0409973380747495,0.879288234874626,0.28087544340743,0.0236166754048248
0.0408628765341089,0.878771974452468,0.280522397202615,0.0234826927855232
0.0407291826318075,0.878255151445404,0.280170531910598,0.0233497949975083
0.0405962501451446,0.877737769279065,0.279819840982828,0.0232179706983756
0.0404640729166034,0.877219831373536,0.279470317921871,0.0230872086902697
0.040332644853016,0.876701341143323,0.279121956280897,0.0229574979177222
0.0402019599247404,0.876182301997337,0.278774749663169,0.0228288274655265
0.0400720121648499,0.875662717338869,0.278428691721537,0.0227011865566498
0.0399427956683351,0.875142590565571,0.278083776157946,0.0225745645501793
0.0398143045913175,0.874621925069431,0.277739996722938,0.0224489509393038
0.039686533150275,0.874100724236752,0.277397347215171,0.0223243353493298
0.0395594756212792,0.873578991448134,0.277055821480937,0.0222007075357308
0.039433126339244,0.873056730078447,0.276715413413691,0.0220780573822296
0.0393074796971849,0.872533943496816,0.276376116953581,0.0219563748989127
0.0391825301454901,0.872010635066594,0.276037926086986,0.021835650220377
0.0390582721912019,0.871486808145348,0.275700834846062,0.0217158736039066
0.0389347003973088,0.870962466084832,0.275364837308288,0.0215970354276811
0.038811809382048,0.870437612230969,0.275029927596022,0.0214791261890132
0.0386895938182188,0.869912249923833,0.274696099876061,0.0213621365026159
0.0385680484325049,0.869386382497625,0.274363348359207,0.0212460570988985
0.0384471680048073,0.868860013280657,0.274031667299836,0.0211308788222907
0.0383269473675877,0.868333145595327,0.273701050995474,0.0210165926295951
0.0382073814052197,0.867805782758106,0.273371493786377,0.0209031895883656
0.0380884650533511,0.867277928079513,0.27304299005512,0.0207906608753145
0.0379701932982749,0.866749584864098,0.272715534226184,0.0206789977747439
0.0378525611763088,0.866220756410423,0.272389120765552,0.020568191677004
0.0377355637731847,0.865691446011043,0.272063744180312,0.0204582340769765
0.0376191962234461,0.865161656952486,0.271739399018259,0.0203491165725828
0.0375034537098552,0.864631392515236,0.271416079867507,0.0202408308633159
0.0373883314628073,0.864100655973714,0.271093781356101,0.0201333687487978
0.0372738247597545,0.863569450596257,0.270772498151638,0.0200267221273583
0.0371599289246373,0.863037779645108,0.270452224960889,0.0199208829946389
0.0370466393273242,0.862505646376386,0.270132956529429,0.0198158434422176
0.0369339513830599,0.86197305404008,0.269814687641264,0.0197115956562573
0.0368218605519202,0.861440005880022,0.269497413118473,0.0196081319161751
0.0367103623382758,0.860906505133875,0.269181127820847,0.0195054445933333
0.0365994522902631,0.860372555033116,0.268865826645532,0.0194035261497519
0.0364891259992623,0.859838158803014,0.268551504526678,0.0193023691368408
0.0363793790993835,0.859303319662619,0.268238156435095,0.0192019661941531
0.036270207266959,0.858768040824741,0.267925777377907,0.0191023100481581
0.0361616062200442,0.858232325495934,0.267614362398213,0.0190033935110338
0.0360535717179239,0.857696176876482,0.267303906574754,0.0189052094794784
0.0359460995606265,0.857159598160379,0.266994405021579,0.0188077509335411
0.0358391855884446,0.856622592535317,0.266685852887721,0.0187110109354715
0.0357328256814625,0.856085163182666,0.266378245356866,0.0186149826285863
0.0356270157590899,0.855547313277462,0.266071577647043,0.018519659236155
0.0355217517796022,0.855009045988387,0.265765845010298,0.0184250340603026
0.0354170297396878,0.854470364477757,0.265461042732388,0.0183311004809296
0.0353128456740002,0.853931271901506,0.265157166132468,0.0182378519546492
0.0352091956547175,0.85339177140917,0.264854210562783,0.0181452820137402
0.0351060757911077,0.852851866143874,0.264552171408373,0.0180533842651182
0.0350034822290995,0.852311559242313,0.264251044086766,0.0179621523893205
0.0349014111508595,0.851770853834742,0.263950824047687,0.0178715801395088
0.0347998587743746,0.851229753044959,0.263651506772762,0.0177816613404862
0.0346988213530409,0.850688259990291,0.263353087775234,0.0176923898877296
0.0345982951752572,0.850146377781579,0.263055562599672,0.0176037597464379
0.034498276564025,0.849604109523169,0.262758926821691,0.0175157649505938
0.0343987618765528,0.849061458312889,0.262463176047671,0.0174283996020407
0.0342997475038669,0.848518427242044,0.262168305914483,0.0173416578695739
0.0342012298704267,0.847975019395398,0.26187431208921,0.0172555339880449
0.0341032054337452,0.847431237851162,0.261581190268883,0.017170022257481
0.0340056706840149,0.846887085680981,0.261288936180211,0.0170851170422166
0.0339086221437387,0.846342565949918,0.260997545579316,0.0170008127700391
0.0338120563673653,0.845797681716447,0.260707014251468,0.0169171039313471
0.0337159699409298,0.845252436032435,0.260417338010835,0.0168339850783219
0.0336203594816993,0.844706831943132,0.260128512700218,0.0167514508241108
0.0335252216378226,0.844160872487158,0.259840534190802,0.0166694958420239
0.033430553087985,0.843614560696491,0.259553398381908,0.0165881148647419
0.0333363505410674,0.843067899596454,0.259267101200739,0.0165073026835369
0.0332426107358104,0.842520892205704,0.25898163860214,0.0164270541475039
0.0331493304404821,0.841973541536222,0.258697006568353,0.016347364162805
0.0330565064525504,0.841425850593298,0.258413201108779,0.0162682276919237
0.0329641355983606,0.84087782237552,0.25813021825974,0.0161896397529316
0.0328722147328156,0.840329459874768,0.257848054084244,0.0161115954187652
0.0327807407390614,0.839780766076193,0.257566704671754,0.0160340898165136
0.0326897105281769,0.839231743958219,0.257286166137956,0.0159571181267174
0.0325991210388662,0.838682396492518,0.257006434624533,0.0158806755826772
0.0325089692371567,0.838132726644011,0.256727506298944,0.0158047574697732
0.0324192521161004,0.837582737370853,0.256449377354193,0.0157293591247942
0.0323299666954783,0.83703243162442,0.256172044008619,0.0156544759352764
0.0322411100215101,0.836481812349305,0.255895502505669,0.0155801033388533
0.0321526791665661,0.835930882483301,0.25561974911369,0.0155062368226134
0.0320646712288844,0.835379644957399,0.25534478012571,0.0154328719224681
0.0319770833322902,0.83482810269577,0.255070591859233,0.0153600042225297
0.0318899126259195,0.834276258615763,0.254797180656024,0.015287629354497
0.0318031562839464,0.83372411562789,0.254524542881907,0.0152157429970508
0.0317168115053136,0.83317167663582,0.254252674926559,0.0151443408752583
0.0316308755134662,0.832618944536368,0.253981573203308,0.0150734187599856
0.0315453455560895,0.832065922219489,0.253711234148933,0.015002972467319
0.0314602189048493,0.831512612568266,0.253441654223466,0.0149329978579954
0.0313754928551359,0.830959018458902,0.253172829909995,0.0148634908368393
0.0312911647258118,0.830405142760714,0.252904757714471,0.0147944473522099
0.0312072318589616,0.829850988336122,0.252637434165517,0.0147258633954545
0.0311236916196456,0.829296558040641,0.252370855814234,0.014657735000371
0.0310405413956566,0.828741854722876,0.252105019234021,0.0145900582426773
0.0309577785972797,0.828186881224511,0.251839921020378,0.0145228292394886
0.0308754006570548,0.827631640380301,0.251575557790731,0.0144560441488028
0.0307934050295419,0.827076135018068,0.251311926184247,0.0143896991689919
0.0307117891910904,0.82652036795869,0.25104902286165,0.0143237905383018
0.0306305506396102,0.825964342016096,0.250786844505046,0.0142583145343589
0.0305496868943455,0.825408059997257,0.250525387817749,0.0141932674736839
0.0304691954956529,0.824851524702181,0.250264649524097,0.0141286457112116
0.0303890740047803,0.824294738923905,0.250004626369288,0.014064445639819
0.0303093200036497,0.82373770544849,0.249745315119204,0.0140006636898585
0.0302299310946428,0.82318042705501,0.249486712560241,0.0139372963286992
0.0301509049003885,0.822622906515552,0.249228815499144,0.0138743400602733
0.0300722390635531,0.822065146595205,0.248971620762836,0.0138117914246298
0.0299939312466339,0.821507150052057,0.248715125198259,0.013749646997494
0.0299159791317546,0.820948919637186,0.248459325672206,0.0136879033898336
0.029838380420463,0.820390458094657,0.248204219071163,0.0136265572474302
0.0297611328335317,0.819831768161514,0.247949802301145,0.0135656052504576
0.0296842341107613,0.819272852567777,0.247696072287545,0.0135050441130654
0.0296076820107853,0.818713714036435,0.24744302597497,0.0134448705829683
0.0295314743108779,0.818154355283442,0.24719066032709,0.0133850814410418
0.029455608806764,0.817594779017709,0.246938972326483,0.0133256735009227
0.0293800833124318,0.817034987941104,0.246687958974484,0.0132666436086158
0.0293048956599468,0.816474984748443,0.246437617291034,0.0132079886421056
0.0292300436992688,0.815914772127486,0.24618794431453,0.0131497055109734
0.0291555252980708,0.815354352758934,0.245938937101679,0.0130917911560196
0.0290813383415606,0.814793729316426,0.245690592727352,0.013034242548892
0.0290074807323033,0.81423290446653,0.245442908284438,0.0129770566917179
0.0289339503900471,0.813671880868744,0.245195880883701,0.0129202306167419
0.028860745251551,0.813110661175486,0.244949507653639,0.0128637613859691
0.0287878632704137,0.812549248032099,0.244703785740342,0.0128076460908123
0.0287153024169054,0.811987644076838,0.244458712307356,0.0127518818517446
0.0286430606778016,0.811425851940874,0.24421428453554,0.0126964658179561
0.0285711360562181,0.810863874248284,0.243970499622935,0.0126413951670166
0.0284995265714488,0.810301713616054,0.243727354784627,0.0125866671045409
0.0284282302588048,0.809739372654072,0.243484847252611,0.0125322788638603
0.0283572451694558,0.809176853965126,0.24324297427566,0.0124782277056978
0.028286569370273,0.8086141601449,0.243001733119196,0.0124245109178479
0.028216200943674,0.808051293781974,0.242761121065156,0.0123711258148602
0.0281461379874698,0.80748825745782,0.242521135411867,0.012318069737728
0.0280763786147133,0.806925053746797,0.242281773473915,0.0122653400535809
0.0280069209535491,0.806361685216153,0.242043032582022,0.0122129341553806
0.0279377631470662,0.805798154426021,0.241804910082917,0.0121608494616223
0.0278689033531512,0.805234463929415,0.241567403339219,0.0121090834160391
0.0278003397443441,0.804670616272232,0.241330509729304,0.0120576334873099
0.027732070507695,0.804106613993247,0.241094226647193,0.0120064971687727
0.0276640938446233,0.80354245962411,0.240858551502427,0.0119556719781402
0.0275964079707778,0.802978155689351,0.240623481719948,0.0119051554572199
0.027529011115899,0.802413704706372,0.240389014739982,0.0118549451716381
0.027461901523682,0.801849109185449,0.240155148017921,0.0118050387105666
0.0273950774516424,0.801284371629727,0.239921879024206,0.0117554336864541
0.0273285371709823,0.800719494535225,0.239689205244217,0.0117061277347606
0.0272622789664593,0.800154480390832,0.239457124178151,0.0116571185136951
0.0271963011362551,0.799589331678304,0.239225633340918,0.011608403703957
0.0271306019918479,0.799024050872266,0.238994730262025,0.0115599810084813
0.0270651798578841,0.798458640440212,0.238764412485463,0.0115118481521861
0.0270000330720526,0.797893102842502,0.238534677569603,0.0114640028817242
0.0269351599849608,0.797327440532365,0.238305523087084,0.0114164429652379
0.0268705589600108,0.796761655955895,0.238076946624705,0.0113691661921167
0.0268062283732781,0.796195751552053,0.237848945783319,0.011322170372758
0.0267421666133914,0.795629729752669,0.237621518177732,0.0112754533383313
0.0266783720814132,0.795063592982438,0.237394661436589,0.0112290129405455
0.0266148431907224,0.794497343658923,0.237168373202279,0.0111828470514188
0.0265515783668981,0.793930984192555,0.236942651130827,0.0111369535630516
0.0264885760476043,0.793364516986634,0.236717492891796,0.0110913303874029
0.0264258346824763,0.792797944437328,0.236492896168183,0.0110459754560687
0.0263633527330083,0.792231268933675,0.236268858656321,0.0110008867200641
0.026301128672442,0.791664492857584,0.236045378065779,0.0109560621496075
0.0262391609856566,0.791097618583835,0.235822452119265,0.0109114997339079
0.0261774481690602,0.790530648480081,0.235600078552527,0.010867197480955
0.0261159887304822,0.789963584906851,0.23537825511426,0.0108231534173117
0.0260547811890667,0.789396430217546,0.235156979566006,0.0107793655879095
0.0259938240751676,0.788829186758446,0.234936249682063,0.0107358320558459
0.0259331159302443,0.788261856868708,0.23471606324939,0.0106925509021856
0.0258726553067589,0.78769444288037,0.234496418067515,0.010649520225763
0.0258124407680743,0.787126947118353,0.234277311948439,0.0106067381429874
0.0257524708883539,0.786559371900459,0.234058742716553,0.0105642027876516
0.0256927442524614,0.785991719537378,0.233840708208537,0.0105219123107415
0.025633259455863,0.785423992332686,0.23362320627328,0.0104798648802491
0.0255740151045294,0.784856192582851,0.233406234771787,0.0104380586809879
0.0255150098148399,0.784288322577233,0.233189791577087,0.0103964919144095
0.0254562422134869,0.783720384598085,0.232973874574155,0.0103551627984239
0.0253977109373816,0.783152380920561,0.232758481659817,0.0103140695672211
0.0253394146335606,0.78258431381271,0.23254361074267,0.0102732104710953
0.0252813519590942,0.78201618553549,0.232329259742994,0.0102325837762713
0.0252235215809946,0.781447998342761,0.232115426592668,0.0101921877647328
0.0251659221761258,0.780879754481292,0.231902109235088,0.010152020734053
0.0251085524311144,0.780311456190763,0.231689305625084,0.0101120809972274
0.0250514110422611,0.779743105703773,0.231477013728837,0.0100723668825087
0.0249944967154535,0.779174705245835,0.231265231523799,0.0100328767332432
0.0249378081660793,0.778606257035384,0.231053956998611,0.00999360890771007
0.0248813441189414,0.778037763283784,0.230843188153026,0.00995456177896169
0.0248251033081724,0.777469226195323,0.230632922997825,0.00991573373466682
0.0247690844771517,0.776900647967225,0.230423159554744,0.009877123176955
0.0247132863784219,0.776332030789649,0.230213895856394,0.00983872852226332
0.0246577077736078,0.775763376845693,0.230005129946181,0.0098005482011847
0.0246023474333342,0.775194688311401,0.229796859878234,0.00976258065831838
0.0245472041371465,0.774625967355764,0.22958908371733,0.00972482435212192
0.024492276673431,0.774057216140726,0.229381799538811,0.00968727775476515
0.0244375638393363,0.773488436821188,0.229175005428521,0.00964993935198596
0.0243830644406957,0.772919631545011,0.228968699482722,0.00961280764294769
0.0243287772919502,0.772350802453022,0.228762879808027,0.00957588114009829
0.0242747012160726,0.77178195167902,0.228557544521326,0.00953915836903125
0.0242208350444918,0.771213081349776,0.228352691749713,0.00950263786834815
0.0241671776170185,0.770644193585042,0.228148319630415,0.00946631818952288
0.0241137277817717,0.770075290497554,0.227944426310722,0.00943019789676748
0.0240604843951053,0.769506374193038,0.227741009947918,0.00939427556689964
0.024007446321536,0.768937446770214,0.227538068709208,0.00935854978921166
0.0239546124336722,0.768368510320801,0.227335600771654,0.00932301916534121
0.0239019816121427,0.767799566929524,0.227133604322102,0.00928768230914337
0.023849552745527,0.767230618674118,0.226932077557118,0.00925253784656445
0.0237973247302862,0.766661667625331,0.226731018682916,0.00921758441551701
0.0237452964706941,0.766092715846936,0.2265304259153,0.00918282066575676
0.0236934668787695,0.765523765395728,0.226330297479587,0.00914824525876053
0.0236418348742091,0.76495481832154,0.226130631610552,0.00911385686760599
0.023590399384321,0.764385876667237,0.225931426552354,0.00907965417685252
0.0235391593439587,0.763816942468731,0.22573268055848,0.00904563588242383
0.0234881136954565,0.763248017754984,0.225534391891675,0.00901180069149166
0.0234372613885645,0.762679104548013,0.22533655882388,0.00897814732236091
0.0233866013803851,0.762110204862896,0.225139179636173,0.00894467450435631
0.0233361326353098,0.76154132070778,0.2249422526187,0.0089113809777102
0.0232858541249569,0.760972454083888,0.224745776070622,0.00887826549345174
0.0232357648281091,0.76040360698552,0.224549748300045,0.00884532681329736
0.023185863730653,0.759834781400066,0.224354167623965,0.00881256370954265
0.0231361498255177,0.759265979308008,0.224159032368206,0.00877997496495514
0.0230866221126155,0.758697202682929,0.223964340867361,0.00874755937266884
0.023037279598782,0.758128453491519,0.223770091464732,0.00871531573607957
0.0229881212977177,0.757559733693583,0.223576282512271,0.0086832428687418
0.0229391462299294,0.756991045242042,0.223382912370524,0.00865133959426642
0.0228903534226727,0.756422390082948,0.22318997940857,0.00861960474621994
0.0228417419098953,0.755853770155488,0.222997482003967,0.00858803716802486
0.0227933107321799,0.755285187391989,0.222805418542692,0.0085566357128608
0.0227450589366887,0.754716643717926,0.222613787419087,0.00852539924356737
0.0226969855771081,0.754148141051931,0.222422587035805,0.00849432663254763
0.0226490897135937,0.753579681305799,0.222231815803748,0.00846341676167301
0.0226013704127159,0.753011266384494,0.22204147214202,0.00843266852218911
0.0225538267474067,0.752442898186161,0.221851554477866,0.00840208081462273
0.0225064577969059,0.751874578602129,0.221662061246621,0.00837165254868979
0.0224592626467089,0.751306309516919,0.221472990891659,0.00834138264320453
0.0224122403885143,0.750738092808254,0.221284341864332,0.00831127002598953
0.0223653901201725,0.750169930347064,0.221096112623927,0.0082813136337869
0.0223187109456341,0.749601823997499,0.220908301637605,0.0082515124121704
0.0222722019749,0.74903377561693,0.220720907380356,0.00822186531545862
0.0222258623239708,0.748465787055961,0.220533928334942,0.00819237130662903
0.0221796911147971,0.747897860158436,0.22034736299185,0.00816302935723321
0.0221336874752308,0.747329996761448,0.220161209849239,0.00813383844731284
0.0220878505389759,0.746762198695346,0.219975467412892,0.00810479756531667
0.022042179445541,0.746194467783746,0.219790134196162,0.0080759057080186
0.0219966733401907,0.745626805843532,0.219605208719927,0.00804716188043636
0.0219513313738992,0.745059214684874,0.21942068951254,0.00801856509575153
0.0219061527033028,0.74449169611123,0.219236575109778,0.00799011437523
0.0218611364906544,0.743924251919358,0.219052864054795,0.00796180874814371
0.0218162819037767,0.743356883899321,0.218869554898077,0.007933647251693
0.0217715881160171,0.742789593834498,0.218686646197389,0.00790562893092996
0.0217270543062032,0.742222383501594,0.218504136517732,0.00787775283868262
0.0216826796585974,0.741655254670646,0.218322024431296,0.00785001803547996
0.0216384633628532,0.741088209105031,0.218140308517411,0.00782242358947771
0.0215944046139716,0.74052124856148,0.217958987362504,0.00779496857638512
0.0215505026122576,0.739954374790083,0.217778059560052,0.0077676520793924
0.0215067565632771,0.739387589534297,0.217597523710535,0.00774047318909897
0.0214631656778151,0.738820894530958,0.217417378421395,0.0077134310034426
0.0214197291718327,0.738254291510292,0.217237622306989,0.00768652462762932
0.0213764462664264,0.737687782195915,0.217058253988543,0.00765975317406394
0.0213333161877861,0.737121368304855,0.216879272094112,0.00763311576228156
0.0212903381671546,0.73655505154755,0.216700675258535,0.00760661151887968
0.021247511440787,0.735988833627865,0.216522462123389,0.00758023957745113
0.0212048352499105,0.735422716243098,0.216344631336952,0.00755399907851767
0.0211623088406851,0.734856701083989,0.216167181554153,0.00752788916946443
0.0211199314641635,0.734290789834732,0.215990111436538,0.0075019090044749
0.0210777023762529,0.733724984172984,0.215813419652221,0.00747605774446681
0.0210356208376759,0.733159285769873,0.215637104875846,0.00745033455702857
0.0209936861139325,0.732593696290008,0.215461165788546,0.00742473861635642
0.0209518974752621,0.73202821739149,0.215285601077901,0.00739926910319243
