"Xyleborus germanus","Coptoborus pseudotenuis","Euwallacea validus","Xyleborus affinis"
0.387146726747784,0.136761875330457,0.361460310022214,0.800686660815352
0.386597276525336,0.136016650445153,0.360342342981977,0.799906363922744
0.386049786178729,0.135277102952003,0.35922928480822,0.799126164391185
0.385504244169265,0.134543179375597,0.358121111026946,0.798346067828614
0.384960639054329,0.133814826813307,0.357017797263009,0.797566079805911
0.384418959486351,0.133091992928896,0.355919319240504,0.79678620585707
0.38387919421177,0.13237462594618,0.354825652783137,0.796006451479375
0.383341332070024,0.131662674642766,0.353736773814566,0.795226822133565
0.382805361992545,0.130956088343843,0.352652658358726,0.794447323244015
0.382271273001773,0.130254816916037,0.351573282540129,0.793667960198897
0.381739054210179,0.12955881076133,0.350498622584148,0.792888738350357
0.381208694819303,0.128868020811039,0.349428654817273,0.792109663014681
0.380680184118805,0.128182398519858,0.348363355667356,0.791330739472462
0.380153511485528,0.127501895859963,0.347302701663828,0.790551972968774
0.379628666382571,0.126826465315169,0.346246669437907,0.789773368713332
0.379105638358381,0.126156059875163,0.345195235722777,0.788994931880665
0.378584417045848,0.125490633029784,0.344148377353757,0.788216667610279
0.37806499216142,0.124830138763367,0.343106071268449,0.787438581006821
0.377547353504221,0.124174531549154,0.34206829450687,0.78666067714025
0.37703149095519,0.12352376634375,0.341035024211568,0.785882961045993
0.376517394476225,0.122877798581654,0.340006237627719,0.785105437725116
0.376005054109336,0.122236584169838,0.33898191210321,0.784328112144482
0.375494459975819,0.121600079482386,0.337962025088709,0.783550989236917
0.374985602275428,0.120968241355195,0.336946554137715,0.78277407390137
0.374478471285566,0.120341027080729,0.3359354769066,0.781997371003074
0.373973057360485,0.119718394402835,0.334928771154626,0.781220885373708
0.373469350930494,0.119100301511611,0.333926414743963,0.780444621811555
0.372967342501178,0.118486707038332,0.33292838563968,0.779668585081665
0.372467022652628,0.117877570050434,0.331934661909728,0.778892779916011
0.371968382038681,0.117272850046549,0.330945221724916,0.778117211013647
0.371471411386166,0.116672506951601,0.329960043358861,0.777341883040867
0.370976101494165,0.116076501111951,0.328979105187941,0.776566800631364
0.370482443233276,0.115484793290601,0.328002385691225,0.775791968386382
0.369990427544897,0.114897344662446,0.327029863450395,0.775017390874877
0.369500045440504,0.114314116809586,0.32606151714966,0.774243072633668
0.369011288000949,0.113735071716684,0.325097325575654,0.773469018167594
0.368524146375767,0.113160171766384,0.324137267617329,0.772695231949671
0.368038611782479,0.112589379734774,0.323181322265828,0.77192171842124
0.367554675505923,0.112022658786902,0.322229468614362,0.771148481992124
0.367072328897575,0.111459972472349,0.321281685858066,0.77037552704078
0.366591563374888,0.11090128472084,0.320337953293848,0.769602857914452
0.366112370420643,0.110346559837922,0.319398250320233,0.768830478929319
0.365634741582294,0.109795762500676,0.318462556437192,0.76805839437065
0.365158668471335,0.109248857753485,0.317530851245969,0.767286608492953
0.364684142762667,0.108705811003853,0.316603114448892,0.766515125520123
0.364211156193976,0.108166588018268,0.315679325849185,0.765743949645596
0.363739700565115,0.107631154918113,0.314759465350761,0.764973085032492
0.363269767737502,0.107099478175628,0.313843512958016,0.764202535813766
0.362801349633509,0.106571524609911,0.312931448775613,0.763432306092359
0.362334438235879,0.106047261382979,0.312023253008259,0.762662399941337
0.361869025587132,0.105526655995857,0.311118905960471,0.761892821404047
0.361405103788991,0.105009676284728,0.310218388036344,0.761123574494256
0.360942665001805,0.104496290417121,0.309321679739301,0.760354663196298
0.360481701443987,0.103986466888141,0.308428761671845,0.759586091465225
0.360022205391455,0.10348017451675,0.307539614535305,0.758817863226941
0.359564169177076,0.102977382442085,0.306654219129569,0.758049982378356
0.359107585190126,0.102478060119824,0.30577255635282,0.757282452787523
0.358652445875746,0.10198217731859,0.304894607201256,0.756515278293782
0.358198743734412,0.101489704116404,0.304020352768816,0.755748462707907
0.357746471321408,0.101000610897169,0.303149774246892,0.754982009812239
0.357295621246304,0.10051486834721,0.30228285292404,0.754215923360838
0.356846186172446,0.100032447451838,0.301419570185687,0.753450207079615
0.356398158816443,0.0995533194919705,0.300559907513827,0.752684864666477
0.355951531947667,0.0990774560407798,0.299703846486721,0.751919899791465
0.355506298387757,0.0986048289603872,0.298851368778588,0.751155316096895
0.355062451010128,0.0981354103985952,0.298002456159289,0.750391117197493
0.354619982739485,0.0976691727856566,0.297157090494014,0.74962730668054
0.354178886551345,0.0972060888310843,0.296315253742958,0.748863888106001
0.353739155471563,0.0967461315204965,0.295476927960999,0.748100865006671
0.353300782575864,0.0962892741125017,0.294642095297367,0.747338240888305
0.352863760989378,0.0958354901356185,0.293810737995315,0.746576019229758
0.352428083886185,0.0953847533852335,0.292982838391781,0.745814203483119
0.351993744488861,0.0949370379205938,0.29215837891705,0.745052797073846
0.351560736068032,0.0944923180618382,0.291337342094415,0.744291803400905
0.35112905194193,0.0940505683870591,0.290519710539829,0.743531225836896
0.350698685475958,0.0936117637294039,0.289705466961559,0.742771067728195
0.350269630082255,0.0931758791742077,0.288894594159835,0.742011332395082
0.349841879219274,0.0927428900561625,0.2880870750265,0.741252023131876
0.349415426391352,0.0923127719565175,0.287282892544649,0.740493143207067
0.348990265148299,0.0918855007003156,0.286482029788277,0.739734695863446
0.348566389084982,0.0914610523536607,0.285684469921914,0.738976684318239
0.348143791840916,0.091039403221018,0.284890196200268,0.738219111763235
0.347722467099862,0.0906205298425476,0.284099191967856,0.737461981364919
0.347302408589428,0.0902044089914687,0.283311440658638,0.736705296264601
0.346883610080671,0.0897910176714555,0.282526925795652,0.735949059578542
0.34646606538771,0.0893803331140643,0.281745630990644,0.735193274398087
0.346049768367338,0.088972332776191,0.280967539943692,0.734437943789793
0.345634712918641,0.0885669943375604,0.280192636442834,0.733683070795553
0.34522089298262,0.0881642956982428,0.279420904363699,0.732928658432728
0.344808302541817,0.0877642149762019,0.278652327669124,0.73217470969427
0.344396935619948,0.0873667305048729,0.277886890408778,0.731421227548853
0.343986786281533,0.0869718208307669,0.277124576718789,0.730668214940992
0.343577848631541,0.0865794647111066,0.276365370821354,0.729915674791176
0.343170116815026,0.0861896411114876,0.275609257024369,0.729163609995987
0.34276358501678,0.0858023292035702,0.274856219721038,0.728412023428228
0.342358247460977,0.085417508362797,0.274106243389499,0.727660917937046
0.341954098410833,0.0850351581661379,0.27335931259243,0.726910296348055
0.34155113216826,0.0846552583898627,0.272615411976677,0.726160161463458
0.341149343073528,0.0842777890073396,0.271874526272856,0.725410516062173
0.340748725504934,0.0839027301868607,0.27113664029498,0.72466136289995
0.340349273878464,0.0835300622894922,0.270401738940061,0.723912704709499
0.339950982647474,0.083159765866952,0.269669807187733,0.723164544200607
0.339553846302359,0.0827918216595105,0.26894083009986,0.722416884060256
0.339157859370233,0.0824262105939178,0.268214792820149,0.721669726952749
0.338763016414618,0.0820629137813561,0.267491680573763,0.720923075519829
0.338369312035123,0.0817019125154142,0.266771478666934,0.720176932380794
0.337976740867136,0.0813431882700888,0.266054172486571,0.719431300132617
0.33758529758152,0.0809867226978081,0.265339747499878,0.71868618135007
0.337194976884303,0.0806324976274782,0.26462818925396,0.717941578585834
0.336805773516384,0.0802804950625551,0.263919483375437,0.717197494370621
0.336417682253229,0.0799306971791373,0.263213615570057,0.716453931213289
0.336030697904583,0.0795830863240823,0.262510571622305,0.715710891600962
0.335644815314172,0.0792376450131451,0.261810337395017,0.714968377999139
0.335260029359421,0.0788943559291389,0.261112898828993,0.714226392851819
0.334876334951165,0.0785532019201179,0.260418241942605,0.713484938581607
0.334493727033368,0.0782141659975807,0.259726352831416,0.712744017589834
0.334112200582842,0.0778772313346963,0.259037217667788,0.712003632256671
0.333731750608974,0.0775423812645503,0.258350822700496,0.711263784941239
0.333352372153449,0.0772095992784118,0.257667154254346,0.710524477981727
0.332974060289981,0.0768788690240215,0.256986198729783,0.709785713695503
0.332596810124046,0.0765501743039,0.256307942602511,0.709047494379225
0.332220616792614,0.0762234990736751,0.255632372423107,0.708309822308953
0.331845475463889,0.0758988274404294,0.254959474816632,0.707572699740265
0.331471381337048,0.075576143661069,0.254289236482257,0.706836128908362
0.331098329641985,0.0752554321407084,0.253621644192872,0.70610011202818
0.330726315639057,0.0749366774310773,0.252956684794705,0.705364651294504
0.330355334618828,0.0746198642289447,0.252294345206944,0.704629748882073
0.329985381901826,0.074304977374562,0.251634612421355,0.703895406945694
0.329616452838291,0.073992001850124,0.250977473501899,0.703161627620344
0.329248542807935,0.0736809227782491,0.250322915584358,0.702428413021285
0.328881647219696,0.0733717254204764,0.249670925875951,0.70169576524417
0.328515761511502,0.0730643951757804,0.249021491654961,0.700963686365148
0.328150881150032,0.0727589175791044,0.248374600270355,0.700232178440972
0.327787001630483,0.0724552782999092,0.247730239141413,0.699501243509109
0.327424118476339,0.0721534631407416,0.247088395757348,0.698770883587843
0.327062227239135,0.0718534580358158,0.246449057676935,0.698041100676379
0.326701323498238,0.071555249049616,0.24581221252814,0.697311896754955
0.326341402860615,0.0712588223755111,0.245177848007743,0.696583273784938
0.325982460960613,0.0709641643343888,0.244545951880973,0.695855233708935
0.32562449345974,0.0706712613733042,0.243916511981134,0.695127778450894
0.325267496046442,0.070380100064144,0.24328951620924,0.694400909916211
0.324911464435888,0.0700906671023072,0.242664952533646,0.693674629991827
0.324556394369758,0.0698029493054011,0.242042808989679,0.692948940546337
0.324202281616029,0.0695169336119514,0.241423073679279,0.692223843430088
0.323849121968766,0.0692326070801285,0.240805734770629,0.691499340475282
0.32349691124791,0.0689499568864886,0.240190780497796,0.69077543349608
0.32314564529908,0.0686689703247289,0.239578199160367,0.690052124288699
0.322795319993359,0.0683896348044571,0.238967979123091,0.689329414631515
0.322445931227102,0.0681119378499769,0.238360108815517,0.688607306285162
0.322097474921728,0.0678358670990843,0.237754576731639,0.687885800992632
0.321749947023527,0.0675614103018824,0.237151371429537,0.687164900479376
0.321403343503461,0.0672885553196052,0.236550481531023,0.686444606453399
0.321057660356972,0.0670172901234587,0.235951895721286,0.685724920605364
0.320712893603788,0.0667476027934736,0.23535560274854,0.685005844608684
0.320369039287732,0.0664794815173716,0.234761591423674,0.684287380119624
0.320026093476538,0.0662129145894451,0.234169850619896,0.683569528777396
0.319684052261656,0.0659478904094493,0.233580369272393,0.682852292204258
0.319342911758076,0.065684397481508,0.232993136377975,0.682135672005606
0.319002668104137,0.0654224244130309,0.232408140994736,0.681419669770074
0.318663317461352,0.0651619599136441,0.231825372241704,0.680704287069632
0.318324856014223,0.064902992794133,0.2312448192985,0.679989525459671
0.317987279970066,0.0646455119653968,0.230666471404998,0.67927538647911
0.317650585558834,0.0643895064374152,0.230090317860979,0.678561871650482
0.317314769032942,0.0641349653182276,0.229516348025798,0.677848982480029
0.316979826667094,0.063881877812923,0.228944551318042,0.677136720457801
0.316645754758112,0.0636302332226422,0.228374917215198,0.676425087057741
0.316312549624768,0.0633800209435915,0.227807435253311,0.675714083737784
0.31598020760761,0.0631312304660665,0.227242095026658,0.675003711939947
0.315648725068804,0.0628838513734888,0.226678886187414,0.67429397309042
0.31531809839196,0.0626378733414527,0.226117798445318,0.673584868599659
0.314988323981978,0.0623932861367826,0.225558821567348,0.672876399862477
0.314659398264876,0.0621500796166021,0.225001945377393,0.672168568258134
0.31433131768764,0.0619082437274121,0.224447159755924,0.671461375150426
0.314004078718055,0.0616677685041815,0.223894454639672,0.670754821887777
0.313677677844556,0.0614286440694463,0.223343820021304,0.67004890980333
0.313352111576066,0.0611908606324204,0.222795245949103,0.669343640215032
0.313027376441848,0.0609544084881151,0.222248722526645,0.668639014425724
0.312703468991343,0.06071927801647,0.22170423991248,0.667935033723231
0.312380385794028,0.0604854596814929,0.221161788319821,0.66723169938045
0.312058123439258,0.0602529440304095,0.220621358016218,0.666529012655434
0.311736678536121,0.0600217216928231,0.220082939323254,0.665826974791482
0.311416047713292,0.0597917833798826,0.219546522616226,0.665125587017228
0.311096227618881,0.0595631198834626,0.219012098323835,0.664424850546722
0.310777214920295,0.059335722075349,0.218479656927877,0.663724766579518
0.31045900630409,0.0591095809064369,0.217949188962937,0.663025336300763
0.310141598475832,0.0588846874059365,0.217420685016077,0.662326560881276
0.309824988159953,0.0586610326805868,0.216894135726536,0.661628441477639
0.309509172099613,0.0584386079138798,0.216369531785422,0.660930979232277
0.309194147056561,0.058217404365293,0.215846863935414,0.660234175273545
0.308879909811002,0.0579974133695297,0.215326122970458,0.65953803071581
0.308566457161454,0.057778626335768,0.21480729973547,0.658842546659534
0.308253785924618,0.0575610347469196,0.214290385126037,0.658147724191356
0.307941892935247,0.0573446301588951,0.213775370088121,0.657453564384181
0.307630775046007,0.0571294041998781,0.213262245617766,0.656760068297251
0.307320429127351,0.056915348569608,0.212751002760802,0.656067236976238
0.30701085206739,0.0567024550386702,0.212241632612558,0.65537507145332
0.306702040771759,0.0564907154477939,0.211734126317566,0.654683572747259
0.306393992163496,0.0562801217071586,0.211228475069276,0.653992741863488
0.306086703182912,0.0560706657957076,0.21072467010977,0.653302579794188
0.305780170787465,0.0558623397604695,0.210222702729473,0.652613087518369
0.305474391951638,0.0556551357158868,0.20972256426687,0.651924266001947
0.305169363666818,0.0554490458431525,0.209224246108227,0.651236116197827
0.304865082941167,0.0552440623895534,0.208727739687304,0.650548639045979
0.304561546799509,0.0550401776678213,0.20823303648508,0.649861835473518
0.304258752283207,0.0548373840554912,0.207740128029472,0.649175706394782
0.303956696450042,0.0546356739942657,0.207249005895061,0.648490252711407
0.3036553763741,0.0544350399893882,0.206759661702815,0.64780547531241
0.303354789145652,0.0542354746090211,0.206272087119815,0.64712137507426
0.303054931871041,0.0540369704836318,0.205786273858985,0.646437952860958
0.302755801672563,0.0538395203053859,0.205302213678819,0.645755209524113
0.302457395688359,0.0536431168275459,0.204819898383114,0.645073145903018
0.302159711072299,0.0534477528638771,0.204339319820699,0.644391762824723
0.301862744993873,0.0532534212880605,0.203860469885172,0.643711061104117
0.301566494638075,0.0530601150331108,0.203383340514634,0.643031041543992
0.301270957205302,0.0528678270908026,0.202907923691426,0.642351704935129
0.300976129911234,0.0526765505111005,0.202434211441866,0.641673052056363
0.30068200998674,0.0524862784015981,0.201962195835989,0.640995083674664
0.300388594677758,0.0522970039269608,0.201491868987289,0.640317800545205
0.300095881245199,0.0521087203083758,0.20102322305246,0.63964120341144
0.299803866964834,0.0519214208230084,0.200556250231141,0.63896529300517
0.299512549127198,0.051735098803463,0.200090942765661,0.638290070046623
0.29922192503748,0.0515497476372511,0.199627292940786,0.637615535244522
0.298931992015425,0.0513653607662643,0.199165293083465,0.636941689296156
0.298642747395231,0.0511819316862537,0.198704935562585,0.636268532887454
0.298354188525446,0.0509994539463139,0.198246212788714,0.635596066693054
0.298066312768874,0.0508179211483738,0.197789117213863,0.634924291376375
0.297779117502473,0.0506373269466924,0.19733364133123,0.634253207589689
0.297492600117254,0.050457665047359,0.196879777674964,0.633582815974185
0.297206758018189,0.0502789292078008,0.196427518819915,0.632913117160045
0.296921588624114,0.0501011132362941,0.195976857381396,0.632244111766511
0.296637089367629,0.0499242109914812,0.195527786014941,0.631575800401955
0.296353257695008,0.0497482163818936,0.195080297416066,0.630908183663943
0.296070091066104,0.0495731233654781,0.194634384320032,0.630241262139312
0.295787586954253,0.04939892594913,0.194190039501607,0.629575036404229
0.295505742846186,0.0492256181882303,0.193747255774833,0.628909507024267
0.295224556241935,0.0490531941861881,0.193306025992788,0.628244674554464
0.294944024654744,0.048881648093988,0.192866343047361,0.627580539539398
0.294664145610974,0.0487109741097416,0.192428199869014,0.626917102513247
0.294384916650021,0.0485411664782451,0.191991589426556,0.626254363999861
0.294106335324221,0.0483722194905404,0.191556504726915,0.625592324512824
0.293828399198769,0.0482041274834813,0.191122938814909,0.624930984555521
0.293551105851624,0.0480368848393046,0.19069088477302,0.624270344621205
0.293274452873428,0.0478704859852048,0.190260335721174,0.623610405193059
0.29299843786742,0.0477049253929152,0.189831284816513,0.622951166744265
0.29272305844935,0.0475401975782908,0.189403725253177,0.622292629738065
0.292448312247394,0.047376297100898,0.188977650262082,0.621634794627824
0.292174196902072,0.0472132185636072,0.188553053110699,0.620977661857099
0.291900710066164,0.04705095661219,0.188129927102841,0.620321231859698
0.291627849404631,0.0468895059349213,0.187708265578443,0.619665505059746
0.291355612594529,0.0467288612621846,0.187288061913349,0.619010481871745
0.291083997324929,0.0465690173660819,0.186869309519094,0.618356162700638
0.290813001296841,0.0464099690600481,0.186452001842697,0.617702547941875
0.290542622223132,0.0462517111984687,0.186036132366447,0.617049637981466
0.290272857828442,0.0460942386763018,0.185621694607691,0.616397433196053
0.290003705849118,0.0459375464287046,0.18520868211863,0.615745933952963
0.289735164033123,0.0457816294306623,0.184797088486106,0.615095140610275
0.289467230139969,0.0456264826966233,0.184386907331399,0.614445053516876
0.289199901940635,0.0454721012801353,0.183978132310023,0.613795673012524
0.288933177217494,0.0453184802734879,0.183570757111519,0.61314699942791
0.288667053764237,0.0451656148073566,0.183164775459253,0.612499033084712
0.2884015293858,0.0450135000504529,0.182760181110218,0.611851774295661
0.288136601898288,0.0448621312091751,0.182356967854827,0.611205223364595
0.287872269128903,0.0447115035272658,0.181955129516723,0.610559380586522
0.287608528915871,0.0445616122854709,0.181554659952574,0.609914246247675
0.28734537910837,0.0444124528012022,0.181155553051879,0.609269820625575
0.287082817566458,0.0442640204282051,0.180757802736774,0.608626103989083
0.286820842161005,0.0441163105562277,0.180361402961836,0.607983096598462
0.286559450773617,0.0439693186106946,0.179966347713889,0.607340798705434
0.286298641296571,0.0438230400523838,0.179572631011815,0.606699210553237
0.286038411632745,0.0436774703771068,0.179180246906362,0.606058332376679
0.285778759695548,0.0435326051153916,0.178789189479954,0.605418164402198
0.285519683408851,0.0433884398321699,0.178399452846505,0.604778706847919
0.285261180706923,0.0432449701264668,0.178011031151227,0.604139959923705
0.285003249534361,0.0431021916310939,0.17762391857045,0.603501923831219
0.284745887846023,0.0429601000123452,0.17723810931143,0.602864598763973
0.284489093606965,0.0428186909696966,0.176853597612175,0.60222798490739
0.284232864792373,0.0426779602355087,0.176470377741252,0.601592082438852
0.283977199387499,0.042537903574731,0.176088443997613,0.600956891527761
0.283722095387596,0.0423985167846119,0.175707790710408,0.600322412335587
0.283467550797855,0.042259795694409,0.175328412238815,0.599688645015928
0.283213563633339,0.0421217361651032,0.174950302971851,0.599055589714559
0.282960131918924,0.0419843340891168,0.174573457328203,0.598423246569488
0.282707253689235,0.0418475853900332,0.17419786975605,0.597791615711009
0.282454926988582,0.0417114860223192,0.173823534732883,0.597160697261753
0.2822031498709,0.0415760319710518,0.173450446765341,0.596530491336743
0.281951920399689,0.0414412192516454,0.173078600389028,0.595900998043446
0.281701236647953,0.0413070439095846,0.172707990168349,0.595272217481824
0.281451096698138,0.0411735020201564,0.172338610696333,0.594644149744385
0.281201498642075,0.0410405896881883,0.171970456594471,0.594016794916238
0.280952440580918,0.0409083030477861,0.171603522512539,0.593390153075141
0.28070392062509,0.0407766382620775,0.171237803128438,0.592764224291553
0.280455936894219,0.0406455915229547,0.170873293148022,0.592139008628684
0.280208487517085,0.040515159050823,0.170509987304935,0.591514506142549
0.27996157063156,0.0403853370943495,0.170147880360447,0.590890716882012
0.279715184384552,0.0402561219302153,0.16978696710329,0.590267640888843
0.279469326931948,0.04012750986287,0.169427242349495,0.58964527819776
0.279223996438558,0.039999497224289,0.169068700942232,0.589023628836488
0.278979191078062,0.0398720803737326,0.168711337751648,0.588402692825797
0.278734909032949,0.0397452556975081,0.168355147674711,0.58778247017956
0.27849114849447,0.0396190196087334,0.168000125635045,0.587162960904799
0.278247907662575,0.0394933685471041,0.16764626658278,0.586544165001729
0.278005184745868,0.0393682989786621,0.167293565494391,0.585926082463812
0.277762977961547,0.0392438073955667,0.166942017372545,0.585308713277803
0.277521285535352,0.0391198903158683,0.166591617245945,0.584692057423797
0.277280105701516,0.0389965442832834,0.166242360169177,0.584076114875275
0.277039436702707,0.038873765866973,0.165894241222556,0.583460885599154
0.276799276789982,0.0387515516613225,0.165547255511979,0.582846369555833
0.27655962422273,0.0386298982857237,0.165201398168768,0.582232566699239
0.276320477268626,0.0385088023843595,0.164856664349526,0.581619476976872
0.276081834203575,0.03838826062599,0.164513049235985,0.581007100329853
0.275843693311667,0.0382682697037413,0.164170548034858,0.580395436692972
0.275606052885122,0.0381488263348962,0.163829155977694,0.579784485994728
0.275368911224245,0.0380299272606867,0.16348886832073,0.57917424815738
0.275132266637374,0.0379115692460889,0.163149680344749,0.578564723096987
0.274896117440831,0.0377937490796194,0.16281158735493,0.577955910723457
0.274660461958873,0.0376764635731344,0.162474584680714,0.57734781094059
0.274425298523648,0.0375597095616303,0.16213866767565,0.576740423646124
0.274190625475143,0.0374434839030461,0.161803831717264,0.576133748731774
0.273956441161136,0.0373277834780684,0.161470072206913,0.575527786083283
0.273722743937154,0.0372126051899369,0.161137384569644,0.574922535580462
0.273489532166421,0.0370979459642541,0.16080576425406,0.574317997097231
0.273256804219814,0.0369838027487942,0.16047520673218,0.573714170501669
0.273024558475817,0.0368701725133159,0.160145707499298,0.573111055656048
0.272792793320473,0.0367570522493759,0.159817262073852,0.572508652416887
0.272561507147345,0.0366444389701448,0.159489865997288,0.571906960634983
