"Xyleborus obesus","Xyleborus seriatus","Ambrosiodmus obliquus","Xyleborus glabratus"
0.158769818470918,0.539270956531974,0.360425444174361,0.64394814188441
0.158425118768843,0.538367906782599,0.358867716160676,0.641650232902005
0.158082076541788,0.53746736372304,0.35731770213019,0.639352845836824
0.157740679405187,0.536569318635786,0.355775372731369,0.637056084113712
0.157400915100157,0.535673762831815,0.354240698458388,0.634760050415247
0.157062771491879,0.53478068765061,0.352713649658076,0.632464846670053
0.156726236568014,0.533890084460176,0.351194196536737,0.630170574041441
0.156391298437138,0.533001944657062,0.349682309166828,0.627877332916386
0.156057945327204,0.532116259666365,0.348177957493513,0.625585222894831
0.155726165584027,0.53123302094175,0.34668111134109,0.62329434277932
0.155395947669794,0.530352219965446,0.345191740419291,0.621004790564963
0.15506728016159,0.529473848248264,0.343709814329454,0.618716663429722
0.154740151749955,0.528597897329587,0.342235302570577,0.616430057725033
0.154414551237461,0.527724358777382,0.34076817454525,0.614145068966752
0.154090467537305,0.526853224188188,0.339308399565462,0.611861791826421
0.153767889671928,0.525984485187119,0.337855946858299,0.609580320122861
0.153446806771657,0.525118133427856,0.336410785571519,0.607300746814094
0.153127208073363,0.524254160592634,0.334972884779017,0.605023163989571
0.15280908291914,0.523392558392238,0.333542213486171,0.602747662862731
0.152492420755004,0.522533318565986,0.332118740635087,0.600474333763876
0.152177211129615,0.521676432881713,0.33070243510972,0.598203266133353
0.151863443693012,0.520821893135761,0.329293265740903,0.595934548515063
0.151551108195373,0.519969691152954,0.327891201311257,0.59366826855026
0.151240194485787,0.519119818786577,0.326496210560002,0.591404512971684
0.150930692511047,0.51827226791836,0.325108262187665,0.58914336759798
0.150622592314467,0.517427030458448,0.323727324860684,0.58688491732843
0.150315884034704,0.516584098345378,0.322353367215908,0.584629246137981
0.150010557904606,0.51574346354605,0.320986357865014,0.582376437072584
0.149706604250077,0.514905118055698,0.319626265398807,0.580126572244804
0.149404013488955,0.514069053897862,0.318273058391432,0.577879732829748
0.149102776129904,0.51323526312435,0.316926705404505,0.575635999061274
0.148802882771334,0.512403737815209,0.315587174991125,0.573395450228472
0.148504324100318,0.511574470078688,0.314254435699819,0.571158164672455
0.148207090891545,0.510747452051199,0.312928456078386,0.568924219783407
0.147911174006272,0.509922675897282,0.311609204677653,0.566693691997921
0.147616564391297,0.509100133809563,0.310296650055145,0.564466656796606
0.147323253077952,0.508279818008713,0.308990760778671,0.562243188701961
0.147031231181101,0.507461720743407,0.307691505429829,0.560023361276528
0.146740489898156,0.506645834290278,0.306398852607418,0.557807247121288
0.146451020508113,0.505832150953873,0.305112770930778,0.555594917874337
0.146162814370588,0.505020663066608,0.303833229043048,0.553386444209803
0.145875862924885,0.504211362988719,0.302560195614343,0.551181895837023
0.145590157689059,0.503404243108212,0.301293639344858,0.548981341499962
0.145305690259002,0.502599295840819,0.300033528967888,0.546784848976885
0.145022452307544,0.501796513629937,0.298779833252783,0.544592485080262
0.14474043558356,0.500995888946588,0.297532521007823,0.542404315656912
0.144459631911092,0.500197414289356,0.296291561083027,0.540220405588383
0.144180033188483,0.499401082184338,0.295056922372876,0.538040818791554
0.143901631387527,0.498606885185089,0.293828573818993,0.535865618219469
0.143624418552623,0.497814815872564,0.292606484412723,0.533694865862389
0.143348386799949,0.49702486685506,0.291390623197674,0.531528622749059
0.143073528316641,0.496237030768162,0.29018095927217,0.52936694894819
0.142799835359986,0.495451300274684,0.288977461791655,0.527209903570154
0.142527300256628,0.494667668064602,0.287780099971022,0.525057544768869
0.142255915401781,0.493886126855005,0.286588843086885,0.522909929743903
0.141985673258454,0.493106669390023,0.285403660479792,0.520767114742766
0.141716566356691,0.492329288440772,0.284224521556367,0.518629155063389
0.14144858729281,0.491553976805288,0.283051395791407,0.516496105056803
0.141181728728671,0.490780727308464,0.281884252729907,0.514368018129989
0.140915983390931,0.490009532801986,0.280723061989039,0.512244946748921
0.140651344070329,0.489240386164265,0.279567793260067,0.510126942441776
0.140387803620971,0.488473280300379,0.27841841631021,0.508014055802323
0.140125354959622,0.487708208141995,0.277274900984453,0.505906336493469
0.139863991065017,0.486945162647313,0.276137217207303,0.503803833250978
0.139603704977174,0.48618413680099,0.275005334984488,0.50170659388735
0.139344489796716,0.485425123614078,0.273879224404616,0.499614665295846
0.139086338684207,0.484668116123951,0.272758855640772,0.497528093454679
0.138829244859491,0.483913107394235,0.271644198952077,0.495446923431337
0.138573201601048,0.483160090514742,0.270535224685186,0.493371199387058
0.138318202245347,0.482409058601397,0.269431903275753,0.49130096458145
0.138064240186217,0.481660004796165,0.268334205249838,0.489236261377228
0.137811308874222,0.480912922266983,0.267242101225272,0.487177131245104
0.137559401816047,0.480167804207687,0.266155561912985,0.485123614768794
0.13730851257389,0.479424643837936,0.265074558118273,0.48307575165014
0.137058634764858,0.478683434403145,0.263999060742043,0.481033580714374
0.136809762060384,0.477944169174406,0.262929040781999,0.478997139915478
0.136561888185632,0.477206841448418,0.261864469333796,0.476966466341667
0.13631500691893,0.47647144454741,0.260805317592147,0.474941596220971
0.136069112091196,0.47573797181907,0.259751556851903,0.472922564926937
0.135824197585376,0.475006416636464,0.258703158509077,0.470909406984419
0.135580257335891,0.474276772397968,0.257660094061842,0.468902156075466
0.135337285328091,0.473549032527187,0.256622335111488,0.466900845045311
0.135095275597711,0.47282319047288,0.255589853363342,0.464905505908442
0.134854222230343,0.472099239708885,0.254562620627656,0.462916169854771
0.134614119360902,0.471377173734043,0.253540608820453,0.460932867255873
0.134374961173115,0.470656986072116,0.252523789964345,0.45895562767131
0.134136741898999,0.469938670271717,0.251512136189315,0.456984479855036
0.133899455818361,0.469222219906226,0.250505619733465,0.455019451761865
0.133663097258296,0.46850762857372,0.249504212943735,0.45306057055402
0.13342766059269,0.467794889896884,0.248507888276589,0.45110786260774
0.133193140241738,0.467083997522944,0.247516618298665,0.449161353519944
0.132959530671457,0.46637494512358,0.246530375687405,0.447221068114977
0.132726826393212,0.465667726394855,0.245549133231647,0.44528703045139
0.13249502196325,0.464962335057128,0.24457286383219,0.443359263828777
0.132264111982232,0.464258764854981,0.243601540502337,0.441437790794682
0.132034091094776,0.463557009557139,0.242635136368398,0.439522633151521
0.131804953989008,0.462857062956389,0.241673624670177,0.437613811963579
0.131576695396111,0.4621589188695,0.240716978761427,0.43571134756403
0.131349310089886,0.461462571137144,0.239765172110281,0.433815259561999
0.131122792886319,0.46076801362382,0.238818178299658,0.431925566849664
0.130897138643145,0.460075240217768,0.237875971027639,0.430042287609393
0.130672342259429,0.459384244830892,0.236938524107831,0.428165439320897
0.130448398675144,0.45869502139868,0.236005811469689,0.426295038768428
0.130225302870755,0.458007563880124,0.235077807158835,0.424431102047992
0.130003049866812,0.457321866257638,0.234154485337335,0.422573644574585
0.129781634723544,0.45663792253698,0.233235820283975,0.420722681089456
0.129561052540461,0.455955726747168,0.23232178639449,0.418878225667373
0.129341298455958,0.455275272940405,0.231412358181796,0.417040291723921
0.129122367646927,0.454596555191992,0.230507510276188,0.415208892022798
0.128904255328369,0.453919567600253,0.229607217425519,0.413384038683133
0.128686956753017,0.453244304286449,0.228711454495362,0.4115657431868
0.128470467210956,0.452570759394703,0.227820196469152,0.409754016385748
0.128254782029256,0.451898927091914,0.226933418448309,0.407948868509331
0.128039896571603,0.451228801567681,0.226051095652342,0.406150309171632
0.127825806237937,0.450560377034217,0.225173203418937,0.404358347378803
0.127612506464092,0.449893647726273,0.224299717204025,0.402572991536383
0.127399992721446,0.449228607901056,0.223430612581834,0.400794249456623
0.127188260516568,0.448565251838146,0.222565865244927,0.399022128365804
0.126977305390873,0.447903573839418,0.221705451004218,0.397256634911538
0.126767122920283,0.447243568228957,0.220849345788976,0.395497775170069
0.126557708714886,0.446585229352986,0.219997525646816,0.393745554653555
0.126349058418606,0.445928551579775,0.219149966743668,0.391999978317335
0.126141167708873,0.445273529299568,0.218306645363738,0.390261050567188
0.125934032296294,0.444620156924497,0.217467537909449,0.388528775266562
0.125727647924335,0.443968428888506,0.216632620901377,0.386803155743798
0.125522010369004,0.443318339647269,0.215801870978159,0.385084194799323
0.125317115438532,0.442669883678108,0.2149752648964,0.38337189471282
0.125112958973066,0.442023055479913,0.214152779530567,0.381666257250388
0.124909536844361,0.441377849573065,0.21333439187286,0.379967283671657
0.124706844955479,0.440734260499352,0.212520079033082,0.378274974736892
0.124504879240483,0.440092282821891,0.211709818238488,0.37658933071406
0.124303635664147,0.439451911125046,0.210903586833633,0.374910351385877
0.124103110221662,0.43881314001435,0.210101362280195,0.37323803605681
0.123903298938341,0.438175964116426,0.209303122156802,0.37157238356006
0.123704197869341,0.437540378078903,0.208508844158834,0.369913392264509
0.123505803099372,0.436906376570343,0.207718506098228,0.368261060081631
0.123308110742424,0.436273954280152,0.206932085903259,0.366615384472361
0.123111116941485,0.435643105918513,0.206149561618324,0.364976362453945
0.122914817868273,0.435013826216295,0.205370911403711,0.363343990606738
0.12271920972296,0.434386109924981,0.204596113535353,0.361718265080961
0.122524288733909,0.433759951816586,0.203825146404584,0.360099181603435
0.122330051157409,0.433135346683579,0.20305798851788,0.358486735484261
0.122136493277412,0.432512289338804,0.20229461849659,0.356880921623461
0.121943611405278,0.431890774615402,0.201535015076661,0.355281734517583
0.121751401879516,0.431270797366732,0.20077915710836,0.35368916826625
0.121559861065535,0.430652352466292,0.200027023555977,0.352103216578682
0.12136898535539,0.43003543480764,0.199278593497529,0.350523872780162
0.121178771167542,0.429420039304321,0.198533846124455,0.348951129818461
0.120989214946607,0.428806160889781,0.197792760741304,0.347384980270213
0.12080031316312,0.428193794517297,0.197055316765413,0.345825416347252
0.12061206231329,0.427582935159894,0.196321493726582,0.344272429902888
0.120424458918774,0.426973577810271,0.195591271266743,0.342726012438153
0.120237499526432,0.426365717480721,0.194864629139618,0.341186155107983
0.120051180708106,0.425759349203056,0.194141547210376,0.339652848727357
0.119865499060387,0.425154468028529,0.193422005455283,0.338126083777391
0.119680451204388,0.424551069027757,0.192705983961342,0.336605850411371
0.119496033785525,0.423949147290645,0.191993462925938,0.335092138460752
0.119312243473295,0.42334869792631,0.191284422656462,0.333584937441085
0.119129076961053,0.422749716063004,0.190578843569946,0.332084236557916
0.118946530965805,0.422152196848039,0.189876706192684,0.330590024712612
0.118764602227986,0.421556135447707,0.189177991159849,0.329102290508151
0.118583287511252,0.420961527047212,0.188482679215107,0.327621022254854
0.118402583602273,0.420368366850587,0.187790751210227,0.326146207976061
0.118222487310524,0.419776650080621,0.187102188104688,0.324677835413757
0.118042995468081,0.419186371978789,0.186416970965275,0.323215892034149
0.117864104929417,0.418597527805169,0.185735080965682,0.321760365033185
0.117685812571208,0.418010112838372,0.185056499386101,0.32031124134202
0.117508115292128,0.417424122375465,0.184381207612814,0.318868507632428
0.117331010012656,0.416839551731902,0.183709187137778,0.317432150322164
0.117154493674884,0.416256396241442,0.183040419558212,0.316002155580265
0.116978563242324,0.41567465125608,0.18237488657617,0.314578509332306
0.116803215699719,0.415094312145974,0.181712569998126,0.313161197265595
0.116628448052854,0.414515374299369,0.18105345173454,0.311750204834317
0.116454257328372,0.413937833122524,0.180397513799436,0.310345517264619
0.116280640573591,0.413361684039638,0.179744738309968,0.308947119559647
0.11610759485632,0.412786922492781,0.179095107485985,0.307554996504527
0.115935117264682,0.412213543941819,0.178448603649596,0.306169132671289
0.115763204906937,0.411641543864338,0.177805209224732,0.304789512423738
0.115591854911301,0.411070917755579,0.177164906736704,0.303416119922268
0.115421064425779,0.410501661128361,0.176527678811763,0.302048939128634
0.115250830617986,0.409933769513008,0.175893508176651,0.300687953810649
0.115081150674981,0.409367238457282,0.175262377658161,0.299333147546843
0.1149120218031,0.408802063526309,0.174634270182681,0.297984503731069
0.114743441227784,0.408238240302506,0.174009168775751,0.296642005577037
0.114575406193416,0.407675764385516,0.173387056561612,0.295305636122816
0.11440791396316,0.407114631392129,0.172767916762745,0.293975378235271
0.114240961818798,0.40655483695622,0.17215173269943,0.292651214614444
0.114074547060568,0.405996376728671,0.171538487789281,0.291333127797892
0.113908667007008,0.405439246377308,0.170928165546791,0.290021100164959
0.113743318994799,0.404883441586825,0.170320749582882,0.288715113941008
0.11357850037861,0.404328958058718,0.169716223604439,0.287415151201588
0.113414208530944,0.403775791511217,0.169114571413855,0.286121193876557
0.113250440841987,0.40322393767921,0.168515776908572,0.284833223754149
0.113087194719456,0.402673392314184,0.167919824080616,0.28355122248499
0.112924467588453,0.402124151184147,0.167326697016144,0.282275171586059
0.112762256891315,0.401576210073566,0.166736379894975,0.281005052444604
0.112600560087471,0.401029564783295,0.166148856990134,0.279740846321999
0.112439374653294,0.400484211130508,0.165564112667383,0.278482534357551
0.112278698081964,0.399940144948634,0.164982131384767,0.277230097572263
0.11211852788332,0.399397362087284,0.164402897692146,0.275983516872539
0.111958861583725,0.39885585841219,0.163826396230732,0.27474277305384
0.111799696725927,0.398315629805132,0.163252611732629,0.273507846804293
0.111641030868919,0.397776672163874,0.162681529020367,0.272278718708246
0.111482861587806,0.3972389814021,0.162113133006442,0.271055369249777
0.111325186473671,0.396702553449341,0.161547408692851,0.26983777881615
0.111168003133441,0.396167384250915,0.160984341170632,0.268625927701233
0.111011309189753,0.395633469767859,0.160423915619396,0.267419796108845
0.110855102280831,0.395100805976864,0.159866117306874,0.266219364156081
0.110699380060347,0.394569388870205,0.159310931588448,0.265024611876574
0.110544140197302,0.394039214455683,0.158758343906691,0.263835519223708
0.110389380375895,0.393510278756555,0.158208339790907,0.262652066073793
0.110235098295401,0.392982577811473,0.157660904856674,0.26147423222919
0.110081291670041,0.392456107674414,0.157116024805376,0.260301997421381
0.109927958228867,0.391930864414621,0.156573685423754,0.25913534131401
0.109775095715637,0.391406844116537,0.156033872583437,0.257974243505857
0.109622701888692,0.390884042879742,0.155496572240495,0.25681868353379
0.109470774520843,0.390362456818887,0.15496177043497,0.25566864087565
0.109319311399247,0.389842082063633,0.154429453290432,0.254524094953107
0.109168310325295,0.389322914758589,0.153899607013515,0.253385025134465
0.109017769114494,0.388804951063244,0.153372217893462,0.252251410737423
0.108867685596352,0.388288187151912,0.15284727230168,0.251123231031794
0.108718057614268,0.387772619213663,0.152324756691277,0.250000465242185
0.108568883025415,0.387258243452263,0.151804657596617,0.248883092550623
0.108420159700633,0.386745056086114,0.151286961632864,0.247771092099151
0.108271885524316,0.386233053348191,0.15077165549554,0.246664442992375
0.108124058394307,0.385722231485978,0.150258725960068,0.245563124299972
0.107976676221784,0.385212586761411,0.149748159881329,0.244467115059155
0.107829736931159,0.384704115450816,0.149239944193216,0.2433763942771
0.107683238459968,0.384196813844846,0.148734065908186,0.242290940933329
0.107537178758771,0.383690678248422,0.14823051211682,0.241210733982059
0.107391555791041,0.383185704980674,0.147729269987377,0.240135752354504
0.107246367533069,0.382681890374877,0.147230326765355,0.239065974961141
0.107101611973856,0.382179230778398,0.146733669773048,0.238001380693942
0.106957287115015,0.38167772255263,0.14623928640911,0.23694194842856
0.106813390970674,0.381177362072933,0.145747164148118,0.23588765702648
0.106669921567369,0.380678145728582,0.145257290540133,0.234838485337137
0.106526876943954,0.380180069922699,0.144769653210269,0.233794412199986
0.106384255151502,0.379683131072201,0.144284239858257,0.232755416446551
0.106242054253204,0.379187325607736,0.143801038258015,0.23172147690242
0.106100272324281,0.378692649973631,0.143320036257215,0.230692572389217
0.105958907451884,0.378199100627831,0.142841221776861,0.229668681726536
0.105817957735006,0.377706674041838,0.142364582810853,0.228649783733831
0.105677421284383,0.377215366700661,0.141890107425567,0.227635857232286
0.105537296222407,0.376725175102751,0.14141778375943,0.226626881046639
0.105397580683036,0.376236095759951,0.140947600022498,0.225622834006978
0.105258272811698,0.375748125197433,0.140479544496031,0.224623694950496
0.10511937076521,0.375261259953646,0.140013605532079,0.223629442723226
0.104980872711683,0.374775496580258,0.139549771553063,0.22264005618173
0.104842776830439,0.374290831642097,0.139088031051355,0.221655514194759
0.104705081311922,0.373807261717104,0.138628372588868,0.220675795644891
0.104567784357613,0.373324783396265,0.138170784796642,0.219700879430122
0.104430884179944,0.372843393283566,0.137715256374432,0.218730744465434
0.104294379002218,0.372363087995932,0.1372617760903,0.217765369684335
0.104158267058517,0.371883864163175,0.136810332780206,0.216804734040359
0.104022546593631,0.371405718427937,0.136360915347602,0.215848816508548
0.103887215862963,0.370928647445639,0.135913512763029,0.214897596086891
0.103752273132461,0.37045264788442,0.135468114063715,0.213951051797747
0.103617716678527,0.369977716425092,0.135024708353172,0.213009162689225
0.103483544787943,0.369503849761079,0.134583284800798,0.21207190783655
0.103349755757791,0.369031044598367,0.13414383264148,0.21113926634339
0.103216347895374,0.368559297655448,0.133706341175198,0.210211217343157
0.103083319518141,0.368088605663269,0.133270799766633,0.209287740000287
0.102950668953604,0.36761896536518,0.132837197844773,0.208368813511483
0.102818394539272,0.367150373516877,0.132405524902525,0.20745441710694
0.102686494622565,0.366682826886354,0.131975770496323,0.206544530051535
0.102554967560748,0.366216322253849,0.131547924245747,0.205639131646003
0.10242381172085,0.365750856411791,0.131121975833135,0.204738201228071
0.102293025479596,0.365286426164749,0.130697915003199,0.203841718173585
0.102162607223332,0.364823028329382,0.130275731562646,0.202949661897592
0.102032555347953,0.364360659734384,0.129855415379799,0.202062011855417
0.101902868258833,0.363899317220436,0.129436956384222,0.201178747543701
0.101773544370751,0.363438997640154,0.129020344566336,0.200299848501422
0.101644582107825,0.362979697858036,0.128605569977056,0.19942529431089
0.101515979903441,0.362521414750418,0.128192622727412,0.198555064598721
0.101387736200183,0.362064145205414,0.127781492988182,0.197689139036786
0.101259849449765,0.361607886122874,0.127372170989523,0.196827497343132
0.101132318112966,0.361152634414333,0.126964647020605,0.195970119282897
0.101005140659561,0.360698387002955,0.126558911429248,0.195116984669182
0.100878315568253,0.360245140823493,0.126154954621557,0.194268073363917
0.10075184132661,0.35979289282223,0.125752767061562,0.193423365278698
0.100625716431001,0.359341639956939,0.125352339270862,0.192582840375606
0.100499939386525,0.358891379196828,0.124953661828263,0.191746478668002
0.100374508706955,0.358442107522493,0.124556725369429,0.190914260221307
0.100249422914668,0.357993821925871,0.124161520586523,0.190086165153755
0.100124680540586,0.35754651941019,0.123768038227859,0.189262173637133
0.100000280124112,0.357100196989922,0.123376269097554,0.188442265897494
0.0998762202130686,0.356654851690735,0.122986204055174,0.187626422215858
0.0997524993636374,0.356210480549446,0.122597834015396,0.18681462292889
0.0996291161402964,0.35576708061397,0.12221114994766,0.186006848429558
0.0995060691157616,0.355324648943281,0.121826142875826,0.185203079167777
0.0993833568709264,0.354883182607354,0.121442803877837,0.184403295651032
0.099260977994803,0.354442678687129,0.121061124085379,0.183607478444984
0.0991389310844632,0.354003134274455,0.120681094683542,0.182815608174053
0.0990172147449807,0.353564546472052,0.120302706910492,0.182027665521998
0.0988958275893734,0.353126912393459,0.119925952057131,0.181243631232464
0.0987747682385462,0.352690229162991,0.119550821466772,0.180463486109521
0.0986540353212343,0.35225449391569,0.119177306534804,0.179687211018182
0.0985336274739474,0.351819703797284,0.118805398708371,0.178914786884912
0.0984135433409137,0.351385855964139,0.118435089486042,0.178146194698113
0.0982937815740249,0.350952947583213,0.118066370417488,0.177381415508598
0.0981743408327815,0.350520975832013,0.117699233103164,0.176620430430046
0.0980552197842386,0.35008993789855,0.117333669193984,0.175863220639447
0.0979364171029522,0.349659830981292,0.116969670391006,0.175109767377526
0.0978179314709257,0.349230652289123,0.116607228445115,0.174360051949158
0.0976997615775574,0.348802399041297,0.116246335156707,0.173614055723764
0.0975819061195879,0.348375068467394,0.115886982375382,0.172871760135697
0.097464363801048,0.347948657807277,0.115529161999623,0.172133146684607
0.0973471333332079,0.347523164311047,0.115172865976497,0.171398196935802
0.0972302134345252,0.347098585239002,0.114818086301343,0.170666892520589
0.0971136028305952,0.346674917861589,0.114464815017465,0.169939215136599
0.0969973002541,0.346252159459369,0.114113044215834,0.169215146548109
0.0968813044447593,0.345830307322966,0.113762766034779,0.168494668586344
0.0967656141492806,0.345409358753028,0.113413972659692,0.167777763149764
0.0966502281213106,0.344989311060186,0.113066656322729,0.167064412204345
0.0965351451213867,0.344570161565009,0.112720809302509,0.166354597783845
0.0964203639168887,0.344151907597962,0.112376423923828,0.165648301990059
0.0963058832819911,0.343734546499367,0.112033492557354,0.164945506993058
0.0961917019976165,0.343318075619358,0.111692007619347,0.164246195031424
0.0960778188513874,0.34290249231784,0.111351961571362,0.163550348412466
0.0959642326375812,0.342487793964452,0.111013346919966,0.162857949512431
0.0958509421570827,0.342073977938518,0.110676156216445,0.162168980776699
0.0957379462173396,0.341661041629012,0.11034038205653,0.161483424719973
0.0956252436323164,0.341248982434517,0.110006017080102,0.160801263926451
0.0955128332224494,0.340837797763181,0.109673053970923,0.160122481049995
0.0954007138146028,0.340427485032679,0.109341485456347,0.159447058814286
0.0952888842420241,0.340018041670173,0.109011304307048,0.158774980012968
