"Xyleborus seriatus","Xyleborus glabratus","Xyleborus obesus","Xyleborus affinis"
0.157035158475002,0.263417082161409,0.0490137614200683,0.970313254185197
0.156714643593832,0.261616919758568,0.0488769809536168,0.96991381737304
0.156395631835696,0.259830147062335,0.0487409761004535,0.969510410991646
0.156078112117105,0.258056683018304,0.0486057402396541,0.969103012308172
0.15576207346623,0.256296446355044,0.0484712668256906,0.968691598636951
0.155447505021474,0.254549355607915,0.0483375493873584,0.968276147341852
0.155134396030065,0.252815329142254,0.0482045815267227,0.967856635838671
0.154822735846675,0.251094285175948,0.0480723569180818,0.967433041597522
0.154512513932057,0.249386141801392,0.0479408693069489,0.967005342145255
0.154203719851704,0.24769081700686,0.0478101125090501,0.96657351506789
0.153896343274525,0.246008228697283,0.0476800804093406,0.96613753801306
0.153590373971549,0.244338294714457,0.0475507669610358,0.965697388692478
0.153285801814642,0.24268093285667,0.0474221661846601,0.965253044884411
0.152982616775247,0.241036060897796,0.0472942721671111,0.964804484436176
0.15268080892314,0.239403596605813,0.0471670790607385,0.964351685266651
0.152380368425206,0.237783457760814,0.0470405810824402,0.963894625368792
0.152081285544239,0.236175562172469,0.0469147725127713,0.963433282812176
0.151783550637748,0.234579827696979,0.0467896476950695,0.962967635745552
0.151487154156795,0.232996172253527,0.0466652010345937,0.962497662399405
0.151192086644839,0.231424513840218,0.0465414269976778,0.962023341088539
0.150898338736602,0.229864770549547,0.0464183201108972,0.961544650214666
0.150605901156955,0.228316860583376,0.0462958749602502,0.961061568269015
0.150314764719811,0.226780702267449,0.0461740861903516,0.960574073834951
0.150024920327048,0.225256214065447,0.0460529485036403,0.960082145590605
0.149736358967434,0.223743314592583,0.045932456659599,0.95958576231152
0.149449071715577,0.222241922628778,0.0458126054739871,0.959084902873305
0.149163049730889,0.220751957131376,0.0456933898180856,0.958579546254303
0.14887828425656,0.21927333724746,0.0455748046179546,0.958069671538268
0.148594766618554,0.217805982325741,0.0454568448537018,0.957555257917061
0.148312488224615,0.216349811928047,0.0453395055587638,0.957036284693341
0.14803144056329,0.21490474584041,0.0452227818191981,0.956512731283282
0.147751615202963,0.213470704083776,0.0451066687729867,0.955984577219291
0.147473003790907,0.212047606924317,0.0449911616093505,0.95545180215274
0.147195598052348,0.210635374883393,0.0448762555680748,0.954914385856703
0.146919389789538,0.209233928747132,0.0447619459388453,0.954372308228704
0.146644370880852,0.207843189575672,0.044648228060595,0.953825549293475
0.146370533279886,0.206463078712043,0.0445350973208601,0.953274089205721
0.146097869014576,0.205093517790714,0.0444225491551475,0.952717908252891
0.145826370186324,0.203734428745814,0.0443105790463114,0.952156986857956
0.145556028969143,0.202385733819024,0.0441991825239396,0.9515913055822
0.145286837608808,0.201047355567155,0.0440883551637492,0.951020845128006
0.145018788422022,0.199719216869416,0.0439780925869926,0.950445586341664
0.144751873795591,0.198401240934385,0.0438683904598712,0.949865510216165
0.144486086185617,0.197093351306682,0.0437592444929595,0.949280597894021
0.144221418116693,0.195795471873358,0.0436506504406373,0.948690830670071
0.143957862181119,0.194507526870001,0.0435426041005304,0.948096189994304
0.14369541103812,0.193229440886579,0.0434351013129611,0.947496657474683
0.143434057413081,0.191961138872997,0.0433281379604052,0.946892214879965
0.143173794096791,0.190702546144418,0.043221709966959,0.946282844142536
0.142914613944698,0.189453588386315,0.0431158132978136,0.94566852736124
0.142656509876171,0.188214191659283,0.0430104439587367,0.945049246804213
0.142399474873775,0.186984282403609,0.0429055979955635,0.944424984911714
0.142143501982558,0.185763787443608,0.0428012714936939,0.943795724298969
0.141888584309344,0.184552633991735,0.0426974605775982,0.943161447758998
0.141634715022035,0.183350749652464,0.0425941614103299,0.942522138265459
0.141381887348928,0.182158062425968,0.0424913701930455,0.941877778975479
0.141130094578038,0.18097450071157,0.0423890831645319,0.941228353232493
0.140879330056425,0.179799993311006,0.0422872966007408,0.940573844569074
0.14062958718954,0.178634469431474,0.0421860068143295,0.939914236709764
0.140380859440576,0.177477858688502,0.0420852101542092,0.939249513573909
0.140133140329822,0.17633009110862,0.0419849030050995,0.938579659278477
0.139886423434035,0.175191097131846,0.0418850817870895,0.937904658140884
0.139640702385811,0.174060807614005,0.0417857429552056,0.937224494681814
0.139395970872975,0.172939153828863,0.0416868829989852,0.936539153628026
0.139152222637972,0.171826067470099,0.0415884984420572,0.93584861991517
0.138909451477263,0.170721480653112,0.0414905858417283,0.935152878690583
0.138667651240739,0.16962532591667,0.041393141788575,0.934451915316087
0.138426815831136,0.1685375362244,0.0412961629060422,0.933745715370778
0.138186939203458,0.167458044966136,0.0411996458500472,0.933034264653809
0.13794801536441,0.166386785959116,0.0411035873085893,0.932317549187159
0.137710038371837,0.165323693449041,0.0410079840013654,0.931595555218402
0.137473002334169,0.164268702110991,0.0409128326793908,0.930868269223458
0.137236901409878,0.163221747050217,0.0408181301246259,0.930135677909345
0.137001729806937,0.162182763802802,0.0407238731496073,0.929397768216907
0.136767481782288,0.161151688336186,0.0406300585970854,0.928654527323541
0.136534151641316,0.160128457049593,0.040536683339666,0.927905942645911
0.136301733737336,0.159113006774314,0.0404437442794579,0.927152001842646
0.136070222471074,0.158105274773899,0.0403512383477251,0.926392692817028
0.135839612290168,0.157105198744224,0.0402591625045435,0.925628003719665
0.135609897688666,0.156112716813462,0.0401675137384636,0.924857922951154
0.135381073206538,0.155127767541942,0.0400762890661761,0.924082439164722
0.135153133429185,0.154150289921918,0.0399854855321848,0.923301541268859
0.134926072986964,0.15318022337723,0.0398951002084811,0.92251521842993
0.134699886554714,0.152217507762886,0.0398051301942256,0.921723460074775
0.134474568851287,0.151262083364539,0.0397155726154325,0.920926255893287
0.134250114639088,0.150313890897892,0.0396264246246591,0.920123595840975
0.134026518723621,0.149372871508006,0.0395376834006995,0.919315470141511
0.133803775953035,0.148438966768533,0.0394493461482825,0.91850186928925
0.133581881217684,0.147512118680873,0.0393614100977734,0.917682784051742
0.133360829449688,0.146592269673253,0.0392738725048809,0.916858205472212
0.133140615622499,0.145679362599729,0.0391867306503664,0.916028124872027
0.132921234750474,0.144773340739125,0.0390999818397585,0.915192533853138
0.132702681888453,0.143874147793902,0.0390136234030717,0.914351424300504
0.132484952131343,0.142981727888958,0.0389276526945274,0.913504788384483
0.132268040613704,0.142096025570374,0.0388420670922801,0.912652618563216
0.132051942509347,0.141216985804088,0.0387568639981469,0.911794907584968
0.131836653030928,0.140344553974524,0.0386720408373406,0.910931648490461
0.131622167429552,0.139478675883151,0.038587595058206,0.910062834615171
0.131408480994385,0.138619297747006,0.0385035241319609,0.909188459591605
0.131195589052264,0.137766366197147,0.0384198255524394,0.908308517351545
0.130983486967317,0.136919828277072,0.0383364968358389,0.907423002128276
0.130772170140585,0.136079631441083,0.0382535355204716,0.906531908458771
0.130561634009647,0.135245723552602,0.0381709391665172,0.905635231185859
0.130351874048256,0.134418052882456,0.0380887053557813,0.904732965460365
0.130142885765975,0.133596568107104,0.038006831691455,0.90382510674321
0.129934664707813,0.13278121830684,0.037925315797879,0.902911650807486
0.129727206453875,0.131971952963948,0.0378441553203102,0.901992593740507
0.129520506619012,0.131168721960824,0.0377633479246917,0.901067931945818
0.129314560852471,0.130371475578063,0.0376828912974252,0.900137662145174
0.129109364837554,0.129580164492517,0.0376027831451476,0.899201781380494
0.128904914291282,0.128794739775315,0.0375230211945093,0.898260287015772
0.128701204964061,0.128015152889859,0.0374436031919561,0.897313176738957
0.128498232639349,0.127241355689789,0.0373645269035139,0.896360448563805
0.128295993133333,0.126473300416923,0.0372857901145757,0.895402100831685
0.128094482294606,0.12571093969917,0.0372073906296921,0.894438132213357
0.127893696003849,0.124954226548422,0.037129326272364,0.893468541710711
0.127693630173517,0.124203114358417,0.0370515948848385,0.89249332865847
0.127494280747527,0.123457556902591,0.0369741943279064,0.891512492725855
0.127295643700951,0.122717508331899,0.036897122480704,0.89052603391821
0.127097715039715,0.121982923172628,0.0368203772405154,0.889533952578596
0.126900490800297,0.121253756324182,0.0367439565225793,0.888536249389335
0.126703967049431,0.120529963056858,0.0366678582598968,0.887532925373521
0.126508139883815,0.119811499009602,0.0365920804030429,0.886523981896492
0.126313005429821,0.119098320187757,0.0365166209199787,0.885509420667255
0.126118559843208,0.118390382960791,0.0364414777958683,0.884489243739877
0.125924799308843,0.117687644060017,0.0363666490328958,0.88346345351483
0.125731720040417,0.116990060576301,0.0362921326500861,0.882432052740293
0.125539318280172,0.116297589957755,0.0362179266831274,0.881395044513413
0.125347590298627,0.115610190007435,0.0361440291841959,0.880352432281523
0.12515653239431,0.114927818881011,0.0360704382217828,0.879304219843317
0.124966140893488,0.114250435084446,0.0359971518805236,0.878250411349975
0.124776412149905,0.11357799747166,0.0359241682610295,0.877191011306251
0.124587342544524,0.112910465242188,0.0358514854797206,0.876126024571511
0.124398928485266,0.112247797938841,0.0357791016686619,0.875055456360726
0.124211166406756,0.11158995544535,0.0357070149754001,0.873979312245422
0.124024052770074,0.110936897984021,0.0356352235628042,0.872897598154575
0.123837584062502,0.110288586113372,0.0355637256089064,0.871810320375473
0.123651756797283,0.109644980725784,0.0354925193067456,0.870717485554513
0.123466567513373,0.109006043045136,0.0354216028642136,0.869619100697967
0.123282012775205,0.108371734624449,0.0353509745039018,0.86851517317269
0.123098089172446,0.107742017343527,0.0352806324629508,0.867405710706779
0.122914793319769,0.107116853406595,0.0352105749929017,0.866290721390189
0.122732121856614,0.106496205339947,0.0351408003595485,0.865170213675295
0.122550071446962,0.105880035989585,0.0350713068427935,0.864044196377402
0.122368638779107,0.105268308518866,0.0350020927365035,0.862912678675216
0.122187820565431,0.104660986406156,0.0349331563483682,0.86177567011125
0.122007613542185,0.104058033442474,0.0348644959997602,0.860633180592188
0.121828014469262,0.103459413729155,0.0347961100255966,0.859485220389199
0.121649020129988,0.102865091675509,0.0347279967742026,0.858331800138191
0.121470627330904,0.102275031996483,0.0346601546071764,0.857172930840025
0.12129283290155,0.101689199710334,0.0345925818992559,0.856008623860669
0.121115633694263,0.101107560136304,0.034525277038187,0.854838890931298
0.120939026583962,0.100530078892304,0.0344582384245935,0.853663744148352
0.120763008467946,0.0999567218925947,0.0343914644718483,0.852483195973531
0.120587576265691,0.0993874553454911,0.0343249536059468,0.851297259233741
0.120412726918646,0.0988222457510571,0.0342587042653809,0.850105947120987
0.120238457390041,0.0982610598988183,0.0341927149010155,0.848909273192214
0.120064764664682,0.0977038648654775,0.0341269839759652,0.847707251369089
0.119891645748763,0.0971506280126414,0.0340615099654741,0.846499895937737
0.119719097669672,0.0966013169845527,0.0339962913567955,0.84528722154842
0.119547117475798,0.0960558997058341,0.0339313266490739,0.844069243215156
0.119375702236349,0.0955143443792368,0.033866614353228,0.842845976315293
0.119204849041159,0.0949766194834041,0.0338021529918358,0.841617436589026
0.119034555000509,0.0944426937706403,0.0337379410990196,0.840383640138857
0.118864817244943,0.0939125362646895,0.0336739772203339,0.839144603428999
0.118695632925087,0.0933861162585263,0.0336102599126536,0.837900343284736
0.118526999211476,0.0928634033121561,0.0335467877440643,0.836650876891711
0.118358913294368,0.0923443672504246,0.0334835592937529,0.835396221795181
0.11819137238358,0.0918289781608395,0.0334205731519001,0.834136395899196
0.118024373708308,0.0913172063914023,0.0333578279195746,0.832871417465737
0.117857914516963,0.0908090225484506,0.0332953222086274,0.831601305113797
0.117691992076995,0.0903043974945124,0.0332330546415881,0.8303260778184
0.11752660367473,0.0898033023461722,0.0331710238515621,0.829045754909578
0.117361746615207,0.0893057084719469,0.0331092284821294,0.82776035607128
0.11719741822201,0.0888115874901755,0.0330476671872442,0.826469901340239
0.117033615837107,0.0883209112669174,0.0329863386311353,0.825174411104772
0.116870336820693,0.0878336519138664,0.0329252414882084,0.823873906103535
0.116707578551029,0.0873497817862755,0.0328643744429494,0.822568407424222
0.116545338424285,0.0868692734808909,0.0328037361898279,0.821257936502205
0.116383613854387,0.0863920998339035,0.0327433254332031,0.819942515119126
0.116222402272863,0.0859182339189082,0.0326831408872301,0.818622165401432
0.11606170112869,0.0854476490448781,0.0326231812757668,0.817296909818854
0.115901507888143,0.0849803187541509,0.0325634453322829,0.815966771182838
0.115741820034651,0.0845162168204267,0.0325039317997691,0.814631772644919
0.115582635068643,0.0840553172467812,0.0324446394306481,0.813291937695041
0.11542395050741,0.0835975942636887,0.0323855669866853,0.811947290159828
0.115265763884953,0.083143022327059,0.032326713238902,0.810597854200796
0.115108072751847,0.0826915761162894,0.0322680769674887,0.80924365431252
0.114950874675098,0.0822432305323254,0.0322096569617197,0.807884715320743
0.114794167237999,0.0817979606957378,0.0321514520198683,0.806521062380435
0.114637948039999,0.0813557419448123,0.0320934609491232,0.8051527209738
0.114482214696562,0.0809165498336509,0.0320356825655061,0.803779716908235
0.114326964839031,0.0804803601302875,0.0319781156937896,0.802402076314231
0.114172196114495,0.0800471488148164,0.0319207591674166,0.801019825643228
0.114017906185658,0.0796168920775344,0.0318636118284203,0.799632991665425
0.113864092730705,0.0791895663170943,0.0318066725273447,0.798241601467522
0.113710753443175,0.0787651481386744,0.031749940123167,0.796845682450438
0.113557886031828,0.0783436143521596,0.03169341348322,0.795445262326954
0.113405488220524,0.0779249419703346,0.0316370914831154,0.79404036911933
0.113253557748089,0.0775091082070936,0.0315809730066685,0.792631031156856
0.113102092368199,0.0770960904756598,0.0315250569458232,0.791217277073364
0.112951089849248,0.0766858663868198,0.0314693422005779,0.78979913580469
0.112800547974233,0.0762784137471715,0.0314138276789125,0.788376636586094
0.112650464540628,0.0758737105573853,0.0313585122967159,0.786949808949624
0.112500837360267,0.0754717350104756,0.0313033949777144,0.785518682721439
0.112351664259222,0.0750724654900906,0.0312484746534008,0.784083288019093
0.112202943077691,0.0746758805688108,0.0311937502629645,0.782643655248757
0.112054671669877,0.0742819590064625,0.0311392207532219,0.781199815102416
0.111906847903875,0.0738906797484445,0.0310848850785482,0.779751798555011
0.111759469661557,0.0735020219240678,0.0310307422008094,0.778299636861538
0.111612534838461,0.0731159648449072,0.0309767910892951,0.776843361554102
0.111466041343676,0.0727324880031684,0.0309230307206522,0.775383004438943
0.111319987099736,0.0723515710700642,0.0308694600788196,0.7739185975934
0.111174370042507,0.0719731938942091,0.0308160781549625,0.77245017336285
0.111029188121078,0.0715973365000198,0.0307628839474089,0.770977764357593
0.110884439297657,0.0712239790861372,0.0307098764615855,0.769501403449714
0.110740121547464,0.0708531020238517,0.0306570547099551,0.768021123769892
0.110596232858621,0.0704846858555488,0.0306044177119542,0.766536958704171
0.110452771232055,0.070118711293165,0.0305519644939314,0.765048941890702
0.110309734681389,0.0697551592166538,0.0304996940890868,0.763557107216441
0.110167121232843,0.0693940106724685,0.0304476055374113,0.762061488813812
0.110024928925133,0.0690352468720549,0.0303956978856273,0.760562121057336
0.109883155809366,0.0686788491903578,0.0303439701871293,0.759059038560218
0.109741799948948,0.0683247991643378,0.0302924215019261,0.75755227617091
0.109600859419481,0.0679730784915043,0.0302410508965824,0.756041868969633
0.109460332308666,0.0676236690284577,0.030189857444162,0.754527852264869
0.109320216716208,0.0672765527894442,0.0301388402241712,0.753010261589815
0.109180510753719,0.0669317119449245,0.0300879983225027,0.751489132698819
0.109041212544626,0.0665891288201534,0.0300373308313802,0.749964501563765
0.108902320224075,0.0662487858937712,0.0299868368493037,0.748436404370449
0.108763831938838,0.0659106657964084,0.0299365154809952,0.746904877514911
0.108625745847224,0.0655747513093013,0.0298863658373449,0.745369957599744
0.108488060118984,0.0652410253629199,0.0298363870353581,0.743831681430375
0.108350772935226,0.0649094710356081,0.0297865781981029,0.742290086011322
0.108213882488319,0.064580071552234,0.0297369384546577,0.740745208542415
0.108077386981812,0.0642528102828546,0.02968746694006,0.739197086415004
0.107941284630342,0.0639276707413893,0.0296381627952554,0.737645757208138
0.107805573659547,0.0636046365843076,0.0295890251670468,0.736091258684712
0.107670252305981,0.0632836916093259,0.0295400532080452,0.734533628787604
0.107535318817032,0.0629648197541172,0.0294912460766194,0.732972905635784
0.107400771450832,0.0626480050950316,0.0294426029368477,0.731409127520399
0.107266608476178,0.0623332318458288,0.0293941229584692,0.729842332900841
0.107132828172448,0.0620204843564213,0.029345805316836,0.728272560400801
0.106999428829517,0.0617097471116275,0.0292976491928656,0.726699848804287
0.106866408747679,0.0614010047299385,0.0292496537729941,0.725124237051644
0.106733766237565,0.0610942419622938,0.0292018182491296,0.723545764235547
0.106601499620064,0.0607894436908683,0.0291541418186062,0.721964469596973
0.106469607226244,0.0604865949278711,0.0291066236841386,0.720380392521173
0.106338087397271,0.0601856808143541,0.0290592630537766,0.718793572533614
0.106206938484337,0.0598866866190313,0.0290120591408611,0.717204049295908
0.10607615884858,0.0595895977371094,0.0289650111639793,0.715611862601748
0.105945746861006,0.0592943996891283,0.0289181183469211,0.714017052372807
0.105815700902419,0.059001078119812,0.028871379918636,0.712419658654637
0.105686019363342,0.0587096187969315,0.0288247951131902,0.710819721612562
0.105556700643943,0.0584200076101749,0.0287783631697238,0.709217281527553
0.105427743153967,0.0581322305700307,0.0287320833324092,0.707612378792102
0.105299145312657,0.0578462738066796,0.0286859548504092,0.706005053906079
0.105170905548684,0.0575621235688976,0.0286399769778359,0.704395347472596
0.105043022300079,0.0572797662229675,0.0285941489737099,0.702783300193848
0.104915494014159,0.0569991882516019,0.0285484701019199,0.701168952866969
0.104788319147457,0.0567203762528752,0.0285029396311827,0.699552346379862
0.104661496165655,0.0564433169391654,0.0284575568350037,0.697933521707042
0.104535023543513,0.056167997136106,0.0284123209916376,0.696312519905472
0.104408899764802,0.0558944037815478,0.0283672313840495,0.694689382110394
0.104283123322238,0.0556225239245288,0.0283222872998767,0.693064149531162
0.104157692717412,0.0553523447242554,0.0282774880313903,0.691436863447074
0.104032606460725,0.0550838534490918,0.028232832875458,0.689807565203208
0.103907863071325,0.054817037475559,0.0281883211335061,0.688176296206253
0.103783461077038,0.0545518842873439,0.0281439521114832,0.686543097920353
0.103659399014307,0.0542883814743161,0.0280997251198232,0.684908011862941
0.103535675428123,0.0540265167315545,0.0280556394734091,0.68327107960059
0.10341228887197,0.0537662778583841,0.0280116944915372,0.681632342744862
0.103289237907754,0.0535076527574197,0.0279678894978818,0.679991842948164
0.103166521105745,0.053250629433619,0.0279242238204592,0.678349621899609
0.103044137044516,0.0529951959933466,0.0278806967915937,0.676705721320892
0.102922084310878,0.0527413406434434,0.0278373077478828,0.675060182962162
0.102800361499825,0.0524890516903078,0.0277940560301626,0.673413048597918
0.102678967214469,0.052238317538983,0.0277509409834745,0.671764360022898
0.102557900065984,0.0519891266922546,0.0277079619570314,0.670114159047998
0.102437158673545,0.0517414677497554,0.0276651183041844,0.66846248749618
0.102316741664271,0.0514953294070792,0.02762240938239,0.666809387198415
0.102196647673165,0.0512507004549041,0.0275798345531776,0.665154899989626
0.102076875343059,0.05100756977812,0.027537393182117,0.663499067704639
0.101957423324558,0.0507659263549705,0.0274950846387867,0.661841932174168
0.101838290275978,0.0505257592561964,0.0274529082967419,0.660183535220796
0.101719474863298,0.0502870576441921,0.0274108635334832,0.658523918654987
0.101600975760098,0.0500498107721676,0.027368949730426,0.6568631242711
0.101482791647507,0.0498140079833183,0.0273271662728691,0.655201193843431
0.101364921214149,0.0495796387100042,0.0272855125499645,0.653538169122276
0.101247363156089,0.0493466924729354,0.0272439879546871,0.651874091829997
0.101130116176777,0.0491151588803655,0.0272025918838049,0.650209003657125
0.101013178986998,0.0488850276272934,0.0271613237378493,0.648542946258475
0.100896550304818,0.0486562884946714,0.0271201829210858,0.646875961249281
0.100780228855533,0.0484289313486222,0.0270791688414847,0.645208090201358
0.100664213371616,0.0482029461396621,0.0270382809106926,0.643539374639275
0.100548502592666,0.0479783229019323,0.0269975185440036,0.641869856036571
0.100433095265358,0.047755051752437,0.0269568811603312,0.640199575811973
0.100317990143393,0.0475331228902891,0.0269163681821801,0.638528575325648
0.100203185987445,0.0473125265959628,0.0268759790356187,0.636856895875486
0.100088681565118,0.0470932532305533,0.0268357131502513,0.635184578693392
0.0999744756508904,0.0468752932350432,0.0267955699591911,0.633511664941625
0.0998605670260685,0.0466586371295775,0.0267555488990331,0.63183819570914
0.0997469544787402,0.0464432755127429,0.0267156494098274,0.630164212007982
0.0996336368037251,0.0462291990608555,0.0266758709350526,0.628489754769684
0.0995206128025281,0.0460163985272556,0.0266362129215897,0.626814864841715
0.0994078812832921,0.0458048647416083,0.0265966748196961,0.625139582983937
0.0992954410607514,0.0455945886092108,0.0265572560829796,0.623463949865109
0.0991832909561855,0.0453855611103066,0.0265179561683729,0.621788006059404
0.0990714297973738,0.045177773299407,0.0264787745361088,0.620111792042974
0.0989598564185496,0.044971216304617,0.0264397106496945,0.618435348190533
0.0988485696603553,0.0447658813269697,0.0264007639758868,0.616758714771973
0.098737568369798,0.0445617596397658,0.0263619339846679,0.61508193194902
0.0986268514002049,0.0443588425879198,0.026323220149221,0.613405039771912
0.0985164176111796,0.0441571215873127,0.0262846219459054,0.611728078176118
0.0984062658685585,0.04395658812415,0.0262461388542333,0.610051086979083
0.0982963950443679,0.0437572337543269,0.0262077703568461,0.608374105877013
0.0981868040167808,0.0435590501027983,0.0261695159394901,0.606697174441694
0.0980774916700748,0.0433620288629566,0.026131375090994,0.605020332117339
0.0979684568945901,0.0431661617960133,0.0260933473032454,0.603343618217472
0.0978596985866872,0.0429714407303881,0.026055432071168,0.601667071921858
0.0977512156487063,0.042777857561103,0.026017628892699,0.599990732273453
0.0976430069889256,0.0425854042491826,0.0259799372687664,0.598314638175394
0.0975350715215212,0.0423940728210596,0.0259423567032669,0.59663882838804
0.0974274081665264,0.0422038553679872,0.0259048867030437,0.594963341526028
